"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"247","Europe",2035,"coal with CCS",1.59218844762072,18.3048515039488,NA,0.291447731,NA
"248","Europe",2035,"coal with CCS",1.73625240612142,6.64653247380034,NA,NA,0.11540058
"249","Europe",2035,"electricity",1.59218844762072,28.9943421648899,NA,0.461644566413,NA
"250","Europe",2035,"electricity",1.73625240612142,24.302415782829,NA,NA,0.421951278775
"251","Europe",2035,"electricity",2.53467114525144,17.7828880811,0.450737732984,NA,NA
"252","Europe",2035,"gas",1.59218844762072,13.8314513595705,NA,0.22022277068536,NA
"253","Europe",2035,"gas",1.73625240612142,15.8578849155216,NA,NA,0.27533290840571
"254","Europe",2035,"gas",2.53467114525144,13.5022436903455,0.34223747478072,NA,NA
"255","Europe",2035,"gas with CCS",1.59218844762072,5.92209200556022,NA,0.09429086477,NA
"256","Europe",2035,"gas with CCS",1.73625240612142,2.37748199250664,NA,NA,0.0412790883
"257","Europe",2035,"hydrogen",1.59218844762072,8.51717096695729,NA,0.1356094122,NA
"258","Europe",2035,"hydrogen",1.73625240612142,4.93864983557025,NA,NA,0.0857474266
"259","Europe",2035,"hydrogen",2.53467114525144,0.477355100785658,0.012099382,NA,NA
"260","Europe",2035,"refined liquids",1.59218844762072,2.93055470877748,NA,0.04665995352436,NA
"261","Europe",2035,"refined liquids",1.73625240612142,2.84528406823445,NA,NA,0.04940131309571
"262","Europe",2035,"refined liquids",2.53467114525144,2.15169917600138,0.05453849814672,NA,NA
"263","Europe",2035,"refined liquids with CCS",1.59218844762072,0.680304778255762,NA,0.010831734088,NA
"264","Europe",2035,"refined liquids with CCS",1.73625240612142,0.280737113326087,NA,NA,0.004874304885
"265","Europe",2040,"biomass",1.4121242363684,0.789293796745816,NA,0.011145809,NA
"266","Europe",2040,"biomass",1.5021187987801,0.612503419002008,NA,NA,0.009200529
"267","Europe",2040,"biomass",2.4956200056102,0.540104061103016,0.013478945,NA,NA
"268","Europe",2040,"coal",1.4121242363684,11.102622450784,NA,0.1567828225,NA
"269","Europe",2040,"coal",1.5021187987801,26.3651918424581,NA,NA,0.396036503
"270","Europe",2040,"coal",2.4956200056102,65.6644961458912,1.6387363024,NA,NA
"271","Europe",2040,"coal with CCS",1.4121242363684,22.7011597665383,NA,0.320568579,NA
"272","Europe",2040,"coal with CCS",1.5021187987801,14.2289918862329,NA,NA,0.213736362
"273","Europe",2040,"electricity",1.4121242363684,31.1628723405889,NA,0.44005847307,NA
"274","Europe",2040,"electricity",1.5021187987801,27.8802517543959,NA,NA,0.41879450275
"275","Europe",2040,"electricity",2.4956200056102,17.8116711715217,0.44451162909,NA,NA
"276","Europe",2040,"gas",1.4121242363684,11.5218786747708,NA,0.1627032412514,NA
"277","Europe",2040,"gas",1.5021187987801,14.1531852585598,NA,NA,0.212597656395
"278","Europe",2040,"gas",2.4956200056102,13.2998778387715,0.3319144120661,NA,NA
