"","region","scenario","sector","Units","year","emission","value","year "
"654","US","Ref","iron and steel","MTCO2",2035,"total_indirect",29.7339988321016,"2035"
"655","US","1p5","iron and steel","MTCO2",2040,"total_indirect",-11.2420266499058,"2040"
"656","US","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",0.871977568566038,"2040"
"657","US","Ref","iron and steel","MTCO2",2040,"total_indirect",29.435462767114,"2040"
"658","US","1p5","iron and steel","MTCO2",2045,"total_indirect",-18.7370239016459,"2045"
"659","US","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-13.3326048720866,"2045"
"660","US","Ref","iron and steel","MTCO2",2045,"total_indirect",29.6056888947468,"2045"
"661","US","1p5","iron and steel","MTCO2",2050,"total_indirect",-21.7829549008153,"2050"
"662","US","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-21.778973769151,"2050"
"663","US","Ref","iron and steel","MTCO2",2050,"total_indirect",29.2574197244493,"2050"
"664","US","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"665","US","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"666","US","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"667","US","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"668","US","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"669","US","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"670","US","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"671","US","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"672","US","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
