transport final energy by tech and vintage
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2025",0.0,0.0,0.0,0.0,0.0,5.42931E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,5.12831E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70521E-4,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61649E-4,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2295E-4,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Domestic Ship,refined liquids enduse,"Liquids,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89675E-5,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,delivered coal,"Coal,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,delivered coal,"Coal,year=1990",1.78893E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,elect_td_trn,"Electric,year=2005",0.0,9.79991E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=1990",7.17374E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2005",0.0,0.00107099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2010",0.0,0.0,0.00162448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2015",0.0,0.0,0.0,0.00227858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2020",0.0,0.0,0.0,0.0,0.00259532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2025",0.0,0.0,0.0,0.0,0.0,0.0027801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.00317189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350199,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354282,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313923,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight,Freight Rail,refined liquids enduse,"Liquids,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133411,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2020",0.0,0.0,0.0,0.0,1.15925E-9,8.39438E-10,5.79625E-10,3.19812E-10,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2025",0.0,0.0,0.0,0.0,0.0,1.87808E-8,1.35996E-8,9.39038E-9,5.1812E-9,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.06181E-7,1.493E-7,1.03091E-7,5.6881E-8,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42708E-6,1.03338E-6,7.1354E-7,3.937E-7,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3731E-5,9.94291E-6,6.86549E-6,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112487,8.1454E-4,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,elect_td_trn,"BEV,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195396,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=1990",0.0120616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2005",0.0,0.0180067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2010",0.0,0.0,0.0273114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2015",0.0,0.0,0.0,0.0383088,0.0277403,0.0191544,0.0105686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2020",0.0,0.0,0.0,0.0,0.015366,0.0111269,0.007683,0.00423914,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2025",0.0,0.0,0.0,0.0,0.0,0.0162513,0.0117679,0.00812566,0.00448339,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0220305,0.0159527,0.0110152,0.00607773,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280786,0.0203324,0.0140393,0.00774628,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024797,0.017956,0.0123985,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189944,0.0137543,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Heavy truck,refined liquids enduse,"Liquids,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31848E-6,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2020",0.0,0.0,0.0,0.0,8.77831E-7,6.35656E-7,4.38915E-7,2.42174E-7,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2025",0.0,0.0,0.0,0.0,0.0,8.47424E-6,6.13638E-6,4.23712E-6,2.33786E-6,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,6.17287E-5,4.46991E-5,3.08644E-5,1.70296E-5,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23655E-4,1.61953E-4,1.11827E-4,6.17015E-5,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48841E-4,6.14664E-4,4.2442E-4,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439938,0.00318569,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,elect_td_trn,"BEV,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819869,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=1990",0.0053201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2005",0.0,0.00794227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2010",0.0,0.0,0.0120463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2015",0.0,0.0,0.0,0.016897,0.0122355,0.00844848,0.0046615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2020",0.0,0.0,0.0,0.0,0.00622592,0.00450833,0.00311296,0.0017176,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2025",0.0,0.0,0.0,0.0,0.0,0.00682787,0.00494421,0.00341393,0.00188366,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0093713,0.00678596,0.00468565,0.00258534,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115346,0.00835244,0.00576729,0.00318214,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874685,0.00633378,0.00437342,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121088,8.76825E-4,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Light truck,refined liquids enduse,"Liquids,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85034E-7,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2020",0.0,0.0,0.0,0.0,1.05782E-8,7.65988E-9,5.28908E-9,2.91828E-9,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2025",0.0,0.0,0.0,0.0,0.0,1.53846E-7,1.11403E-7,7.69228E-8,4.24427E-8,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.50202E-6,1.08765E-6,7.51012E-7,4.14376E-7,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7563E-6,6.34063E-6,4.37815E-6,2.41567E-6,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36018E-5,4.60554E-5,3.18009E-5,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00300337,0.00217481,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,elect_td_trn,"BEV,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079552,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=1990",0.0516394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2005",0.0,0.0770923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2010",0.0,0.0,0.116928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2015",0.0,0.0,0.0,0.164011,0.118764,0.0820057,0.0452472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2020",0.0,0.0,0.0,0.0,0.0645356,0.0467316,0.0322678,0.017804,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2025",0.0,0.0,0.0,0.0,0.0,0.06898,0.0499499,0.03449,0.0190301,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0940314,0.0680902,0.0470157,0.0259412,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120136,0.086993,0.0600679,0.0331429,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107157,0.0775946,0.0535784,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087711,0.0635134,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_freight_road,Medium truck,refined liquids enduse,"Liquids,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79969E-5,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=1990",0.0150561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=2005",0.0,0.0280669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=2010",0.0,0.0,0.0349463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=2015",0.0,0.0,0.0,0.0400979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,trn_pass,Domestic Aviation,refined liquids enduse,"Liquids,year=2020",0.0,0.0,0.0,0.0,0.053611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
