IRONSTL production by tech
"1p5C,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.70523E-4,0.011770076999999999,0.019481564,0.016186852,0.0021858859999999997,3.5402420000000003E-6,1.2819061E-8,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.179055,0.3668944,0.087578,0.017867819,0.0012662972,1.056157493E-5,8.12677E-8,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0596406,0.0947314,0.0984219,0.05487819,0.006308213,6.2850486E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.469628,0.902584,0.944645,0.7217582,0.30992869999999995,0.1871907,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,5.0477799999999995,7.00457,9.014016,10.539612,12.018031,13.638373,14.9255,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,0.113450787,0.883943,2.0989070128,3.3316587,4.023503,3.990279,2.860268,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00762505,0.06313804,0.29515282,1.057648,2.5821847,5.2899459,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,4.24605E-6,1.642414E-5,2.7730041E-5,7.2456821E-6,2.3492028199999998E-7,3.066E-9,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.33136E-6,1.4691280000000001E-5,2.6800002E-5,2.4631032000000003E-5,2.582046E-6,3.9392989E-8,4.06826E-10,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.143709,0.9949570000000001,0.5651661000000001,0.2006191,0.024421984,8.4493669E-4,1.2009151914999999E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0929979,0.2405331,0.42466950000000003,0.5851940999999999,0.4960559,0.10621265999999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0998151,0.2877221,0.4353926,0.60542936,0.8655997,1.1692351,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.351883,0.5221503000000001,0.7047489,0.8519137,0.9980457999999999,1.171169,1.4435248,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.63399,1.538046,0.6893519,0.17678329,0.010870823,6.091678E-5,4.12432303E-7,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.172602,0.480607,1.0060697,1.5796237999999998,1.2461848999999998,0.6440764,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.63355,3.11897,4.172064000000001,3.391473,1.7714428999999998,0.10375279,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.159013,4.567929,5.4799734,4.5099188,2.478187,0.81125471,0.038247303,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.8344020000000001,0.1508107,0.09012022,0.0796878,0.04020066,0.0031620010000000002,3.6292661E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0324155,0.0479266,0.1180269,0.25254299999999996,0.34868731,0.24370010000000003,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.516835,1.047969,2.144635,4.153922,6.775925,10.185435,0.0,0.0,0.0,Mt,
