IRONSTL production by tech
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0071705,0.04962439,0.11511078,0.26749968,0.21626855,0.107475715,3.855005300000001E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.107,4.673,2.883,2.89,2.7898379999999996,2.588147,2.392045,1.8456830000000002,1.315372,0.2709228,8.126956E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416699,0.862574,1.6521940000000002,1.0127464,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.174734,0.5777059999999999,1.2452383999999999,1.8145186999999998,3.9284232,5.512797,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.992,2.205,1.3568,1.359,1.399325,1.43773,1.686538,2.2160458,2.6802225,3.932665,4.0028749999999995,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.81889,6.1404,10.0829,12.7745,15.494340000000001,15.655649999999998,14.81946,9.130877,4.691411,0.33282797000000003,1.30543272E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35543,5.4547,6.14996,3.980625,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0138523,0.0741674,0.12603321,0.12606928,0.022138597,5.2973964E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00197062,0.01097236,0.02565883,0.056595293000000005,0.04802916,0.010844358999999998,1.3286618E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.8117,10.6655,14.8157,14.2691,18.25835,19.495,19.96359,18.16467,15.7664,10.350399999999999,0.256023,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32286,4.89229,9.908650000000002,14.359337,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.2017,0.6818110000000001,1.1035346000000001,1.3982714,2.3145628,4.748297,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Europe_Non_EU,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.73602,5.0161,6.9803,6.7237,8.32362,8.95409,9.72776,10.073894,10.406362,11.558454000000001,14.709013,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00182281,0.00495228,0.006485805000000001,1.2858487E-4,6.2160998E-6,1.0000809999999999E-8,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03711E-4,0.001159121,5.990771E-4,1.11410042E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0171454,0.0697975,0.08140158,0.07289008,0.03144024,2.9221423E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00159892,0.01517003,0.031385454,0.0415319,0.03172167,0.013869088,5.371456E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.675,0.82,0.814,0.909,1.015886,0.972453,0.838543,0.5138307,0.2829727,0.008255410000000001,1.2259841000000001E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991752,0.20791930000000003,0.2832736,0.11888243000000001,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0346468,0.0990495,0.1653834,0.21872060999999998,0.32775600000000005,0.47135379999999993,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",European Free Trade Association,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.858,1.044,1.036,1.156,1.319977,1.467571,1.626581,1.8477177,2.017363,2.243053,2.37983,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR,15.7,20.4,23.9,38.2,47.3288,70.0553,78.78979,35.115100999999996,5.551976400000001,0.0035180537000000004,7.96989446E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9385,21.63143,17.3889,0.2694262,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.50715,10.83398,22.87706,22.817451,8.045586,0.0033210118,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.126073,1.610075,2.6116588,5.1256672000000005,4.3921581000000005,1.9839024299999999,3.7613579E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,EAF with DRI,iron and steel,EAF with DRI,6.72,19.3,34.2,38.6,53.5113,100.96360000000001,134.2281,143.95941000000002,141.05714,84.48461,0.12458209999999999,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1444,70.4868,140.46269999999998,153.78024,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,2.19842,6.92199,14.43253,23.372464,44.754265000000004,106.939228,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",India,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.12,6.09,10.8,12.2,16.5562,32.66539,48.84295,67.6968,88.81,113.71754,169.04516999999998,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,2.72,4.46387,8.110520000000001,10.720096999999999,9.552904999999999,6.356897,2.89535751,0.5647709957,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13479,2.988952,2.765137,1.815739,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,8.75639E-4,0.004364208,0.004656782,0.0036960219999999993,0.00139642508,2.6651832000000003E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,5.26446E-5,5.89851E-4,0.0014417938,0.00176915223,0.0012907530000000002,5.34364322E-4,1.1202385500000001E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.98,2.79,2.78,1.62,2.72351,4.329776000000001,5.268239,4.982002,4.141115,1.5091549999999998,5.912083000000001E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04609,2.555085,4.671803000000001,3.4495980000000004,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,2.01007,5.92007,10.8518,16.923687,25.229115999999998,34.97952,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Indonesia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.624,0.882,0.879,0.512,0.8428910000000001,1.763341,2.8757078,3.7957628,4.356116,3.4275320000000002,1.6660836,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,BLASTFUR,iron and steel,BLASTFUR,69.2,83.6,85.8,81.1,75.92258,67.66741,58.00137,33.192029999999995,17.686904000000002,2.19917413,1.9043064699999997E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7435,15.80989,12.923449999999999,7.2314169999999995,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0925678,0.5148558,0.8673416,0.7694805,0.28509570900000003,1.5427266200000001E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00676023,0.0692496,0.17978425,0.40848359,0.3293009,0.13914201499999998,7.5955885E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,EAF with DRI,iron and steel,EAF with DRI,18.2,18.7,15.5,15.6,14.67959,13.82434,13.40663,12.107795,10.422099,5.510947,0.02558768,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29105,4.81661,11.89316,12.281654999999999,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.517232,1.878235,3.627394,5.0154084999999995,10.695621,19.664698,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Japan,iron and steel,EAF with scrap,iron and steel,EAF with scrap,9.8,10.1,8.35,8.42,8.04282,8.159409,9.587054,11.59119,13.263624,16.742841,13.87113,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.78,4.5,5.16,4.98,5.29697,6.09348,7.188292000000001,5.110598,2.92291,0.29575077,2.5670330000000003E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19282,5.44695,6.907830000000001,4.867233000000001,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00260004,0.01687943,0.029734459999999997,0.030934865000000002,0.003154616,1.8239967E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.70578E-4,0.001891565,0.0056979579,0.014228054700000001,0.012500085999999999,0.0016895256,4.2248923E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,EAF with DRI,iron and steel,EAF with DRI,7.21,8.88,8.9,10.1,10.758389999999999,11.7102,12.49682,10.757245999999999,8.4598,3.318675,0.003325674,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638,4.24451,8.499824,8.582194,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.238406,0.832076,1.414743,1.8722356,3.4767409999999996,6.892962,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Mexico,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.28,2.81,2.81,3.18,3.309471,3.7093350000000003,4.383642999999999,5.203823999999999,5.921269000000001,7.078362,8.551711999999998,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.01,2.46,2.15,2.41,3.52983,5.19074,8.529723,7.659011,5.215720999999999,1.6359028,2.5036145E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16277,7.799619999999999,12.89781,10.657705,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00108094,0.00938737,0.01362267,0.014354045,4.482601E-4,4.4662777000000003E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,8.1552E-5,7.418133999999999E-4,0.0027307797,0.005516107399999999,0.004901977,1.679477E-4,6.336103E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.9518,9.7166,13.5652,20.4858,25.81616,28.795720000000003,33.360910000000004,33.731300000000005,32.23142,23.123859999999997,1.0753624000000002,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1774,9.33869,19.56637,36.923902,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.206356,0.8224239999999999,1.1265771,1.3383614000000001,2.188196,4.8889633,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Middle East,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.87987,3.0704,4.2778,6.4822,8.03321,9.23824,11.685410000000001,14.321905000000001,17.024976,20.56748,29.990650000000002,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.776,0.801,0.401,0.182,0.306377,0.893679,2.1954304000000002,4.2607502,6.759739,10.078971,14.293523,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00416389,0.04123879,0.30585444,1.2607539,2.87316798,5.1800061,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.39582E-5,5.335837E-4,5.182817E-4,3.4906041E-4,2.715766E-6,4.42763E-10,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.80105E-6,3.7641879999999995E-5,1.6573365E-4,2.0384255900000002E-4,1.3626699000000001E-4,7.877000000000001E-7,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0694,0.019,0.76,2.06,2.553001,4.11187,6.7408280000000005,9.391772,12.412192,14.71554,13.341842,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,2.30902E-10,7.35533E-10,0.967342000716804,2.442184000367766,4.57539100013418,8.832730999999999,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.020225,0.0897738,0.10573762,0.13173674000000002,0.16669056,0.20405658999999998,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Pakistan,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0219,0.006,0.24,0.65,0.768984,1.192821,1.965624,3.0604731000000003,4.4739070000000005,6.159354,8.574363,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,46.1,55.3,49.0,49.3,49.36599,43.97075,35.37177,17.664968000000002,7.6442322,0.0362650753,1.7545559999999998E-7,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65987,8.22177,6.044036,1.4066832000000002,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.233986,1.118744,1.884487,1.5852264999999999,0.6559562800000001,1.00200788E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.021564,0.1435053,0.31410740000000004,0.75028666,0.5935145,0.273325943,4.48018576E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.34,7.34,12.2,14.7,14.87573,13.505749999999999,11.322790000000001,6.588691000000001,3.4317219999999997,0.0919327,1.0767982E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52538,2.865,3.352541,0.3135404,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.60115,4.93646,9.353642,12.849549,19.657642,23.659979999999997,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",Russia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.52,3.46,5.75,6.91,7.30383,7.77008,9.074969,10.835871000000001,12.269912,14.28824,15.100627999999999,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.27,5.26,4.37,3.91,3.800081,5.034127,5.076904,2.9042574,1.10997352,0.0014772269,2.4426871E-8,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960353,1.339778,0.960262,0.040998480000000004,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0341102,0.1390814,0.3241915,0.34296454,0.13151862,1.7011605E-5,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00112958,0.024439015,0.050687321,0.150823705,0.13293468,0.057178369,5.4723065999999995E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.64,3.22,2.47,1.91,1.9578250000000001,3.22459,4.016013,4.0375516000000005,3.809131,1.971802,0.001110565,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831774,2.209143,4.451585,4.134508,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0946745,0.2746427,0.5683119,0.935564,1.8313013999999999,3.7334745,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South Africa,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.834,1.02,0.78,0.602,0.6127469999999999,1.0769969000000001,1.4652199000000001,1.7737649,2.292866,3.0885230000000004,4.896224999999999,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,3.65E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,1.93346E-4,5.47578E-4,0.0013928903,0.0029961926999999998,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22669E-5,1.378898E-4,5.034181E-4,0.00154726092,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20725E-6,2.434324E-6,7.26643E-7,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5784E-7,6.91106E-7,2.3447569999999999E-7,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.66,3.73,1.68,1.02,6.75808E-5,3.41054E-5,1.03724E-4,4.85952E-6,2.796669E-6,6.297273800000001E-8,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16179E-5,3.454029E-5,4.2824910000000005E-5,2.37989328E-6,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66481E-4,4.57555E-4,0.0011525274000000001,0.0025543056,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.84,1.18,0.53,0.323,2.20285E-5,1.23363E-5,4.2354E-5,4.56079E-5,1.299267E-4,2.9158600000000004E-4,6.4172427E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Southern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,1.3723,1.4915,0.706,0.8217,0.826428,1.283963,1.6984755,1.3754021,0.89328,0.33562221999999997,4.446486E-4,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Southern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252681,0.903339,1.8934639999999998,1.7224187,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Southern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.125762,0.589825,0.8586507,0.934404,0.5693051,0.004879147,0.0,0.0,0.0,Mt,
"1p5C_delay_1,date=2021-14-10T09:10:30-07:00",South America_Southern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00436462,0.0902472,0.21195251,0.389632414,0.3434089,0.19699498000000001,0.00185269401,0.0,0.0,0.0,Mt,
