"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"536","India",2015,"hydrogen",805.87626692272,0,0,0,0
"537","India",2015,"refined liquids",805.87626692272,0.968169116144005,7.80224513068,7.80224513068,7.80224513068
"538","India",2015,"refined liquids with CCS",805.87626692272,0,NA,0,0
"539","India",2020,"biomass",1030.82616656583,0.0595337409686146,NA,0.61368937984,0.61368937984
"540","India",2020,"biomass",1047.98036827251,0.0628897992208016,0.65907274948,NA,NA
"541","India",2020,"coal",1030.82616656583,90.3740501168688,NA,931.59935639,931.59935639
"542","India",2020,"coal",1047.98036827251,90.9384270226197,953.01686241288,NA,NA
"543","India",2020,"coal with CCS",1030.82616656583,0,NA,0,0
"544","India",2020,"electricity",1030.82616656583,8.0488189538128,NA,82.9693318754124,82.9693318754124
"545","India",2020,"electricity",1047.98036827251,7.86516598360839,82.4253954402636,NA,NA
"546","India",2020,"gas",1030.82616656583,0.0313814014594266,NA,0.32348769767884,0.32348769767884
"547","India",2020,"gas",1047.98036827251,0.0312662463116862,0.3276641232422,NA,NA
"548","India",2020,"gas with CCS",1030.82616656583,0,NA,0,0
"549","India",2020,"hydrogen",1030.82616656583,0.482967904761861,NA,4.9785595384,4.9785595384
"550","India",2020,"hydrogen",1047.98036827251,0.107386374459198,1.125388122532,NA,NA
"551","India",2020,"refined liquids",1030.82616656583,1.00324788212848,NA,10.3417416844978,10.3417416844978
"552","India",2020,"refined liquids",1047.98036827251,0.994864573780247,10.425985424115,NA,NA
"553","India",2020,"refined liquids with CCS",1030.82616656583,0,NA,0,0
"554","India",2025,"biomass",1318.33699622709,4.01464776738794,NA,52.92658678568,NA
"555","India",2025,"biomass",1564.3763792001,0.493106365394263,NA,NA,7.71403950456
"556","India",2025,"biomass",1801.83029725197,0.666715189296212,12.01307627712,NA,NA
"557","India",2025,"coal",1318.33699622709,51.1829771200603,NA,674.7641231442,NA
"558","India",2025,"coal",1564.3763792001,86.8144999493298,NA,NA,1358.105530928
"559","India",2025,"coal",1801.83029725197,89.326830677624,1609.5178987244,NA,NA
"560","India",2025,"coal with CCS",1318.33699622709,29.7711336832418,NA,392.4838695424,NA
"561","India",2025,"coal with CCS",1564.3763792001,0,NA,NA,0
"562","India",2025,"electricity",1318.33699622709,10.6648109885344,NA,140.59814883954,NA
"563","India",2025,"electricity",1564.3763792001,9.267570842014,NA,NA,144.979689178103
"564","India",2025,"electricity",1801.83029725197,8.46878834362444,152.593194185569,NA,NA
"565","India",2025,"gas",1318.33699622709,0.0434949664136596,NA,0.57341023372782,NA
"566","India",2025,"gas",1564.3763792001,0.039510253089421,NA,NA,0.61808906669308
"567","India",2025,"gas",1801.83029725197,0.0353348852355115,0.63667466767266,NA,NA
"568","India",2025,"gas with CCS",1318.33699622709,0.00363094519739584,NA,0.04786809385,NA
"569","India",2025,"gas with CCS",1564.3763792001,0,NA,NA,0
"570","India",2025,"hydrogen",1318.33699622709,2.96308305474204,NA,39.0634201396,NA
"571","India",2025,"hydrogen",1564.3763792001,2.21949819854438,NA,NA,34.7213055548
"572","India",2025,"hydrogen",1801.83029725197,0.40692567127617,7.33211003235,NA,NA
"573","India",2025,"refined liquids",1318.33699622709,1.24708173880928,NA,16.4407399359148,NA
"574","India",2025,"refined liquids",1564.3763792001,1.16581439162815,NA,NA,18.2377249679461
"575","India",2025,"refined liquids",1801.83029725197,1.09540523294364,19.7373433648621,NA,NA
"576","India",2025,"refined liquids with CCS",1318.33699622709,0.109139735613242,NA,1.4388295121738,NA
"577","India",2025,"refined liquids with CCS",1564.3763792001,0,NA,NA,0
"578","India",2030,"biomass",1464.5315225465,4.55092973527333,NA,66.64980054202,NA
"579","India",2030,"biomass",1810.17348020485,0.672899518560043,NA,NA,12.1806486334
"580","India",2030,"biomass",2370.53075973698,1.00800279600132,23.89501633822,NA,NA
"581","India",2030,"coal",1464.5315225465,31.8063853284666,NA,465.814539318,NA
"582","India",2030,"coal",1810.17348020485,83.6265697934263,NA,NA,1513.7859888056
"583","India",2030,"coal",2370.53075973698,88.2151586333722,2091.16747015486,NA,NA
"584","India",2030,"coal with CCS",1464.5315225465,43.8168397304008,NA,641.7114300354,NA
"585","India",2030,"coal with CCS",1810.17348020485,0,NA,NA,0
"586","India",2030,"electricity",1464.5315225465,12.9419100933076,NA,189.538352936117,NA
"587","India",2030,"electricity",1810.17348020485,10.5219898494791,NA,NA,190.466269845116
"588","India",2030,"electricity",2370.53075973698,8.89578573640329,210.877337201735,NA,NA
"589","India",2030,"gas",1464.5315225465,0.0473697736848487,NA,0.693745267773548,NA
"590","India",2030,"gas",1810.17348020485,0.0472400277196674,NA,NA,0.855126453822838
"591","India",2030,"gas",2370.53075973698,0.0379958797284667,0.90070401639597,NA,NA
"592","India",2030,"gas with CCS",1464.5315225465,0.00945337185486248,NA,0.138447610758,NA
"593","India",2030,"gas with CCS",1810.17348020485,0,NA,NA,0
"594","India",2030,"hydrogen",1464.5315225465,5.19844884492628,NA,76.1329220174,NA
"595","India",2030,"hydrogen",1810.17348020485,3.80462917961909,NA,NA,68.8703884296
"596","India",2030,"hydrogen",2370.53075973698,0.687450932573604,16.296235814756,NA,NA
"597","India",2030,"refined liquids",1464.5315225465,1.34600872804856,NA,19.7127221184984,NA
"598","India",2030,"refined liquids",1810.17348020485,1.32667163119588,NA,NA,24.0150580373088
"599","India",2030,"refined liquids",2370.53075973698,1.15560602192111,27.3939962110128,NA,NA
"600","India",2030,"refined liquids with CCS",1464.5315225465,0.282654394037118,NA,4.1395627005364,NA
"601","India",2030,"refined liquids with CCS",1810.17348020485,0,NA,NA,0
"602","India",2035,"biomass",1513.72679063991,3.9552278955581,NA,59.871344285926,NA
