IRONSTL inputs by tech (energy and feedstocks)
"current_policies,date=2021-18-10T11:53:02-07:00",Canada,iron and steel,elect_td_ind,0.02997163,0.03570693,0.031562320000000005,0.032316380000000006,0.035607511237000004,0.038331281475,0.040629743912,0.0427450866572,0.044678122172,0.0465663495,0.048135287140000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Canada,iron and steel,refined liquids industrial,0.011888605,0.006698273,0.0,0.0,2.194888E-8,2.048268E-7,5.6100459E-7,1.00890495E-6,1.3789281999999998E-6,1.7459682999999999E-6,2.0971602E-6,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Canada,iron and steel,scrap,0.0,0.0,0.0,0.0,1.62269,3.71554,5.7062360000000005,7.061947,7.525932999999999,7.981973999999999,8.398594,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Canada,iron and steel,wholesale gas,0.050734217,0.068525003,0.06283182500000001,0.0726272,0.054338698148879996,0.04446156862680001,0.042440374304589995,0.040160176004950005,0.038535694728199996,0.0370380860683,0.0327148094602,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,1.51414E-4,7.352531843930001E-4,0.001547047344805,0.002566794455825,0.00385775165662,0.005572511417853,0.007726045854457,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.0,6.56064E-10,2.242321E-9,4.8624480000000005E-9,8.290644E-9,1.230034E-8,1.6417109E-8,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,delivered coal,0.0,2.5119476E-4,2.0929364E-4,4.18962E-5,4.5868291800000004E-5,7.139506781100001E-5,1.07613082481E-4,1.5106794935E-4,2.01326871518E-4,2.5556496887600005E-4,3.08409300587E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,elect_td_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6078E-10,5.55666E-10,9.95506E-10,1.5502840000000002E-9,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,scrap,0.0,0.0,0.0,0.0,0.101799,0.4745464,0.9656026,1.5024838,2.1034943,2.810333,3.585154,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Central America and Caribbean,iron and steel,wholesale gas,0.009334787123430001,0.03235780732,0.03767401164,0.02859040935,0.03129727059481,0.04869427845125,0.07337674962113999,0.102983343720736,0.13721233122544,0.17413549149987,0.210074524563,0.0,0.0,0.0,EJ,
