IRONSTL production by tech
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2594672,0.3946053,0.527624,0.6786123000000001,0.8546863,1.052876,1.2650695,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,17.017870000000002,21.356479999999998,22.55281,21.779008,20.74767,19.47817,18.26625,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00271191,0.08629414,0.21700341,0.353633296,0.4684474,0.6010557000000001,0.7107513,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00180812,0.05515243,0.13925316,0.225228472,0.28387102,0.3306294,0.3490915,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.703623,3.2554920000000003,3.4073469999999997,3.3194348000000002,3.215873,3.090136,2.902701,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0200814,0.11433981,0.1347275,0.143812335,0.14524884999999998,0.16373061,0.16607219,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.646527,4.661494,5.140578,5.216091,5.187247,5.136007,4.999773,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,87.859,88.8006,88.5336,87.97655,87.21414999999999,85.93731,84.11538999999999,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0114155,0.11412206999999999,0.33176242,0.6019105499999999,0.816688,1.0465221,1.2678576000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00837113,0.08001082999999999,0.22706745,0.39746159000000003,0.4975142,0.5600033,0.5868122,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,EAF with DRI,26.0359,29.5961,27.7591,25.6622,26.42802,25.76522,24.87784,24.080669999999998,23.58587,22.991799999999998,22.21862,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.190615,0.34374089999999996,0.49040839999999997,0.56178449,0.5433959,0.6061342,0.641092,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,EAF with scrap,iron and steel,EAF with scrap,33.1483,37.682,35.3595,32.672,34.64193,35.07635,35.384319999999995,35.456010000000006,35.28111,35.47969,35.34791,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,28.1,34.8005,31.93,21.7,21.84405,20.56757,19.18117,17.76726,16.52334,15.24616,14.053189999999999,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0114568,0.11675162,0.33576936,0.57347894,0.7112091,0.8697122,1.0225107,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00783856,0.0735803,0.20049756,0.32368689,0.3677072,0.3902215,0.3910344,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.107,4.673,2.883,2.89,2.594671,2.325021,2.06865,1.8320119,1.6695760000000002,1.534982,1.3892060000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0436634,0.08065361,0.11584809000000001,0.12406545,0.10806943999999999,0.11927358,0.12201773999999999,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.992,2.205,1.3568,1.359,1.3746580000000002,1.322619,1.2926769999999999,1.2553189,1.1951855999999998,1.132307,1.0616653,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.81889,6.1404,10.0829,12.7745,15.944590000000002,17.26372,17.972830000000002,18.35764,18.54843,18.45943,18.155810000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00288876,0.02299759,0.0650702,0.12048099400000001,0.17209691,0.22931535,0.2883449,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00214843,0.01622236,0.04453836,0.079147677,0.10415487000000001,0.12288653,0.13477555,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.8117,10.6655,14.8157,14.2691,17.887819999999998,19.55088,20.795279999999998,21.67659,22.211689999999997,22.466839999999998,22.449370000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0628718,0.0993185,0.1439442,0.17502508,0.18564727,0.20975127,0.23055826000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.73602,5.0161,6.9803,6.7237,8.28588,8.91149,9.38093,9.716694,9.903835,9.95044,9.807027,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.675,0.82,0.814,0.909,0.979978,0.98915,0.976743,0.9803734,1.0311215999999999,1.0884873,1.1471678,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0179265,0.0357067,0.05237068,0.06446183,0.07103222,0.08087731000000001,0.09047986,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",European Free Trade Association,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.858,1.044,1.036,1.156,1.336632,1.544622,1.772542,1.9626741,2.110337,2.262101,2.42691,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR,15.7,20.4,23.9,38.2,49.208600000000004,80.8205,102.52291,118.89671999999999,128.76211,132.57419,131.00559,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.200177,3.987913,11.134765999999999,22.134329,35.616433,52.23265000000001,69.0908,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.141419,2.57749,5.126814700000001,7.4690581,9.021208399999999,9.721323,9.720354,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,EAF with DRI,iron and steel,EAF with DRI,6.72,19.3,34.2,38.6,51.5866,97.6472,135.08234,171.53466,209.85666,243.99800000000002,273.06423,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.235995,0.921346,1.526316,2.2093356,2.8226322,3.5274175000000003,4.146701500000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",India,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.12,6.09,10.8,12.2,16.28514,30.70169,44.3107,57.83287,68.92998,78.39103999999999,86.17759000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,2.72,5.63009,10.725449999999999,17.495527000000003,24.471705,31.1762,36.782309999999995,40.91556,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.1419E-4,0.0013470434000000002,0.0044756766,0.0093409494,0.015483395,0.022505282,0.029350170000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,8.01008E-5,9.332191E-4,0.003136568,0.0065557569,0.010418999,0.014010533,0.016712712999999997,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Indonesia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.98,2.79,2.78,1.62,2.56783,4.168842,6.251009,8.231395,9.979158,11.178144,11.962438,0.0,0.0,0.0,Mt,
