IRONSTL production by tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0139,0.0152,0.0152,0.0152,0.01836856,0.0406571,0.11340516,0.27767710999999995,0.60494849,1.1470147,1.9063044000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,1.9056E-4,0.005507624,0.0339492803,0.1248297741,0.36131452100000006,0.8541108,1.6973221,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00306868,0.016841000000000002,0.058251159999999996,0.146908872,0.31560613000000004,0.59009609,0.9733074,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00438,0.0048,0.0048,0.0048,0.0073021200000000005,0.02274404,0.073917556,0.195983593,0.45674558,0.9237568999999999,1.6302585,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,1.92556,2.1154,1.2631,1.2263,1.443486,1.745203,1.9599090000000001,2.1005947000000003,2.193451,2.227404,2.229418,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.00380844,0.042030780000000004,0.11353702,0.201493057,0.28304516999999996,0.3682018,0.4418548,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.03864E-5,1.1119955E-4,2.9802579E-4,5.2823172E-4,7.429418000000001E-4,9.653585000000001E-4,0.0011618718,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.61374E-6,7.866832E-5,2.0727749E-4,3.5485034000000003E-4,4.6290130000000004E-4,5.370266E-4,5.704587E-4,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.9853,4.5832,5.73,4.447,5.23313,6.49202,7.663193999999999,8.661542,9.493995,10.151985999999999,10.612202,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00529913,0.01162262,0.016880025,0.021045057,0.023342172,0.027265326,0.030060068000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.6276,1.447,1.81,1.4004,1.607678,1.9528029999999998,2.288996,2.5896670000000004,2.86118,3.090423,3.2435,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0173,0.095,0.095,0.095,0.07858503,0.07763713,0.15735325,0.354956877,0.71107846,1.2383652,1.9311816000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00426767,0.07680559999999999,0.38838163,1.134301608,2.7362051,5.7068612000000005,10.469371,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00548,0.03,0.03,0.03,0.026328380000000002,0.04784613,0.172064768,0.474463529,1.09087938,2.1600013999999996,3.7453196,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.03,2.57,2.6,2.82,1.72826,2.253915,2.859673,3.495317,4.070648,4.530868,4.924684,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,5.40682E-8,1.50559488E-7,1.82943264E-7,1.97049743E-7,2.43568142E-7,2.7114071700000004E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00349004,0.01332884,0.02439854,0.034139828,0.04562455,0.05796196,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0,0.00245343,0.009380630000000001,0.01676424,0.021790832,0.02579087,0.02860944,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,0.827518,0.826723,0.683403,0.6073580000000001,0.6518915000000001,0.6596918,0.6419735,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.291824,0.779131,1.1327180000000001,1.3341792,1.5727350000000002,1.8073586,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.32379,0.42667200000000005,0.5599402,0.7024135,0.8303399,0.9301813999999999,1.0064583,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.97302,5.43874,5.752319,5.992963,6.236435,6.439809,6.6039080000000006,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00270136,0.027705550000000002,0.08082584000000001,0.15231109,0.22320763,0.30785680000000004,0.4001846,0.0,0.0,0.0,Mt,
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00169875,0.017601870000000002,0.052495168999999994,0.099369816,0.13943155000000002,0.17591088,0.2045726,0.0,0.0,0.0,Mt,
