LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Eastern,All LandLeaf,25.817975012669912,28.725265006037706,30.907458715019086,43.062764705487794,37.218791338406,35.547432755183394,47.44507797716602,71.06934129184023,9.3325337744686,13.47814576950613,15.99062117049086,17.999997553846015,19.494364808919173,22.500258062311914,23.28881362790391,-4.581570296388229,-4.016688219838519,-2.843323416760969,-1.8778586348100461,-1.207020723090802,-0.7674092742896587,-0.4860463461172237,-0.3076912228675854,-0.1950086962522241,-0.12383883234833047,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Northern,All LandLeaf,-29.853562027829007,-33.030637791953,-33.3633785091962,-0.4301646063949951,8.818295356527301,11.1557439161278,2.529504206068997,2.2701947320439992,-0.013488317017338602,0.2540251715525804,0.6255866425678903,0.4654488158499334,0.20729535412198397,0.2834481274646271,0.3895964680000721,-0.22511785317814248,-0.22405727831170077,-0.1822106742343395,-0.13880137889248848,-0.102852877084465,-0.07518613530626979,-0.054559953631561964,-0.03942991691989326,-0.028430885907122037,-0.020476939427274323,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Southern,All LandLeaf,5.3887783186558575,9.208798198235522,12.917132302396636,19.270567885975613,20.39909132118857,21.000369685558734,58.556192785733806,121.72807247830201,14.19717535926451,15.243160638844074,17.39017864059531,17.59833546202246,15.73422527962012,17.51056114933964,16.764392553510305,-1.645155210894894,-1.4881624301991867,-1.0689761054466442,-0.7132243582677422,-0.4622855935602555,-0.2961561387212224,-0.18896924658424383,-0.12054565366973559,-0.07703008096237156,-0.04936254255527996,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Africa_Western,All LandLeaf,58.22517421859592,63.11473045782463,67.3977455943274,148.0191709080117,150.00085478858227,150.2591542600571,115.49884935355045,174.6677763362017,65.65158026875059,74.5044675999075,91.24966026908557,72.5380999260274,59.466031085690396,61.21720431453915,60.35659182369436,-3.1276822529574893,-2.831935292963049,-2.036448339764563,-1.3558931473868563,-0.8739535758196177,-0.5549370770435897,-0.3498947182212417,-0.21993214841120245,-0.13810824109692094,-0.08674572626655189,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Argentina,All LandLeaf,-9.822774728855373,-7.734966227216005,-7.01132661109599,43.82754369174127,43.07109394463402,41.81656619391121,35.79954410038218,46.948493739445055,7.0130836661239755,5.527360414287349,3.056683121038072,2.8016245871859065,2.5285146005065693,2.9502505266686567,2.4297413433343222,-0.27694641866167,-0.23021003293354014,-0.1658322531015829,-0.11492684607621896,-0.07819225163818999,-0.05254943267822739,-0.03499515882006391,-0.02314638194548349,-0.015233969572300292,-0.00999255382983044,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,All LandLeaf,-34.828963306788616,-17.801665489976596,-7.674720762893589,3.0918468478577754,4.7182236009041985,5.415729978606573,21.966856582109287,-0.566221185775798,-22.910025507783484,-8.875089152984543,-2.53773252240594,1.440085168585362,2.2698823008002322,3.8345261329453977,3.753882386943228,-4.517885584879949,-3.6962469017005333,-2.8239776092378928,-2.095817792322716,-1.535025429093672,-1.1177034488431528,-0.8120316208826299,-0.5897654406969121,-0.4286192882307729,-0.3118613247908865,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,All LandLeaf,216.89161832438467,221.40395116871215,224.39014644452558,151.20175216129397,157.27899771715317,160.88196754065484,167.39872342548216,251.64147203263602,35.890134215973916,59.23212070709017,50.297918030380245,51.018488624402984,48.42430476168636,52.34943683328158,44.22034415188149,-1.6916606299429389,-1.738708393537193,-1.2447344344683022,-0.8083570921040977,-0.5074174130189417,-0.3148729016105791,-0.19494138533364996,-0.12089419019950007,-0.07523105017662815,-0.04700981362339861,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,All LandLeaf,84.15083453015005,81.14380412440934,79.2205691814715,73.24987308540906,74.10909602722032,74.60948544906363,23.66094257158358,34.846908628130954,20.150589734054932,15.584967862921639,11.745904358852439,10.475794476846584,8.438904392727029,10.069332582872125,8.265662943158022,-6.156882662528961,-4.6967002152470165,-3.5435608638251144,-2.6564753952627536,-1.9825808912862541,-1.4748262106258443,-1.0945437612270368,-0.8109747589483113,-0.6001942765209367,-0.4438674362831389,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,All LandLeaf,40.59811702098155,40.59597585544695,40.730718441828216,23.74224912118842,23.788036108507352,24.107121590750154,8.098691158687027,4.615095704281577,-1.9103972257887365,-0.14025823986403702,1.0533591929407535,2.8774193205616005,2.50956810991805,3.453534954013204,3.2644358219200504,-0.9645360925511294,-0.6556967108657618,-0.4429649276994484,-0.29715868685333746,-0.1983281432038585,-0.13195198753737467,-0.08764565846775661,-0.05817921413241185,-0.038620105198637046,-0.02564734450899053,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,All LandLeaf,-4.10947624330247,-2.4272268911082353,-0.8327091952099571,0.9605273451308498,-7.081843179845265,-12.27185270441621,13.570573861980812,-1.573856422204906,-21.030847458106404,-10.82414745981026,-6.423558689947506,-3.916039797893702,-2.6563111293810704,-1.5596327549795808,-1.3086093223758883,-2.389923862532299,-1.7533832219886902,-1.2735596098185065,-0.9234583613866398,-0.6701106047296254,-0.4869803566053431,-0.354456447612406,-0.2583909110388619,-0.1886270158157941,-0.1378754839859383,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",China,All LandLeaf,308.3586541078889,312.81693182758164,313.3434899416241,29.925465579469662,20.997869337443653,17.816060113430066,-21.66619305019019,-37.084631537422005,-10.030758983496346,-1.3252593119815048,-4.95578827608657,-5.292066012516761,-8.972947476412585,-12.49659291968052,-18.738928462219356,-23.02323248837265,-19.04070978415909,-15.115755043175861,-11.706934764910917,-8.92396333122144,-6.730825337447124,-5.040031774223623,-3.7551093890746476,-2.7880242951137135,-2.0649863184951487,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,All LandLeaf,1.1800885564600034,2.8433107387060077,4.210943173610008,-2.6243748370501017,-4.90764908046959,-6.862758276775699,-7.959582927410092,3.87668687491581,-2.9284557875114006,5.806680462162203,5.375826083646179,7.078180037266972,7.320439522966016,7.6359357938990335,6.952603398700924,-0.7496494170820941,-0.6359701696521699,-0.45923518110707673,-0.31404100020493403,-0.21019046764794608,-0.139464126760163,-0.0922452286880534,-0.06097959175292349,-0.04033969911315462,-0.026721401125738547,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,All LandLeaf,-3.8648029893646916,-6.8916633250149975,-9.018251272118329,-15.82917501759553,-22.830047927668456,-28.291808494575502,-26.756847143654284,-18.927206263495055,-25.119344312275146,-20.603640513391838,-17.913809168493795,-14.056127200149618,-10.8554420129165,-7.859391279394558,-6.209763853094573,-6.22196502989936,-4.636475557481599,-3.449937379742167,-2.5637782653618877,-1.903174663409128,-1.4115251139834752,-1.0461270464041126,-0.7748836540646542,-0.5737214325673445,-0.4246476073375199,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,All LandLeaf,-5.164528099146524,-1.894168906203227,0.5021383036493164,-2.775850459617414,-6.217496846870156,-8.44544793451604,-20.282651296681696,1.2695932183283754,-18.216309937799146,-14.637228397835827,-12.189553352626653,-9.499653033861183,-10.635152720793744,-6.728002417606664,-4.984943963186863,-7.904069473208323,-5.804665657988791,-4.255395115692412,-3.1181192565111755,-2.2847496797147886,-1.6743892554434225,-1.2273802084359633,-0.8999610928715686,-0.6600877819432011,-0.4843073197435245,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,All LandLeaf,3.8045105849806067,1.2901214203988918,-0.1596605844214541,-8.785935932362737,-17.069069171309778,-23.149370506837798,-17.387274420034327,-5.839932065212663,-11.676509784100729,-10.025384639587799,-9.608898496226024,-8.351317274998769,-6.389101594905118,-4.8473610490597325,-4.251515680759303,-4.05976419702191,-2.7350634609831577,-1.885738650748794,-1.3248642899825103,-0.944324024705695,-0.6802801924174507,-0.4938295669706204,-0.3604336275596339,-0.26407831110985297,-0.19400332075781412,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,All LandLeaf,3.550130298921991,0.8245730201769972,-0.9070113479690031,-1.0349239927138092,-3.1425698414469982,-4.495369675513003,-9.738329464011493,-2.330227328387598,-5.827729937170199,-3.3851348427467984,-2.751424323216799,-1.583827947925501,-0.9643684814091001,-0.4399224544727996,-0.48000706456175035,-1.73555284871241,-1.2936407650183404,-0.9584600814689501,-0.7093505692772945,-0.5249737856255082,-0.3885428739347439,-0.2875587852247763,-0.21279733062895062,-0.15745185998907435,-0.11648602049781168,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,All LandLeaf,1.156440472657999,2.0160801559980004,2.553410881248998,2.7504931292519994,2.999588646341703,3.1243066144914984,4.424946082116699,5.567428671879798,2.2843616513051,0.7537973273572004,0.2898529526599804,0.00812993708505962,-0.37636923351756024,-0.15058884079449003,-0.18653768571668997,-0.7221985247415599,-0.4647669380449418,-0.30826480039402004,-0.20957743684103405,-0.14525257203461972,-0.10213423322299481,-0.07257430843839825,-0.05195825854804612,-0.03739595754122976,-0.027014957006654124,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",India,All LandLeaf,49.779888686593964,50.07846540622934,50.56089436187585,40.982054997889925,40.542619079380714,40.576244320989396,11.920446194758084,0.8569230921566269,17.539932854868876,28.08442037581731,17.611947405662626,21.608545724795366,23.933724075359233,11.04607981116269,7.447717339002979,-1.0482107800797715,-0.7653126628074097,-0.5310248556051039,-0.3596371777482299,-0.24075830050927524,-0.16037731750834827,-0.10669697908948081,-0.07104524417797395,-0.04740643348555601,-0.03172326397347213,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,All LandLeaf,71.46304020476839,70.77635917465801,70.38451104432792,55.53775958470256,55.25510715176909,55.06939380123632,217.57338890287411,167.73284579931473,27.537134626909733,32.008393315756926,28.740002535076197,25.11652004312975,19.67718859332329,17.84797517436764,12.116358583120723,-1.2146798192512043,-0.9265103957668499,-0.6620730806665549,-0.4579937930825282,-0.3112323252521335,-0.2093466909367485,-0.1399737793062252,-0.09326528534109202,-0.06202325461953798,-0.04120688488200703,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,All LandLeaf,-0.5903699277900005,-1.1591744032,-1.8559379930800004,-3.4606689845060044,-5.346554562756671,-7.0430603096220015,-7.554077509840997,-4.175227985044281,-4.193145164010387,-2.9000449579614,-2.0440633970635997,-1.0758528916769998,-0.7899196974160594,-0.16504657784463997,0.0377335152569321,-1.2643541394549036,-0.9622240958923354,-0.7215216301010732,-0.5356748590297041,-0.3949909007370624,-0.28987533839925084,-0.21202496547225239,-0.15471904681559526,-0.11271422085169237,-0.08201723394990357,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,All LandLeaf,16.98446689369111,17.747827756792958,18.923411800583033,14.327243986703596,14.635015644315125,14.888390364373581,-1.075373819784702,-3.482720183796379,-7.699956363620838,-2.720699687395599,-0.2608400983993483,2.2449237812850047,2.4524831907537608,4.0018981928784685,3.8166513586800064,-2.326621673824473,-1.7835944353687896,-1.2654373356808197,-0.8729057924235213,-0.5956933535143666,-0.4049883288138453,-0.2751321615080218,-0.18703064836350058,-0.12729979270219569,-0.08677683848912748,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,All LandLeaf,-46.618924467965996,-56.85216781992598,-62.40211833759003,-66.86050794895161,-68.39996186740383,-68.17838442677736,-32.473530050458656,-12.69128393698704,-8.751312047706051,-5.195884633578415,-3.1182688017914044,-2.199715678068563,-1.8065061241404845,-1.3919525662669876,-1.225417796740637,-1.738351236887037,-1.1815081886424454,-0.806216411330795,-0.5535545672756526,-0.38245695378628597,-0.26574542702846793,-0.18557211359862996,-0.13014884849996172,-0.09162363392333636,-0.06471676391014215,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,All LandLeaf,-1.1978508639520007,-1.0953215824112,-1.0546764045489025,-0.8163030561755996,-0.7654504723400404,-0.7448898746443585,2.4658370502190334,-2.803632021827142,5.628432113312563,4.364490298047546,3.63281496558068,2.678641659030491,2.2058759566980544,2.3487994625950432,1.8467357584037214,-0.1954590776912017,-0.41204321270132294,-0.3822890032733932,-0.30595761637523866,-0.2328665285308113,-0.17340993410581113,-0.1276915752996368,-0.09341298075644415,-0.0680548465927912,-0.04944568640908426,MtC/yr,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,All LandLeaf,112.33571730013355,93.83755745861072,80.79715822758261,60.87534287081477,31.354636879253043,6.478151962493574,-35.696519642673515,-6.200978624559497,-19.657509616110367,-21.726872405535996,-18.884348451404577,-14.001393123050999,-15.942458636793486,-9.037503890663984,-7.850310170576088,-24.820631599194353,-17.468779596379797,-12.262777455012694,-8.623469339539632,-6.086092315644802,-4.314038013794533,-3.0718357324561656,-2.197021970652412,-1.57790471702887,-1.1376103276133618,MtC/yr,
