LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,All LandLeaf,25.817975012669912,28.725265006037706,30.907458715019086,43.062764705487794,37.218791338406,35.547432755183394,47.44507797716602,71.06934129184023,9.316461612018875,13.368670273577985,15.739640948105558,17.871958573701612,19.53162191607008,22.46484399966406,23.507024617735688,25.4027090187876,22.53281997879452,18.84271270060918,15.963255408300823,13.321261854764838,10.53116220501177,8.683687563206401,7.241018152408088,6.165295612136179,5.29186100155696,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Northern,All LandLeaf,-29.853562027829007,-33.030637791953,-33.3633785091962,-0.4301646063949951,8.818295356527301,11.1557439161278,2.529504206068997,2.2701947320439992,-0.01378729869262002,0.24933217298992774,0.6100338959942803,0.44478400906899324,0.19491228697017615,0.27124757360098933,0.3766056332605694,0.09596014144244013,0.14355784899138618,0.16192946688297918,-0.005079619100128794,0.12879674723278478,0.11230508540013345,0.1131231739635218,0.14029187233228463,0.18520925031976934,0.24469353260469967,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Southern,All LandLeaf,5.3887783186558575,9.208798198235522,12.917132302396636,19.270567885975613,20.39909132118857,21.000369685558734,58.556192785733806,121.72807247830201,14.188516693368094,14.827555895186286,16.964828709163104,17.07995303894776,15.493828259033005,17.411166112715286,16.42689623161866,21.53664701255764,19.434882185376136,18.031246366075585,15.747423832300601,13.581866475971168,11.713911101654492,10.160490692922632,8.370487025479115,6.727402874354374,6.142556516293893,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Western,All LandLeaf,58.22517421859592,63.11473045782463,67.3977455943274,148.0191709080117,150.00085478858227,150.2591542600571,115.49884935355045,174.6677763362017,65.59307327552807,74.005053963719,90.17279383387705,71.48284986362573,58.95165508545747,60.72812119605561,59.755494481496605,71.92779666383296,67.98240511588463,62.75558114128505,55.66003723026009,48.78804480877511,42.521908552850725,36.66741469947042,30.66561576618612,25.729245294169328,21.077150194071944,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Argentina,All LandLeaf,-9.822774728855373,-7.734966227216005,-7.01132661109599,43.82754369174127,43.07109394463402,41.81656619391121,35.79954410038218,46.948493739445055,7.008384002866457,5.4983050390320525,3.022798325212103,2.7547432536309993,2.5292900007084427,2.995294560925129,2.4608707365262092,2.8958384919038807,1.9935393527975611,1.705399111758427,0.9995816729463923,0.6107124959483348,0.5281363663846999,0.5631545698695085,0.45727470592148,0.3282219511071888,0.15685445522221436,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Australia_NZ,All LandLeaf,-34.828963306788616,-17.801665489976596,-7.674720762893589,3.0918468478577754,4.7182236009041985,5.415729978606573,21.966856582109287,-0.566221185775798,-22.91757783657472,-8.929665043198092,-2.660977819741082,1.3139518152935028,2.214726992357378,3.8130920964010824,3.753206199292403,4.256155910672375,3.0516893811239223,2.723102618527714,1.4663911454389027,0.5660660836214189,-0.20326442964591965,-0.1887476201102399,-0.26399963374333074,-0.22919391883987966,-0.24985438770492913,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Brazil,All LandLeaf,216.89161832438467,221.40395116871215,224.39014644452558,151.20175216129397,157.27899771715317,160.88196754065484,167.39872342548216,251.64147203263602,35.83997699112879,58.76312827240588,49.07680129989177,49.62741455476158,47.468063186780405,52.24845581684256,43.99040224339644,41.44949432542401,28.13714660401969,21.89827405404981,10.801403245192745,4.390799507053543,0.18203023283046849,-2.1860488376059437,-2.9225326758338674,-4.002562705907605,-5.429270391681436,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Canada,All LandLeaf,84.15083453015005,81.14380412440934,79.2205691814715,73.24987308540906,74.10909602722032,74.60948544906363,23.66094257158358,34.846908628130954,20.120384601047817,15.422107941519155,11.364362140192672,10.038565720788593,8.292794337710928,10.091203052400154,8.206708442302679,9.047819139230944,5.79633754402944,4.580083574033407,1.2703190264389803,-0.4915302672029714,-1.2370306416840005,-1.2287905256233784,-0.5080860079199858,0.12650287811959984,0.31892668493011156,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Central America and Caribbean,All LandLeaf,40.59811702098155,40.59597585544695,40.730718441828216,23.74224912118842,23.788036108507352,24.107121590750154,8.098691158687027,4.615095704281577,-1.9156375037547342,-0.2910375314148002,0.7874861399075748,2.6304890508483205,2.4134647119761956,3.460075512566898,3.2538767046143904,3.2619377288650986,2.3500915168952994,2.5096262183456264,1.0683804498396032,0.6468068210431411,0.33100428292877343,0.23494229562408894,0.17714226462869542,0.22434682984968074,0.22495409393442686,MtC/yr,
"Ref,date=2021-23-6T14:10:04-07:00",Central Asia,All LandLeaf,-4.10947624330247,-2.4272268911082353,-0.8327091952099571,0.9605273451308498,-7.081843179845265,-12.27185270441621,13.570573861980812,-1.573856422204906,-21.024765720745133,-10.827363095650579,-6.4286657553636255,-3.900649607654379,-2.6065278717503486,-1.498696503692197,-1.2759720095658595,-0.6620626826387288,-0.7998988671661286,-0.6956650805692485,-0.8691607814119853,-1.0067416816519072,-1.0492400333956569,-0.9576100762942886,-0.8517250195606044,-0.8007174534231191,-0.7880480342352181,MtC/yr,
