CO2 emissions by sector (no bio)
scenario,region,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,H2 central production,0.0,0.0,0.0,0.0,0.04240328151790624,0.15019089057913845,0.4181767313942215,0.8798854890752497,1.6211211390024074,2.6104796607869547,3.923640952306619,5.431784972938705,7.251994921053969,8.936293340902028,10.335402197186273,11.505993510954543,12.389995143098758,12.81491902445121,13.136707352934758,13.364293619222314,13.81870355520741,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,H2 forecourt production,0.0,0.0,0.0,0.0,0.02738170767909101,0.10342266610105834,0.305760007117071,0.6885206674386449,1.3045595089649316,2.207510150472811,3.485304678579992,4.935769518266753,6.549779993519621,8.092930608872262,9.48244726569628,10.72537125860293,11.741333286348679,12.44058158581135,12.97834356389312,13.410390797673145,13.699176202766804,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,N fertilizer,0.0118274,0.00133626,0.0,0.0,0.04525320746233202,0.10229795641684113,0.16942591490248843,0.2353466905162957,0.2943396457672619,0.36213363761508194,0.4304360219040105,0.4792201933797985,0.5209983987163017,0.5567941860832993,0.5857074496585994,0.6109586526627332,0.6331062922205184,0.6518040737483474,0.6678328494378395,0.6809023166821474,0.6906461372553948,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,agricultural energy use,0.123663,0.2983582584652251,0.21274525314118897,0.26228207510683565,0.3414023016034987,0.41677775787671806,0.4490561298848061,0.4419727898062669,0.41933246698421195,0.39532233871099975,0.3859781695920216,0.3978587428074837,0.4287214057606118,0.4678121943174378,0.5046819195207638,0.5363966710366389,0.5665953066025603,0.5958783257708337,0.6212715901800602,0.6430598442909382,0.6604048989126099,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,backup_electricity,0.0,0.0,0.0,0.0,0.01302016291398032,0.09532009984263914,0.37086427008128475,0.9931762681757322,2.0570819008676664,3.5914349338790816,5.472492687414613,7.540850482258484,9.84772388435651,12.339188475565427,14.452698127586642,16.347835947997943,17.866177876590033,18.798893057839866,19.440568509897112,19.789096876858494,19.905358726759886,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,cement,0.299,0.725,1.093,1.093,1.21937,1.622118,2.26011,3.102284,4.2592592,5.8149272,7.895379629999999,10.62905795,13.926213270000002,17.02815243,19.8092643,22.404669900000002,24.713540100000003,26.7586692,28.597233900000003,30.2280685,31.665188199999996,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,comm heating,0.0113099,0.024435531,0.026970117615103137,0.02985572198911057,0.03764852823379421,0.04268153913817538,0.04981703205703794,0.058976421218778705,0.07262212373385504,0.08899361858914985,0.11227390122014297,0.14689349115969969,0.19443372832614134,0.2577972481742288,0.3377822188558628,0.43273663433063725,0.545814265079288,0.6720419072051691,0.8022999532324229,0.9307690875148075,1.0648239819745937,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,comm others,0.22189873158352136,0.48511929623646344,0.5351240027837638,0.5914362713958301,0.6070452574953247,0.49199453367298945,0.4110842210001941,0.3701866143462609,0.3606466503391143,0.33822792560570053,0.34050859987262044,0.3647680377823125,0.400071910605692,0.439399254291279,0.48095793267845144,0.5159307688219938,0.5526144074363973,0.5798868588254131,0.591607103671187,0.5878601939497266,0.5741828869282939,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,construction energy use,0.0,0.0237934,0.07957410714688935,0.03773504393336721,0.0434771195084028,0.046950726311583243,0.05044416125395749,0.05367902070180961,0.0562162081623432,0.058277087589385816,0.05996268873437825,0.06142090545936763,0.06284996396578114,0.06330259497547694,0.06206230554045495,0.05952810841259325,0.056064671938668244,0.052062216271850516,0.04754484910805997,0.04272486974703809,0.03770027981152732,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,construction feedstocks,0.0,0.0,0.0,0.0,-3.979746952091115E-6,-4.10101561470439E-5,-1.7507400503573235E-4,-5.42462406058999E-4,-0.0013063328080526481,-0.0025668925236194185,-0.004123597356326368,-0.005594643397713972,-0.006900212489087088,-0.0079785006665966,-0.008702631093791519,-0.009158212968498648,-0.009305289536099229,-0.00928114384589461,-0.00917394294602313,-0.00904934071147269,-0.008925511367262655,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,delivered biomass,0.0,-2.400000451933E-5,-4.999993577894E-5,-6.999998934217E-5,-1.0999978025218E-4,-5.999999156797E-5,0.0,0.0,0.0,0.0,-9.999998848828E-5,-3.3999871582992E-4,0.0,-9.9999983908E-6,0.0,-3.999998427429E-5,0.0,0.0,0.0,-1.00000110755E-5,0.0,MTC,
"Ref,date=2021-23-6T14:10:04-07:00",Africa_Eastern,delivered gas,0.0,0.0,0.0,-7.450445306373598E-22,0.0,0.0,-2.170892852224204E-8,-1.7403034078527635E-8,0.0,0.0,-8.861311319344454E-8,0.0,0.0,-8.312168655180812E-8,-4.780388600962016E-8,-7.76663533809778E-8,0.0,0.0,0.0,0.0,-2.96235946633817E-8,MTC,
