IRONSTL production by tech
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.01362E-5,3.968416E-5,9.313939E-5,9.6836673E-5,3.6864764E-6,6.5701672E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,9.29711E-6,8.709544E-5,1.6906370999999999E-4,1.9957803999999998E-4,1.344497E-4,3.0134560000000005E-6,1.7293938E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.9853,4.5832,5.73,4.447,5.20276,5.76589,5.793751,5.510682,5.197856,4.394664,3.1640979999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.193513,0.543625,0.9540043,1.3192046,1.8157744,2.5242126000000003,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0217143,0.08480789999999999,0.1332569,0.12696261,0.11014684,0.11442598,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.6276,1.447,1.81,1.4004,1.590309,1.7849059999999999,1.9437440000000001,2.0524925,2.147081,2.225737,2.311166,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00300622,0.04058688,0.19225087999999999,0.544523496,1.24441458,2.662259,4.4720352,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,3.65595E-4,0.006420996,0.052491763,0.30942405159999997,0.9603056699999999,2.0097709,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,9.37966E-4,0.009173378000000001,0.047728638000000004,0.120005261,0.09673621,0.038905922,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.68734E-5,0.0066769097,0.0303783167,0.0688691436,0.08006123,0.05254271,0.018711000699999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0173,0.095,0.095,0.095,0.08221397,0.03856754,0.0164898,0.013371751000000001,0.012492342200000001,0.00160412653,1.23453026E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.00279893,0.00955483,0.026864027999999998,0.06260605,0.093025677,0.082116597,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0819389,0.3800615,0.9968189000000001,2.116678,3.8364361,6.473495,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00548,0.03,0.03,0.03,0.027147889999999997,0.033004450000000005,0.06844775,0.15219147700000002,0.32320736,0.57064582,0.8934434,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.03,2.57,2.6,2.82,2.7807649999999997,2.039079,1.572359,1.0838534000000002,0.8292189000000001,0.47142839999999997,0.2114148,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00222723,0.02493173,0.06252752,0.100625404,0.08281730000000001,0.062295260000000005,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.13904E-4,7.123947999999999E-4,0.0012283253,0.0011510334,6.5698007E-4,8.37498203E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,2.80821E-4,0.001074445,0.002697154,0.0027764657000000003,0.0018315350000000002,8.084628240000001E-4,8.262264541E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,1.462107,0.7025809,0.2837245,0.06960791,0.02980011,0.002710856,6.465237E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0104182,0.03975754,0.06718007000000001,0.09555200999999999,0.11610846999999999,0.08894201,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.343332,2.033681,3.420148,4.1434427,4.860272,5.5937269999999994,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.538676,0.4058054,0.38412080000000004,0.3749633,0.41079969,0.3938551,0.2976381,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.86028,3.8744820000000004,2.395335,1.03,0.4382552,0.061295302999999995,2.49811825E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.155928,0.96347,1.9575255999999999,2.3204022,1.625369,0.8496543999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0199154,0.0948273,0.15580412999999999,0.13548483,0.068215726,0.0028381809,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00155477,0.13036412,0.318116339,0.32390466700000003,0.20863819,0.0834230096,0.00281621456,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.192247,1.324165,1.263539,1.0775188,0.8927102,0.5007234,0.04920521,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0985242,0.292411,0.5126569,0.7726607999999999,1.4006656,1.8392536000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.119979,0.5143709,0.8763069,1.0883598,1.5794099,2.1827826,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.37932299999999997,0.5412174,0.7902203,0.9801689,1.1486408,1.5531881,1.9983242,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,26.95937,23.34698,16.70624,9.199809,4.902412,1.7534622200000003,0.10259142799999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.63126,4.14422,9.690028,12.692027,9.451005,5.440428999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.039342,0.1804819,0.3223447,0.29682345,0.16392535000000003,0.0163315898,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00426969,0.30212373,0.6823527300000001,0.708586734,0.4624389,0.194999223,0.01602022491,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,5.0992,5.9835009999999995,5.649101,4.694714,3.7556629999999998,1.957736,0.20174740000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.500645,1.427381,2.436007,3.5051172,5.399026,6.358687,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.20807,4.930789,8.145453,9.843491,14.173779,20.615632,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.7198959999999999,2.827313,4.501134,5.5616125,6.061613,6.4407049999999995,5.810294000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.30354,5.688825,3.296227,1.29572,0.5253983,0.046341259,1.22348459E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.112828,0.5554359,1.2359286,1.4872244000000001,1.0312176000000002,0.5235457,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00375765,0.01357235,0.02260631,0.018885758,0.0024384802,1.3434823E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.26117E-4,0.028408799000000002,0.054594049,0.05356201,0.03318021,0.00497490334,1.4666835499999999E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.2799070000000001,0.556925,0.2174679,0.07555669000000001,0.026214559999999998,0.0014614244,3.59183319E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0660587,0.11973610000000001,0.1692775,0.20615857999999998,0.17587322,0.04967291,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.728189,1.92972,2.908473,3.184063,3.3771880000000003,3.5049979999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,4.96058,6.45228,7.716474,8.37782,8.738016,9.499071,10.039871000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,0.113451787,0.8639833,1.9824678128,3.1149579999999997,4.025833,4.476367,4.056375,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00734187,0.05715463,0.25581264000000004,0.89026745,1.9745124500000002,3.626718,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.61878E-6,2.7325080000000002E-5,8.024717999999999E-5,1.0498628099999999E-4,5.2256577E-6,1.60134302E-7,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.33136E-6,4.29559E-5,1.06510957E-4,1.51534257E-4,1.1431671999999999E-4,2.587533E-6,3.1574218E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.143707,1.005704,0.6269509999999999,0.32383609999999996,0.1387294,0.009251592,4.0815966E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0835111,0.1908001,0.3114345,0.4639336,0.5804383,0.44754400000000005,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.123703,0.41711109999999996,0.7238492999999999,0.8845413,1.0540072999999999,1.4407435,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.351884,0.5130801,0.6655184,0.7770417999999999,0.9041688999999999,1.0337864,1.2362085999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.55056,0.752387,0.42735259999999997,0.19896266,0.03597295,0.0010143239,4.9384867E-6,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0872978,0.1939216,0.3749243,0.5964004,0.47031609999999996,0.28652059999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.04598,1.902835,2.931724,3.08683,1.8976498000000002,0.79405116,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.151044,6.67636,8.158888,7.1148536,4.221893,1.5953644,0.451288078,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.897269,0.11586666000000001,0.061683629999999996,0.09643940000000001,0.13947019,0.045407100000000006,0.0020432840000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0264969,0.03146803,0.09918806999999999,0.2828483,0.5201316,0.5565687,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.483983,0.9004810000000001,2.224203,4.808510200000001,8.444188,11.030443000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.361306,0.18763819999999998,0.258517,0.42548159999999996,0.7900784999999999,1.1118761,1.0670875999999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,955.1899999999999,751.2629,448.25129999999996,173.9856,59.28985900000001,3.5693143,0.009774919099999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,21.4311,117.88889999999999,209.3145,170.41991000000002,107.82019999999999,47.89231,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.62618,11.43576,16.24683,11.648206,4.0846544,0.06391677,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.448816,19.529829,41.89548,38.4312271,22.795801,7.01796057,0.08157994199999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,12.749044,11.268106,10.1303918,5.800204,3.011211,0.18088397,0.0039361966000000005,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,2.86351,8.47044,12.141881,17.027711,18.230849,10.355322,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,12.687,53.2905,94.09439,121.15599,141.69843,152.2099,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,70.6699,112.8588,195.40846,266.45096,326.4031,369.1886,354.96709999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.2638077,0.01954647,0.005781988,8.981915999999999E-4,4.546408E-5,8.4780449E-7,4.45647E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0134401,0.0320694,0.05595352,0.07398439000000001,0.060002389999999996,0.01740977,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.114545,0.2531522,0.4102495,0.4401364,0.27860999999999997,0.03208529,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00644801,0.8034926,1.10090092,1.00406224,0.6218054,0.24711810999999997,0.022751689999999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.8670869999999999,0.717531,0.526219,0.38145740000000006,0.3172584,0.08099376,0.001468433,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0649348,0.1632155,0.3656259,0.7248699000000001,1.0965376,1.0750950000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.101794,0.3565126,0.7853197000000001,1.2957622,2.0928119,3.1807673000000003,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2735175,0.3357072,0.4194498,0.6271031,0.9910068999999999,1.4567279,1.8332229999999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,16.76417,13.97051,8.785860999999999,3.967697,1.9269174999999998,0.184615066,5.2084848E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.540739,2.6920460000000004,4.886159,5.152496,3.394769,1.6082043000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0496515,0.18489419999999998,0.2810007,0.23986401000000002,0.08584394399999999,0.0010260992,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00158788,0.31763417,0.64584584,0.62517654,0.39208240000000005,0.12749392099999998,0.00119239662,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.798276,3.2927739999999996,2.856145,2.1365018000000005,1.554872,0.3839695,0.00943429,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.304079,0.725823,1.096628,1.4348085,2.0994398,1.9715361000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.557779,1.766126,2.490671,2.5950772,3.181947,3.480057,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.66923,6.205551,8.66353,9.5851849,9.765418,11.316962,11.697595,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T08:48:29-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,85.45710000000001,64.10031,37.35172,15.08867,6.877737000000001,1.0507024600000001,0.005326936,0.0,0.0,0.0,Mt,
