CO2 emissions by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Eastern,7.295411189999999,13.096373571,18.383961688,22.309511555,25.852765450165,31.157013295906005,37.81641433036598,46.462839915035005,58.60674803699098,73.50144259001587,92.97103633109106,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Northern,62.05633009369999,104.91748194183002,125.84087455402,142.68907421791002,142.59830943205444,159.00075969588048,175.2625936054739,190.862206783054,207.24761982080327,224.65434979278163,241.4045426861261,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Southern,10.153813249999997,11.119168779999997,14.087992260000004,20.89392057837001,18.16375312061999,21.70223299872,27.70381354445999,34.68514332270604,43.639638855767004,55.32031164859102,70.85057560265702,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,17.057262017000003,31.70015723311001,36.04082599130001,48.87344489983002,45.65630369548004,50.82016680903995,66.72825285916993,87.86755208664005,117.63684567486008,157.42846672899992,208.50570520078986,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,28.656641619999995,42.393633113,51.81665412000001,55.844709130000005,49.070076314299996,52.202757884000015,54.33894481600002,56.09170010499997,57.48701025820002,58.71070464189996,59.575002394100004,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,81.53021077,115.06061489999998,120.55670784999995,118.982741,123.58232556916995,130.0205654597999,131.94346001670004,131.77285242550002,131.08277501460006,133.0541623660001,133.52917991400005,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,59.05885415700001,97.70942509999999,116.47905272999998,138.42545987000003,130.86791003399998,141.5702063119999,150.24362158399987,158.401865096,164.022931668,166.19098749300008,165.34155622100005,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,116.88020164,148.40727697000003,141.46890726999996,149.80747964,151.146434966,155.3377021819999,153.11943959590002,150.27322453369987,147.2716525303001,147.3183628021,147.05165199569984,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,28.813269497923,47.000153996899975,53.504305734499994,56.74473478069002,55.78468333113353,59.95807578875331,63.8899687367843,67.57732231247432,70.92046461669655,74.26783391502411,77.96872485114862,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,155.78115901899994,107.34026510300001,127.89037817999997,140.53869643599995,147.98225955980004,162.52306112809993,174.2788015861999,180.64654274299983,183.93404129000012,185.26715737275,184.81679388332003,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",China,696.4286412904199,1819.0541029830006,2617.0165564889994,2990.09169301,3492.6405988079014,3773.0597992853986,3885.6313560630992,3883.3116698989975,3818.630841666999,3706.198080339999,3543.9777558267024,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,15.044741679999996,17.603092246999996,21.18280371699999,25.527552306,24.656212168000007,28.72727669599999,31.486655327000012,34.23227180829997,37.24637409149998,40.50643846740003,44.00433097599999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",EU-12,276.52170300259996,207.67901336022993,202.86308941563996,185.40940156990015,210.63255374883005,232.17581567629986,236.5784191035339,236.82452488393392,234.5150743171482,233.01825497154715,229.35278887347621,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",EU-15,915.624348112,971.9048627709999,882.3483280159998,790.3613853869999,772.3151814743003,787.9006724650997,766.8906824869399,750.1990825513901,735.7255779003098,744.3953467303694,739.12920008234,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Europe_Eastern,237.357934964,111.38131813800001,101.92828016680996,77.09874514599998,80.89901126918005,83.12500982147007,84.91546109492,85.80405427417998,86.06384675022001,86.11683374898006,85.70624285596794,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,74.95739272999998,98.45749974119,114.46385804899998,129.47070169799994,141.23364554567002,153.61560149481994,160.6916232957201,166.1179688227598,170.04978624576,174.6856942683302,178.0050346009201,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",European Free Trade Association,20.969994769999996,23.873046881800004,24.153087744999997,22.310113086999994,21.85631867065999,20.930316462670003,19.438977140629984,18.034006814999998,16.853231578360013,16.476419099212002,16.439099788518995,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",India,162.91304300000002,336.15894347000005,493.3296337400002,625.26397673,709.6752440719998,981.7810620890006,1200.9707059589991,1407.9018858070008,1600.1953103369995,1773.9077233009994,1926.0478789356982,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Indonesia,42.389694530199996,97.728916135,110.07568040400004,137.52369721499997,153.70100896560007,182.84911739289987,214.49442158980017,243.19278925122995,269.8632900525803,294.3920161459198,314.3932691178403,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Japan,311.6973512400001,347.4779124679,325.23753601599986,328.76219312399985,320.8077690612999,325.14458734100015,314.90884594799996,301.7230468411999,289.63783336760025,278.94188655429986,268.74595769901026,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T15:24:23-07:00",Mexico,81.38147518,126.03960987,132.98125738300004,134.71096969999996,129.86412106099996,138.10171968709994,143.2878633461901,148.2762871833499,153.34956016767998,158.95878592160005,164.33043477186015,0.0,0.0,0.0,MTC,
