LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Eastern,All LandLeaf,25.817975012669912,28.725265006037706,30.907458715019086,43.062764705487794,37.218791338406,35.547432755183394,47.44507797716602,71.06934129184023,9.330443343751291,13.34747903658158,15.908375513458791,18.098081282059177,19.641275597491838,22.17863157744642,23.19354673707262,-4.555304263413183,-4.006054130891138,-2.837836715063529,-1.8743762671490019,-1.2045432058536407,-0.7655661353519303,-0.4846619579395481,-0.3066552477990412,-0.19424074201727964,-0.12327462085186372,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Northern,All LandLeaf,-29.853562027829007,-33.030637791953,-33.3633785091962,-0.4301646063949951,8.818295356527301,11.1557439161278,2.529504206068997,2.2701947320439992,-0.012779392910324872,0.27869326027868013,0.649064194874072,0.483788246019554,0.2446345055422245,0.25852129555139614,0.34412544224814157,-0.22984831759249094,-0.22085701263269708,-0.17800406537557595,-0.1351789279910666,-0.10004062794519913,-0.07308426064392666,-0.05301519411631523,-0.038304067658127085,-0.02761402823410647,-0.019885689282840274,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Southern,All LandLeaf,5.3887783186558575,9.208798198235522,12.917132302396636,19.270567885975613,20.39909132118857,21.000369685558734,58.556192785733806,121.72807247830201,14.192130198508217,14.931755782554937,16.956060350713308,16.98988555646679,14.630219090626507,16.770009207938003,15.814652695488808,-1.6032849151851436,-1.4722826083967637,-1.0613793757795975,-0.7089148956091359,-0.45961030348801535,-0.29442607583615565,-0.18782920482505697,-0.11978660339235891,-0.07652099238873343,-0.04901898671218556,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Africa_Western,All LandLeaf,58.22517421859592,63.11473045782463,67.3977455943274,148.0191709080117,150.00085478858227,150.2591542600571,115.49884935355045,174.6677763362017,65.64195666479267,73.75423874406046,90.25789287400147,71.27451824603317,56.94076365433062,58.3756570114604,59.5183923214157,-2.884996740450676,-2.7490426088515982,-2.002507115139086,-1.3394301942634836,-0.8649757086137693,-0.5497068587735009,-0.3467434025643587,-0.218000637976481,-0.1369130515705733,-0.08600174401867565,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Argentina,All LandLeaf,-9.822774728855373,-7.734966227216005,-7.01132661109599,43.82754369174127,43.07109394463402,41.81656619391121,35.79954410038218,46.948493739445055,7.006192753767934,5.1445247078373875,2.7591045227249986,2.4390311616014504,1.8622964709129335,3.0255696696335095,2.511332528906801,-0.23781144262956,-0.21867447082392022,-0.16585208883370706,-0.11868994178916902,-0.082498665946813,-0.05628457409566972,-0.03790444566294921,-0.025290979105412607,-0.016764919597785498,-0.01106381645434763,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Australia_NZ,All LandLeaf,-34.828963306788616,-17.801665489976596,-7.674720762893589,3.0918468478577754,4.7182236009041985,5.415729978606573,21.966856582109287,-0.566221185775798,-22.91528136170596,-9.120350118623719,-2.803795499210506,1.11069026737476,1.5300865776302592,3.6039638875510644,3.712654038184016,-4.333931044822332,-3.578169201356961,-2.7480440570148748,-2.046399914730225,-1.5023699470604215,-1.0957779839309718,-0.7970875225231372,-0.5794418173901507,-0.421405732980624,-0.30677138498134565,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Brazil,All LandLeaf,216.89161832438467,221.40395116871215,224.39014644452558,151.20175216129397,157.27899771715317,160.88196754065484,167.39872342548216,251.64147203263602,35.775672471308226,54.43602030579424,45.82503827776164,45.91526145522853,38.84155731336634,50.69583644721663,43.54704774972549,-1.7140646755631392,-1.7428283310235935,-1.2412753175079227,-0.8027771087896582,-0.5020272877594745,-0.31043792821909233,-0.19156465504140535,-0.11843457066393931,-0.07348840625165722,-0.045798054560710386,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Canada,All LandLeaf,84.15083453015005,81.14380412440934,79.2205691814715,73.24987308540906,74.10909602722032,74.60948544906363,23.66094257158358,34.846908628130954,20.13043530014214,14.434930559253349,10.713134409276773,9.177429317018088,5.911540158716807,9.661487948227819,7.958275450028158,-5.9381557083034435,-4.5671617794772805,-3.4679518743205384,-2.6128955561694127,-1.9579126232865125,-1.4612738273542285,-1.087444983744315,-0.8075608372927475,-0.5988264037255696,-0.4435892705550475,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,All LandLeaf,40.59811702098155,40.59597585544695,40.730718441828216,23.74224912118842,23.788036108507352,24.107121590750154,8.098691158687027,4.615095704281577,-1.9128964184209338,-0.31263304112037776,0.8310142771596158,2.5938049074472014,1.9781688918213323,3.141186194233398,2.9946238849198985,-0.9483566294712646,-0.657053437456689,-0.44696083743772974,-0.30055280666675693,-0.20071827956180427,-0.13353035141316272,-0.08866039421267358,-0.05882350681150665,-0.039026629653187456,-0.025902871314353322,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Central Asia,All LandLeaf,-4.10947624330247,-2.4272268911082353,-0.8327091952099571,0.9605273451308498,-7.081843179845265,-12.27185270441621,13.570573861980812,-1.573856422204906,-21.02984853043706,-10.921918646727416,-6.552735185544827,-4.03717155269794,-2.8610529162048692,-1.5973555633863006,-1.2965891308154207,-2.2686179724961804,-1.6736816041929299,-1.221979925915269,-0.890084213666515,-0.6484437894844782,-0.47283745390351717,-0.34517411595166114,-0.2522631902796289,-0.18455979258915167,-0.13516091103761896,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",China,All LandLeaf,308.3586541078889,312.81693182758164,313.3434899416241,29.925465579469662,20.997869337443653,17.816060113430066,-21.66619305019019,-37.084631537422005,-10.081805130359841,-2.2838393342592673,-6.024029516913164,-6.507020100156697,-10.868906536284758,-13.163001503511381,-19.180636280117056,-22.97504708262961,-18.982649984820853,-15.063452888588763,-11.664463377577267,-8.891205752813356,-6.706256971712701,-5.021932120713207,-3.7419244906100144,-2.7784914915299477,-2.058126649367283,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Colombia,All LandLeaf,1.1800885564600034,2.8433107387060077,4.210943173610008,-2.6243748370501017,-4.90764908046959,-6.862758276775699,-7.959582927410092,3.87668687491581,-2.9303198617218005,5.608782446408899,5.127068677507376,6.735047501737579,6.818852820876303,7.369339571925854,6.741775170059833,-0.7564984739666041,-0.6387935074210076,-0.46081834574800584,-0.3151027104599727,-0.2109484913354316,-0.1400109415682571,-0.09263752847591875,-0.06125844873006119,-0.04053628783082354,-0.026859047711132417,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",EU-12,All LandLeaf,-3.8648029893646916,-6.8916633250149975,-9.018251272118329,-15.82917501759553,-22.830047927668456,-28.291808494575502,-26.756847143654284,-18.927206263495055,-25.125464010104036,-20.83218531618964,-18.18598259475988,-14.413264619346545,-11.422306782245494,-8.106690514733646,-6.324219948874392,-6.318090624502645,-4.745919694879668,-3.5516209578948135,-2.6502529401320483,-1.9732970936861332,-1.466789409311208,-1.088897509258681,-0.8075859237082768,-0.5985204470769545,-0.44334519608623446,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",EU-15,All LandLeaf,-5.164528099146524,-1.894168906203227,0.5021383036493164,-2.775850459617414,-6.217496846870156,-8.44544793451604,-20.282651296681696,1.2695932183283754,-18.22350122991044,-15.057904929185426,-12.60298800006206,-10.090582180938082,-11.566817899156726,-7.142762657994616,-5.354938291726921,-7.919451987901026,-5.883133030620124,-4.3518274418273,-3.211329924966027,-2.3662251751830836,-1.7418925535083798,-1.281543316124769,-0.9425355162794652,-0.6930926713990394,-0.5096479677413405,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Europe_Eastern,All LandLeaf,3.8045105849806067,1.2901214203988918,-0.1596605844214541,-8.785935932362737,-17.069069171309778,-23.149370506837798,-17.387274420034327,-5.839932065212663,-11.681639342314114,-10.198081862272796,-9.7995104235585,-8.554039019645785,-6.760277572640339,-4.816183055635932,-4.1172996600845,-4.00015020177794,-2.735991944468216,-1.909975417304242,-1.355091922271595,-0.9731249809342997,-0.7049676223011192,-0.5138816660404489,-0.3762187147773506,-0.27626761318129883,-0.20329914492682855,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",Europe_Non_EU,All LandLeaf,3.550130298921991,0.8245730201769972,-0.9070113479690031,-1.0349239927138092,-3.1425698414469982,-4.495369675513003,-9.738329464011493,-2.330227328387598,-5.829872107565197,-3.4902176059392005,-2.863890082439398,-1.7198508397945007,-1.1950686095990997,-0.46809567023220083,-0.44834566535434933,-1.6962066518116103,-1.2971690907415698,-0.9788535502094601,-0.7339212574820742,-0.5481737024663957,-0.4083679698971529,-0.3036420928060673,-0.22545521200509566,-0.16722709392980437,-0.12394247647892734,MtC/yr,
"current_policies,date=2021-21-10T15:24:23-07:00",European Free Trade Association,All LandLeaf,1.156440472657999,2.0160801559980004,2.553410881248998,2.7504931292519994,2.999588646341703,3.1243066144914984,4.424946082116699,5.567428671879798,2.284318591458102,0.7367709777782017,0.2738913250789798,-0.020650309659939397,-0.44950146601655994,-0.21937633144669008,-0.21109965163859015,-0.6886687760105606,-0.44448731148794207,-0.29562131149848986,-0.20148054959259382,-0.13994835789433968,-0.09859541345521475,-0.07018007435142222,-0.05032143586233313,-0.036268820676629766,-0.026234958543547834,MtC/yr,
