"","region","scenario","sector","subsector","input","technology","Units","year","value"
"986","Europe","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.00085200499
"987","Europe","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.050069858
"988","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.00153520157
"989","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.0015680947
"990","Europe","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.09219001
"991","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.000692392619
"992","Europe","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.000705826613
"993","Europe","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.0373499101
"994","Europe","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.0049449178
"995","Europe","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.0050546972
"996","Europe","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.30849907
"997","Europe","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.31712224
"998","Europe","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.32485519
"999","Europe","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.17363375
"1000","Europe","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.022923556
"1001","Europe","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0235065803
"1002","Europe","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0131297009
"1003","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.095184403
"1004","Europe","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.09058852
"1005","Europe","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.0030208352
"1006","Europe","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.36588821
"1007","Europe","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.34787908
"1008","Europe","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.0115559079
"1009","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"1010","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"1011","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"1012","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"1013","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"1014","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"1015","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"1016","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"1017","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"1018","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"1019","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"1020","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"1021","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842386004
"1022","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842387004
"1023","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842397004
"1024","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326
"1025","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326
"1026","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326
"1027","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777
"1028","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777
"1029","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777
"1030","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969
"1031","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969
"1032","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969
"1033","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2015,0
"1034","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2015,0
"1035","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0
"1036","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0
"1037","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0
"1038","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0
"1039","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0
"1040","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0
"1041","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0
"1042","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0
"1043","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"1044","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"1045","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"1046","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"1047","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"1048","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"1049","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"1050","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"1051","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"1052","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"1053","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"1054","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"1055","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"1056","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"1057","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"1058","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075078
"1059","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075178
"1060","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075078
"1061","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075
"1062","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075
"1063","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075
"1064","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007
"1065","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007
"1066","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007
"1067","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436
"1068","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436
"1069","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436
"1070","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"1071","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0
"1072","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"1073","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"1074","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0
"1075","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"1076","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0
"1077","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"1078","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0
"1079","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227
"1080","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227
"1081","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227
"1082","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516
"1083","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516
"1084","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516
"1085","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"1086","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"1087","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"1088","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"1089","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"1090","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"1091","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0144257325722
"1092","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0144271121153
"1093","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0150826353517
"1094","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000471345952626
"1095","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000471390787624
"1096","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000492809157474
"1097","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008597921932
"1098","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008598736978
"1099","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008989493788
"1100","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008597921932
"1101","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008598736978
"1102","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008989493788
"1103","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,31.013801069187
"1104","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,31.013827442687
"1105","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,32.1543285569172
"1106","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.90121906778
"1107","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.90122163676
"1108","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,3.0035733622
"1109","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.01416701694901
"1110","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.01416703840241
"1111","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.014617619317
"1112","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.03900472084443
"1113","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.03900482630593
"1114","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0406082018069
"1115","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"1116","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0
"1117","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"1118","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0
"1119","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0.000000620788
"1120","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"1121","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0
"1122","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"1123","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0
"1124","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0.000000005478899
"1125","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"1126","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"1127","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"1128","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"1129","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"1130","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"1131","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"1132","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"1133","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"1134","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"1135","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"1136","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"1137","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"1138","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"1139","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"1140","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.909645044
"1141","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.9096409089
"1142","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.8651323055
"1143","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.874401737804
"1144","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.874394341781
"1145","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.805993207598
"1146","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3901266854
"1147","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3901229919
"1148","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3569249544
"1149","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.78138338424
"1150","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.78133085237
"1151","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.16255163703
"1152","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"1153","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0
"1154","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"1155","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0
"1156","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0.0000291681
"1157","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"1158","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0
"1159","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"1160","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0
"1161","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.1075653192792
"1162","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.1075644884747
"1163","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.024624017418
"1164","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.08586358708
"1165","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.08586352362
"1166","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.07740693763
"1167","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"1168","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"1169","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"1170","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"1171","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"1172","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"1173","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.1087575792595
"1174","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,1.3215490262354
"1175","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.141512066834772
"1176","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.003553530391154
"1177","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.043180175989657
"1178","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00462376066427
"1179","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.000064821820321
"1180","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.000787673725334
"1181","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.000084344399105
"1182","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.000064821820321
"1183","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.000787673725334
"1184","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.000084344399105
"1185","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,30.9539917785
"1186","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,23.48687116517
"1187","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,34.9665051102196
"1188","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,2.7938796138546
"1189","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,2.2472195176696
"1190","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2025,3.1365654198
"1191","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.01394039432689
"1192","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.01125949312733
"1193","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2025,0.0155684280452
"1194","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.03698033623549
"1195","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.03070537364828
"1196","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2025,0.04166299046285
"1197","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0
"1198","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2025,0.0165847
"1199","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0
"1200","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0.00182758
"1201","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2025,0.000006875683407
"1202","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0
"1203","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2025,0.00000126234
"1204","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0
"1205","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0.00000407833
"1206","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2025,0.000000062207395
"1207","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.098735176868
"1208","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.1687550115781
"1209","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2025,0.040487389316256
"1210","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.0039630222526
"1211","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.00677347760438
"1212","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2025,0.00162507822708
"1213","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.023848265545
"1214","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.0407606881698
"1215","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2025,0.0097792349797
"1216","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.000072291504171
"1217","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.000123558316543
"1218","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2025,0.000029643854498
"1219","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.000072291504171
"1220","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.000123558316543
"1221","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2025,0.000029643854498
"1222","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,1.28664578658
"1223","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,1.18003579668
"1224","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2025,1.2897637101
"1225","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,1.01281057679884
"1226","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,0.97252981345185
"1227","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2025,1.009703525087
"1228","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.4211081538
"1229","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.4095172327
"1230","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2025,0.4422682263
"1231","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,2.59719431145
"1232","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,2.51579230823
"1233","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2025,2.17956418534
"1234","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0
"1235","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2025,0.00108617
"1236","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0
"1237","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0.00205839
"1238","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2025,0.0006472234
"1239","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0
"1240","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2025,0.000145175
"1241","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0
"1242","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2025,0.00274255
"1243","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,1.35876098595462
"1244","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,1.5405641028048
"1245","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2025,1.1397628026711
"1246","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.10997546546
"1247","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.12521910804
"1248","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2025,0.0867532622
