"","region","scenario","sector","Units","year","emission","value","year "
"342","China","Ref","iron and steel","MTCO2",2005,"total_indirect",291.55346542972,"2005"
"343","China","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",446.245095590545,"2010"
"344","China","1p5","iron and steel","MTCO2",2010,"total_indirect",446.245095590545,"2010"
"345","China","Ref","iron and steel","MTCO2",2010,"total_indirect",446.245095590545,"2010"
"346","China","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"347","China","1p5","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"348","China","Ref","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"349","China","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",575.206454651209,"2020"
"350","China","1p5","iron and steel","MTCO2",2020,"total_indirect",575.205666728985,"2020"
"351","China","Ref","iron and steel","MTCO2",2020,"total_indirect",566.575828798741,"2020"
"352","China","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",554.429258077215,"2025"
"353","China","1p5","iron and steel","MTCO2",2025,"total_indirect",380.99307046516,"2025"
"354","China","Ref","iron and steel","MTCO2",2025,"total_indirect",543.16959216534,"2025"
"355","China","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",532.62133366351,"2030"
"356","China","1p5","iron and steel","MTCO2",2030,"total_indirect",157.774943679387,"2030"
"357","China","Ref","iron and steel","MTCO2",2030,"total_indirect",491.363738549391,"2030"
"358","China","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",323.499282414829,"2035"
"359","China","1p5","iron and steel","MTCO2",2035,"total_indirect",-23.7591416415657,"2035"
"360","China","Ref","iron and steel","MTCO2",2035,"total_indirect",431.824590872757,"2035"
"361","China","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",59.5315136190672,"2040"
"362","China","1p5","iron and steel","MTCO2",2040,"total_indirect",-128.228414851306,"2040"
"363","China","Ref","iron and steel","MTCO2",2040,"total_indirect",379.320399537936,"2040"
"364","China","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-143.194095863727,"2045"
"365","China","1p5","iron and steel","MTCO2",2045,"total_indirect",-182.275739757749,"2045"
"366","China","Ref","iron and steel","MTCO2",2045,"total_indirect",329.246288695239,"2045"
"367","China","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-220.652408432247,"2050"
"368","China","1p5","iron and steel","MTCO2",2050,"total_indirect",-211.420990642629,"2050"
"369","China","Ref","iron and steel","MTCO2",2050,"total_indirect",281.351929169536,"2050"
"370","China","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"371","China","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"372","China","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"373","China","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"374","China","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"375","China","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"376","China","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"377","China","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"378","China","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"379","Europe","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"380","Europe","1p5","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"381","Europe","Ref","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"382","Europe","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"383","Europe","1p5","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"384","Europe","Ref","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"385","Europe","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"386","Europe","1p5","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"387","Europe","Ref","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"388","Europe","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"389","Europe","1p5","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"390","Europe","Ref","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"391","Europe","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",42.5650388822868,"2020"
"392","Europe","1p5","iron and steel","MTCO2",2020,"total_indirect",42.5647955380717,"2020"
"393","Europe","Ref","iron and steel","MTCO2",2020,"total_indirect",42.5020068659386,"2020"
"394","Europe","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",42.5397717890321,"2025"
"395","Europe","1p5","iron and steel","MTCO2",2025,"total_indirect",27.3468712451917,"2025"
"396","Europe","Ref","iron and steel","MTCO2",2025,"total_indirect",43.4606848547131,"2025"
"397","Europe","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",42.5545171736197,"2030"
"398","Europe","1p5","iron and steel","MTCO2",2030,"total_indirect",8.18770846025441,"2030"
"399","Europe","Ref","iron and steel","MTCO2",2030,"total_indirect",42.7574107091346,"2030"
"400","Europe","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",21.2656053767652,"2035"
"401","Europe","1p5","iron and steel","MTCO2",2035,"total_indirect",-7.93932061308695,"2035"
"402","Europe","Ref","iron and steel","MTCO2",2035,"total_indirect",40.7927986419934,"2035"
"403","Europe","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",-0.939316310451578,"2040"
"404","Europe","1p5","iron and steel","MTCO2",2040,"total_indirect",-16.3281465628358,"2040"
"405","Europe","Ref","iron and steel","MTCO2",2040,"total_indirect",38.3350602829401,"2040"
"406","Europe","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-18.5027661800245,"2045"
"407","Europe","1p5","iron and steel","MTCO2",2045,"total_indirect",-22.0765685709556,"2045"
"408","Europe","Ref","iron and steel","MTCO2",2045,"total_indirect",37.359698464235,"2045"
"409","Europe","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-29.2808707933153,"2050"
"410","Europe","1p5","iron and steel","MTCO2",2050,"total_indirect",-24.0163042369339,"2050"
"411","Europe","Ref","iron and steel","MTCO2",2050,"total_indirect",34.8427986703002,"2050"
"412","Europe","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"413","Europe","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"414","Europe","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"415","Europe","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"416","Europe","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"417","Europe","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"418","Europe","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"419","Europe","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"420","Europe","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"421","Global","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"422","Global","1p5","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"423","Global","Ref","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"424","Global","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",510.162731833957,"2005"
"425","Global","1p5","iron and steel","MTCO2",2005,"total_indirect",510.162747444855,"2005"
"426","Global","Ref","iron and steel","MTCO2",2005,"total_indirect",510.162748828223,"2005"
"427","Global","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",670.170369969052,"2010"
"428","Global","1p5","iron and steel","MTCO2",2010,"total_indirect",670.170395610231,"2010"
"429","Global","Ref","iron and steel","MTCO2",2010,"total_indirect",670.17038011493,"2010"
"430","Global","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",689.973365676998,"2015"
"431","Global","1p5","iron and steel","MTCO2",2015,"total_indirect",689.973365676998,"2015"
"432","Global","Ref","iron and steel","MTCO2",2015,"total_indirect",689.973357768299,"2015"
"433","Global","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",795.608159727386,"2020"
"434","Global","1p5","iron and steel","MTCO2",2020,"total_indirect",795.607587240501,"2020"
"435","Global","Ref","iron and steel","MTCO2",2020,"total_indirect",787.55029352499,"2020"
"436","Global","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",822.277022187817,"2025"
"437","Global","1p5","iron and steel","MTCO2",2025,"total_indirect",523.467889360597,"2025"
"438","Global","Ref","iron and steel","MTCO2",2025,"total_indirect",821.675168442995,"2025"
"439","Global","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",845.990766683865,"2030"
"440","Global","1p5","iron and steel","MTCO2",2030,"total_indirect",215.427081858083,"2030"
"441","Global","Ref","iron and steel","MTCO2",2030,"total_indirect",824.506209473434,"2030"
"442","Global","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",484.359240507501,"2035"
"443","Global","1p5","iron and steel","MTCO2",2035,"total_indirect",-39.0930134605403,"2035"
"444","Global","Ref","iron and steel","MTCO2",2035,"total_indirect",815.100753052814,"2035"
"445","Global","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",96.7186353982565,"2040"
"446","Global","1p5","iron and steel","MTCO2",2040,"total_indirect",-212.342006683867,"2040"
"447","Global","Ref","iron and steel","MTCO2",2040,"total_indirect",811.851715075804,"2040"
"448","Global","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-255.14202182593,"2045"
"449","Global","1p5","iron and steel","MTCO2",2045,"total_indirect",-352.962648525207,"2045"
"450","Global","Ref","iron and steel","MTCO2",2045,"total_indirect",823.828837623007,"2045"
"451","Global","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-481.748049333952,"2050"
"452","Global","1p5","iron and steel","MTCO2",2050,"total_indirect",-448.713198682788,"2050"
"453","Global","Ref","iron and steel","MTCO2",2050,"total_indirect",840.320221284064,"2050"
"454","Global","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"455","Global","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"456","Global","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"457","Global","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"458","Global","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"459","Global","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"460","Global","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"461","Global","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"462","Global","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"463","India","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"464","India","1p5","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"465","India","Ref","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"466","India","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"467","India","1p5","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"468","India","Ref","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"469","India","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"470","India","1p5","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"471","India","Ref","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"472","India","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"473","India","1p5","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"474","India","Ref","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"475","India","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",83.1251704588066,"2020"
"476","India","1p5","iron and steel","MTCO2",2020,"total_indirect",83.1252219938119,"2020"
"477","India","Ref","iron and steel","MTCO2",2020,"total_indirect",82.3217193897173,"2020"
"478","India","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",132.020331277094,"2025"
"479","India","1p5","iron and steel","MTCO2",2025,"total_indirect",77.2050764353203,"2025"
"480","India","Ref","iron and steel","MTCO2",2025,"total_indirect",131.967658182429,"2025"
"481","India","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",164.238239459354,"2030"
"482","India","1p5","iron and steel","MTCO2",2030,"total_indirect",39.1621382983834,"2030"
"483","India","Ref","iron and steel","MTCO2",2030,"total_indirect",166.206495785095,"2030"
"484","India","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",121.850162605302,"2035"
"485","India","1p5","iron and steel","MTCO2",2035,"total_indirect",10.7988409954612,"2035"
"486","India","Ref","iron and steel","MTCO2",2035,"total_indirect",194.815112661701,"2035"
"487","India","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",45.0669424644869,"2040"
"488","India","1p5","iron and steel","MTCO2",2040,"total_indirect",-12.1615136656878,"2040"
"489","India","Ref","iron and steel","MTCO2",2040,"total_indirect",218.35135305003,"2040"
"490","India","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-28.5000281704641,"2045"
"491","India","1p5","iron and steel","MTCO2",2045,"total_indirect",-35.366974939448,"2045"
"492","India","Ref","iron and steel","MTCO2",2045,"total_indirect",237.097196126116,"2045"
"493","India","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-92.9154774712923,"2050"
"494","India","1p5","iron and steel","MTCO2",2050,"total_indirect",-66.7978248088987,"2050"
"495","India","Ref","iron and steel","MTCO2",2050,"total_indirect",249.982069663967,"2050"
"496","India","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"497","India","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"498","India","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"499","India","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"500","India","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"501","India","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"502","India","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"503","India","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"504","India","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"505","Japan","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"506","Japan","1p5","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"507","Japan","Ref","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"508","Japan","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"509","Japan","1p5","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"510","Japan","Ref","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"511","Japan","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"512","Japan","1p5","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"513","Japan","Ref","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"514","Japan","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"515","Japan","1p5","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"516","Japan","Ref","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"517","Japan","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",37.0183406497678,"2020"
"518","Japan","1p5","iron and steel","MTCO2",2020,"total_indirect",37.0183034122069,"2020"
"519","Japan","Ref","iron and steel","MTCO2",2020,"total_indirect",36.9573653608254,"2020"
"520","Japan","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",33.694344532676,"2025"
"521","Japan","1p5","iron and steel","MTCO2",2025,"total_indirect",28.3296051370329,"2025"
"522","Japan","Ref","iron and steel","MTCO2",2025,"total_indirect",35.5441188879591,"2025"
"523","Japan","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",31.4433825344964,"2030"
"524","Japan","1p5","iron and steel","MTCO2",2030,"total_indirect",19.3919298713982,"2030"
"525","Japan","Ref","iron and steel","MTCO2",2030,"total_indirect",33.304425109323,"2030"
"526","Japan","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",22.2521474013926,"2035"
"527","Japan","1p5","iron and steel","MTCO2",2035,"total_indirect",9.51384412663136,"2035"
"528","Japan","Ref","iron and steel","MTCO2",2035,"total_indirect",30.9773227478576,"2035"
"529","Japan","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",10.7099141994933,"2040"
"530","Japan","1p5","iron and steel","MTCO2",2040,"total_indirect",0.986764572089578,"2040"
"531","Japan","Ref","iron and steel","MTCO2",2040,"total_indirect",28.8355059164418,"2040"
"532","Japan","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-1.56715730907292,"2045"
"533","Japan","1p5","iron and steel","MTCO2",2045,"total_indirect",-5.57308400920592,"2045"
"534","Japan","Ref","iron and steel","MTCO2",2045,"total_indirect",26.9860015174198,"2045"
"535","Japan","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-7.76832992134538,"2050"
"536","Japan","1p5","iron and steel","MTCO2",2050,"total_indirect",-7.48003244592283,"2050"
"537","Japan","Ref","iron and steel","MTCO2",2050,"total_indirect",25.0652889478889,"2050"
"538","Japan","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"539","Japan","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"540","Japan","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"541","Japan","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"542","Japan","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"543","Japan","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"544","Japan","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"545","Japan","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"546","Japan","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"547","ROW","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"548","ROW","1p5","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"549","ROW","Ref","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"550","ROW","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",115.009996965883,"2005"
"551","ROW","1p5","iron and steel","MTCO2",2005,"total_indirect",115.009995474067,"2005"
"552","ROW","Ref","iron and steel","MTCO2",2005,"total_indirect",115.009996679696,"2005"
"553","ROW","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",132.62048678209,"2010"
"554","ROW","1p5","iron and steel","MTCO2",2010,"total_indirect",132.620507880401,"2010"
"555","ROW","Ref","iron and steel","MTCO2",2010,"total_indirect",132.620496595279,"2010"
"556","ROW","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",129.261615497077,"2015"
"557","ROW","1p5","iron and steel","MTCO2",2015,"total_indirect",129.261615497077,"2015"
"558","ROW","Ref","iron and steel","MTCO2",2015,"total_indirect",129.261610229426,"2015"
"559","ROW","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",126.866695923414,"2020"
"560","ROW","1p5","iron and steel","MTCO2",2020,"total_indirect",126.86653264379,"2020"
"561","ROW","Ref","iron and steel","MTCO2",2020,"total_indirect",125.839221490766,"2020"
"562","ROW","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",134.2910314029,"2025"
"563","ROW","1p5","iron and steel","MTCO2",2025,"total_indirect",72.933820794415,"2025"
"564","ROW","Ref","iron and steel","MTCO2",2025,"total_indirect",136.396184363417,"2025"
"565","ROW","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",145.249884314005,"2030"
"566","ROW","1p5","iron and steel","MTCO2",2030,"total_indirect",21.244055055047,"2030"
"567","ROW","Ref","iron and steel","MTCO2",2030,"total_indirect",150.256215416874,"2030"
"568","ROW","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",64.6730336323724,"2035"
"569","ROW","1p5","iron and steel","MTCO2",2035,"total_indirect",-17.4967105088818,"2035"
"570","ROW","Ref","iron and steel","MTCO2",2035,"total_indirect",165.001310367107,"2035"
"571","ROW","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",7.8229967313218,"2040"
"572","ROW","1p5","iron and steel","MTCO2",2040,"total_indirect",-45.8998827351715,"2040"
"573","ROW","Ref","iron and steel","MTCO2",2040,"total_indirect",185.559561780174,"2040"
"574","ROW","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-52.5927536547113,"2045"
"575","ROW","1p5","iron and steel","MTCO2",2045,"total_indirect",-76.912478545314,"2045"
"576","ROW","Ref","iron and steel","MTCO2",2045,"total_indirect",216.855919549756,"2045"
"577","ROW","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-111.611934058641,"2050"
"578","ROW","1p5","iron and steel","MTCO2",2050,"total_indirect",-107.476585820135,"2050"
"579","ROW","Ref","iron and steel","MTCO2",2050,"total_indirect",257.600047472595,"2050"
"580","ROW","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"581","ROW","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"582","ROW","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"583","ROW","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"584","ROW","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"585","ROW","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"586","ROW","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"587","ROW","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"588","ROW","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"589","South Korea","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"590","South Korea","1p5","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"591","South Korea","Ref","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"592","South Korea","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",21.1355513438098,"2005"
"593","South Korea","1p5","iron and steel","MTCO2",2005,"total_indirect",21.1355632781355,"2005"
"594","South Korea","Ref","iron and steel","MTCO2",2005,"total_indirect",21.1355632794041,"2005"
"595","South Korea","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"596","South Korea","1p5","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"597","South Korea","Ref","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"598","South Korea","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"599","South Korea","1p5","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"600","South Korea","Ref","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"601","South Korea","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",29.0583944704943,"2020"
"602","South Korea","1p5","iron and steel","MTCO2",2020,"total_indirect",29.0584346768625,"2020"
"603","South Korea","Ref","iron and steel","MTCO2",2020,"total_indirect",29.4320625132241,"2020"
"604","South Korea","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",28.0508455747777,"2025"
"605","South Korea","1p5","iron and steel","MTCO2",2025,"total_indirect",22.7599758492649,"2025"
"606","South Korea","Ref","iron and steel","MTCO2",2025,"total_indirect",29.0310800916794,"2025"
"607","South Korea","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",26.7568408093013,"2030"
"608","South Korea","1p5","iron and steel","MTCO2",2030,"total_indirect",17.0149394002776,"2030"
"609","South Korea","Ref","iron and steel","MTCO2",2030,"total_indirect",27.929115519309,"2030"
"610","South Korea","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",20.1395133954698,"2035"
"611","South Korea","1p5","iron and steel","MTCO2",2035,"total_indirect",11.6917292757676,"2035"
"612","South Korea","Ref","iron and steel","MTCO2",2035,"total_indirect",26.2537924128215,"2035"
"613","South Korea","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",12.3347448032361,"2040"
"614","South Korea","1p5","iron and steel","MTCO2",2040,"total_indirect",5.35128521352458,"2040"
"615","South Korea","Ref","iron and steel","MTCO2",2040,"total_indirect",24.3076015437317,"2040"
"616","South Korea","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",2.79101504035422,"2045"
"617","South Korea","1p5","iron and steel","MTCO2",2045,"total_indirect",-0.307175198744899,"2045"
"618","South Korea","Ref","iron and steel","MTCO2",2045,"total_indirect",22.446346318939,"2045"
"619","South Korea","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-1.82196448154778,"2050"
"620","South Korea","1p5","iron and steel","MTCO2",2050,"total_indirect",-1.77166413473736,"2050"
"621","South Korea","Ref","iron and steel","MTCO2",2050,"total_indirect",20.3805024600104,"2050"
"622","South Korea","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"623","South Korea","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"624","South Korea","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"625","South Korea","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"626","South Korea","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"627","South Korea","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"628","South Korea","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"629","South Korea","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"630","South Korea","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"631","US","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"632","US","1p5","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"633","US","Ref","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"634","US","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",38.875147222725,"2005"
"635","US","1p5","iron and steel","MTCO2",2005,"total_indirect",38.8751472228259,"2005"
"636","US","Ref","iron and steel","MTCO2",2005,"total_indirect",38.875147222725,"2005"
"637","US","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"638","US","1p5","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"639","US","Ref","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"640","US","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"641","US","1p5","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"642","US","Ref","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"643","US","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",28.8709440756172,"2020"
"644","US","1p5","iron and steel","MTCO2",2020,"total_indirect",28.8709580276576,"2020"
"645","US","Ref","iron and steel","MTCO2",2020,"total_indirect",28.6994942133207,"2020"
"646","US","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",27.8477774645896,"2025"
"647","US","1p5","iron and steel","MTCO2",2025,"total_indirect",18.1693058676266,"2025"
"648","US","Ref","iron and steel","MTCO2",2025,"total_indirect",28.8193487122581,"2025"
"649","US","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",29.3924119777104,"2030"
"650","US","1p5","iron and steel","MTCO2",2030,"total_indirect",4.92758488367542,"2030"
"651","US","Ref","iron and steel","MTCO2",2030,"total_indirect",29.4157484486334,"2030"
