"","region","year","scenario","input","value","share"
"101","China",2040,"1p5","hydrogen",2.40941907,27.7624644741949
"102","China",2040,"1p5","refined liquids",0.2323910241,2.67771913613102
"103","China",2040,"1p5 delay","biomass",0.28283602,2.7912464284793
"104","China",2040,"1p5 delay","coal",4.47045677,44.1179539046462
"105","China",2040,"1p5 delay","electricity",3.020483091,29.8084828093531
"106","China",2040,"1p5 delay","gas",0.44193111836,4.36132093697334
"107","China",2040,"1p5 delay","hydrogen",1.70843158,16.8601352330451
"108","China",2040,"1p5 delay","refined liquids",0.20882628946,2.06086068750299
"109","China",2045,"Ref","biomass",0.3379312,1.77211529921094
"110","China",2045,"Ref","coal",16.5257119366,86.6610332316212
"111","China",2045,"Ref","electricity",1.9911212621,10.441463975956
"112","China",2045,"Ref","gas",0.06419148778,0.336620938149688
"113","China",2045,"Ref","hydrogen",0.1112806409,0.583557026533472
"114","China",2045,"Ref","refined liquids",0.03913216158,0.205209528528625
"115","China",2045,"1p5","biomass",0.17198562,2.6073240356366
"116","China",2045,"1p5","coal",0.3334917052,5.05577698096733
"117","China",2045,"1p5","electricity",3.2559033879,49.3599125379337
"118","China",2045,"1p5","gas",0.018615296609,0.282210281761639
"119","China",2045,"1p5","hydrogen",2.59593061,39.3546406629681
"120","China",2045,"1p5","refined liquids",0.220323698599,3.34013550073271
"121","China",2045,"1p5 delay","biomass",0.16924135,2.35726469924724
"122","China",2045,"1p5 delay","coal",1.367657846,19.0493136637371
"123","China",2045,"1p5 delay","electricity",3.101970041,43.2055433011603
"124","China",2045,"1p5 delay","gas",0.08778191964,1.22266349446829
"125","China",2045,"1p5 delay","hydrogen",2.24129755,31.2177348805379
"126","China",2045,"1p5 delay","refined liquids",0.21161623802,2.9474799608491
"127","China",2050,"Ref","biomass",0.3483563,2.02311374642648
"128","China",2050,"Ref","coal",14.8617388404,86.3110216287563
"129","China",2050,"Ref","electricity",1.7875945716,10.3816326871117
"130","China",2050,"Ref","gas",0.0544475939,0.316209799216883
"131","China",2050,"Ref","hydrogen",0.131321459,0.762662391648094
"132","China",2050,"Ref","refined liquids",0.0353605237,0.205359746840546
"133","China",2050,"1p5","biomass",0.002834672,0.0516715784276906
"134","China",2050,"1p5","coal",0.003619559607,0.0659788356842702
"135","China",2050,"1p5","electricity",2.862135774352,52.172199512017
"136","China",2050,"1p5","gas",0.0002360986696,0.00430370459894824
"137","China",2050,"1p5","hydrogen",2.4275128945,44.2497131634231
"138","China",2050,"1p5","refined liquids",0.18960140806614,3.4561332058489
"139","China",2050,"1p5 delay","biomass",0.0029732123,0.0546358320582201
"140","China",2050,"1p5 delay","coal",0.003436432843,0.0631479856616697
"141","China",2050,"1p5 delay","electricity",2.855520473064,52.4731237675607
"142","China",2050,"1p5 delay","gas",0.0001811585543,0.00332897464087739
"143","China",2050,"1p5 delay","hydrogen",2.389486893,43.9092777166522
"144","China",2050,"1p5 delay","refined liquids",0.1902742937746,3.4964857234263
"145","Europe",2015,"Ref","biomass",0,0
"146","Europe",2015,"Ref","coal",1.51955438,64.8940226865168
"147","Europe",2015,"Ref","electricity",0.4175084,17.8300954135063
"148","Europe",2015,"Ref","gas",0.349109681,14.9090627206752
"149","Europe",2015,"Ref","hydrogen",0,0
"150","Europe",2015,"Ref","refined liquids",0.05542129,2.36681917930178
"151","Europe",2015,"1p5","biomass",0,0
"152","Europe",2015,"1p5","coal",1.51955438,64.8940226865168
"153","Europe",2015,"1p5","electricity",0.4175084,17.8300954135063
"154","Europe",2015,"1p5","gas",0.349109681,14.9090627206752
"155","Europe",2015,"1p5","hydrogen",0,0
"156","Europe",2015,"1p5","refined liquids",0.05542129,2.36681917930178
"157","Europe",2015,"1p5 delay","biomass",0,0
"158","Europe",2015,"1p5 delay","coal",1.51955438,64.8940226865168
"159","Europe",2015,"1p5 delay","electricity",0.4175084,17.8300954135063
"160","Europe",2015,"1p5 delay","gas",0.349109681,14.9090627206752
"161","Europe",2015,"1p5 delay","hydrogen",0,0
"162","Europe",2015,"1p5 delay","refined liquids",0.05542129,2.36681917930178
"163","Europe",2020,"Ref","biomass",0.0001678325,0.00696152292295739
"164","Europe",2020,"Ref","coal",1.564363414,64.8882175168509
"165","Europe",2020,"Ref","electricity",0.431195013742,17.8855345206075
"166","Europe",2020,"Ref","gas",0.3569209427317,14.804720924197
"167","Europe",2020,"Ref","hydrogen",0,0
"168","Europe",2020,"Ref","refined liquids",0.0582117693717,2.41456551542162
"169","Europe",2020,"1p5","biomass",0.0001501973,0.00629136618534308
"170","Europe",2020,"1p5","coal",1.533261036,64.224234624687
"171","Europe",2020,"1p5","electricity",0.431951797541,18.0933141457776
"172","Europe",2020,"1p5","gas",0.3628406484209,15.1984315706288
"173","Europe",2020,"1p5","hydrogen",0,0
"174","Europe",2020,"1p5","refined liquids",0.0591521918669,2.47772829272124
"175","Europe",2020,"1p5 delay","biomass",0.0001501788,0.00629058420659886
"176","Europe",2020,"1p5 delay","coal",1.533256954,64.223991532029
"177","Europe",2020,"1p5 delay","electricity",0.431953146927,18.0933503533765
"178","Europe",2020,"1p5 delay","gas",0.3628456357099,15.1986234104282
"179","Europe",2020,"1p5 delay","hydrogen",0,0
"180","Europe",2020,"1p5 delay","refined liquids",0.0591526361339,2.47774411995968
"181","Europe",2025,"Ref","biomass",0.0022816962,0.0898642043719479
"182","Europe",2025,"Ref","coal",1.657999079,65.3000027276889
"183","Europe",2025,"Ref","electricity",0.450804571286,17.7548589184894
"184","Europe",2025,"Ref","gas",0.366698317298,14.4423488668285
"185","Europe",2025,"Ref","hydrogen",0.0033925244,0.133613978065274
"186","Europe",2025,"Ref","refined liquids",0.05787283133,2.27931130455597
"187","Europe",2025,"1p5","biomass",0.0088500073,0.423595798688455
"188","Europe",2025,"1p5","coal",1.195368679,57.2149980382692
"189","Europe",2025,"1p5","electricity",0.436198802142,20.8781726067376
"190","Europe",2025,"1p5","gas",0.3635138204069,17.3991864492081
"191","Europe",2025,"1p5","hydrogen",0.026516105,1.26916400120731
"192","Europe",2025,"1p5","refined liquids",0.0588101584409,2.81488310588937
"193","Europe",2025,"1p5 delay","biomass",0.0016565496,0.0713815935916978
"194","Europe",2025,"1p5 delay","coal",1.450363311,62.4969179468645
"195","Europe",2025,"1p5 delay","electricity",0.435067868104,18.7473032777323
"196","Europe",2025,"1p5 delay","gas",0.3616291666831,15.5827910055198
"197","Europe",2025,"1p5 delay","hydrogen",0.014469955,0.623517971994413
"198","Europe",2025,"1p5 delay","refined liquids",0.0575088873341,2.47808820429733
"199","Europe",2030,"Ref","biomass",0.0062465345,0.243532434986378
"200","Europe",2030,"Ref","coal",1.681845193,65.5697739476866
"201","Europe",2030,"Ref","electricity",0.455302744725,17.7508002363328
"202","Europe",2030,"Ref","gas",0.35635925424223,13.8933094687206
"203","Europe",2030,"Ref","hydrogen",0.0090482827,0.352763651329569
"204","Europe",2030,"Ref","refined liquids",0.05616823816323,2.18982026094408
"205","Europe",2030,"1p5","biomass",0.0195232586,1.11363578335397
"206","Europe",2030,"1p5","coal",0.748648004,42.7039985215854
"207","Europe",2030,"1p5","electricity",0.474552010417,27.0691543195017
"208","Europe",2030,"1p5","gas",0.33776731101449,19.2667510941532
"209","Europe",2030,"1p5","hydrogen",0.1128338219,6.43620945739198
"210","Europe",2030,"1p5","refined liquids",0.05978544307149,3.41025082401373
"211","Europe",2030,"1p5 delay","biomass",0.0040503159,0.191260762115387
"212","Europe",2030,"1p5 delay","coal",1.238205752,58.4695568518928
"213","Europe",2030,"1p5 delay","electricity",0.431674439897,20.3841834560195
"214","Europe",2030,"1p5 delay","gas",0.34293447310631,16.1937760661956
"215","Europe",2030,"1p5 delay","hydrogen",0.045435106,2.1455000584901
"216","Europe",2030,"1p5 delay","refined liquids",0.05539298051031,2.61572280528653
"217","Europe",2035,"Ref","biomass",0.01064700334,0.420054610413936
"218","Europe",2035,"Ref","coal",1.664411034,65.6657564696064
"219","Europe",2035,"Ref","electricity",0.450737732884,17.7828875167282
"220","Europe",2035,"Ref","gas",0.34223757477072,13.5022472097135
"221","Europe",2035,"Ref","hydrogen",0.012099382,0.477355085741843
"222","Europe",2035,"Ref","refined liquids",0.05453849813672,2.15169910779619
"223","Europe",2035,"1p5","biomass",0.02188499819,1.53144358700215
"224","Europe",2035,"1p5","coal",0.372166258,26.043028387049
"225","Europe",2035,"1p5","electricity",0.492278132642,34.448080950743
"226","Europe",2035,"1p5","gas",0.29171319907802,20.4131754589793
"227","Europe",2035,"1p5","hydrogen",0.1931305979,13.5146739807816
"228","Europe",2035,"1p5","refined liquids",0.05787052012502,4.04959763544493
"229","Europe",2035,"1p5 delay","biomass",0.01373880083,0.820327210882123
"230","Europe",2035,"1p5 delay","coal",0.765619506,45.7142163806977
"231","Europe",2035,"1p5 delay","electricity",0.429096348432,25.6208249223834
"232","Europe",2035,"1p5 delay","gas",0.3070287608897,18.3323166408579
"233","Europe",2035,"1p5 delay","hydrogen",0.1052144831,6.28222976181155
"234","Europe",2035,"1p5 delay","refined liquids",0.0540973102387,3.23008508336733
