IRONSTL production by tech
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00529913,0.01162262,0.016880025,0.021045057,0.023342162,0.027265315999999998,0.030060057,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.6276,1.447,1.81,1.4004,1.607678,1.9528029999999998,2.288996,2.5896660000000002,2.861179,3.0904220000000002,3.2435,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0173,0.095,0.095,0.095,0.07858516,0.07763701,0.15735316,0.35495541799999997,0.71107722,1.2383622,1.9311814,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00426828,0.0768055,0.38838244,1.134303519,2.736206,5.7068623,10.469372,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00548,0.03,0.03,0.03,0.026328860000000003,0.047846219999999995,0.172064808,0.474463417,1.09087934,2.1600003,3.7453195,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.03,2.57,2.6,2.82,1.72826,2.253915,2.859673,3.495317,4.070648,4.530868,4.924684,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,5.40682E-8,1.50559488E-7,1.8294426499999998E-7,1.97050745E-7,2.43568144E-7,2.7114071700000004E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00349004,0.01332884,0.02439869,0.034139858,0.045624590000000007,0.057961990000000005,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0,0.00245343,0.009380639999999999,0.01676425,0.021790832,0.02579087,0.02860944,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,0.827518,0.826723,0.683403,0.6073580000000001,0.6518904000000001,0.6596917,0.6419745,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.291824,0.779132,1.1327180000000001,1.3341792,1.572736,1.8073587,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.32379,0.42667200000000005,0.5599402,0.7024135,0.8303399,0.9301813999999999,1.0064583,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.97302,5.43874,5.752329,5.992983000000001,6.236445,6.439831,6.6039080000000006,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00270136,0.027705550000000002,0.08082554,0.15231049000000002,0.22320712999999998,0.30785640000000003,0.4001846,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00169875,0.017601870000000002,0.052494668999999994,0.099369016,0.13943055,0.17591020000000002,0.20457229999999998,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.119501,1.206275,1.301344,1.3886631999999999,1.4604499,1.530434,1.5913810000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0127149,0.02468709,0.03720556,0.046709413000000005,0.05164983,0.062198409999999996,0.07186361,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.36945300000000003,0.42098100000000005,0.48180409999999996,0.5392952,0.5854245,0.635919,0.6830084,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,27.84282,32.34777,36.65924,39.88529,42.41403,44.04120999999999,44.81106,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00656003,0.09115194,0.26314683,0.47869911,0.6876605,0.9289271,1.1713653,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00499681,0.067147,0.19139011,0.33990185,0.45794999999999997,0.5580993999999999,0.6274599000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,4.753921,5.058904,5.325104,5.515203,5.715476000000001,5.842276,5.84917,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0974777,0.2580572,0.3799469,0.45296092,0.489892,0.5756559,0.6294246,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.7110589999999999,2.0799410000000003,2.510577,2.869591,3.1302250000000003,3.34328,3.4695740000000006,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.716480000000001,8.400089999999999,8.70439,8.918247000000001,9.115314,9.224311,9.355488,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00130067,0.0121412,0.033497576,0.06105383,0.08586073999999999,0.11306228000000001,0.14114079000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,8.94219E-4,0.008341371,0.022602765,0.039836554999999996,0.052032049999999996,0.06153464,0.06857521999999999,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.075506,0.8785620000000001,0.8381359,0.7926183,0.7601624,0.7302837,0.6441855000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0912709,0.16136,0.21670712,0.25316499000000003,0.25902842,0.29468185999999996,0.32757237,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,5.00591,5.53697,5.975296999999999,6.419946,6.841749,7.256330999999999,7.635078,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,5.665679999999999E-4,9.866979999999998E-4,0.0015840202999999999,0.0023380123,0.003274099,0.0043583,0.005591637,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,2.5744E-9,5.7999570000000005E-8,1.9674834E-7,4.39405543E-7,8.155026E-7,1.3665087E-6,2.0778008E-6,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.86145E-9,4.062472E-8,1.34577991E-7,2.9015206199999995E-7,4.9414199E-7,7.331289E-7,9.784983E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.16605,1.814217,2.733815,3.8368794,5.112152,6.487805,7.826781,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0105374,0.051168349999999994,0.10766363000000001,0.17863072,0.26847188,0.3878077,0.5376801,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.3677411,0.5997055,0.9392269000000001,1.3658975999999998,1.9122737,2.5548569,3.259257,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.57288,5.10219,4.90673,4.381779,4.009517000000001,3.5721130000000003,3.109953,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.258772,2.104335,4.740045,7.3316821,9.547284999999999,11.489072,13.049722,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.1536,1.177898,2.5791361,3.8584706,4.674166,5.059068,5.093063,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.564487,0.3140699,0.25659550000000003,0.22609756,0.21148387,0.20142298,0.18952016,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.194864,0.3080185,0.3661974,0.39840951999999996,0.42568855,0.46078877,0.46124385,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.33152499999999996,0.3487517,0.3596438,0.36539350000000004,0.3754477,0.377121,0.35965990000000003,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,997.619,1019.663,980.924,908.9114,843.3805,766.9826,685.0021,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.623052,3.9637740000000004,10.900998999999999,19.374343,26.172286999999997,32.19621,37.21546,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.509065,3.033418,8.048176,13.7371565,17.249573,19.044520000000002,19.41214,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,1.445516,1.1651481000000001,1.2725909,1.0915887,0.7967369,0.6743404000000001,0.5463946,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0809709,0.20410086,0.31891021,0.38591958000000004,0.47637977,0.54590549,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,58.737500000000004,60.0687,59.24277000000001,56.49651,53.452819999999996,49.56541,45.02499,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.2601807,0.3404652,0.3512757,0.3326904,0.3173548,0.2923759,0.2723373,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00889106,0.18272191,0.48187933,0.8747771599999999,1.3218539,1.8297789,2.3596227,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0061386,0.12441773,0.33044346999999996,0.59710192,0.8605222,1.0955377,1.2839850999999998,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.789554,1.092825,1.3493526999999998,1.6363963000000001,1.991495,2.369917,2.7565850000000003,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0114656,0.04595126,0.07614641999999999,0.10668956000000002,0.13950629,0.18204021999999997,0.23023178,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2594671,0.3946052,0.5276239,0.6786123000000001,0.8546863,1.052874,1.2650675000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,17.01788,21.35649,22.55281,21.77903,20.74767,19.47818,18.26627,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0027119,0.08629404,0.21700331,0.353632295,0.46844640000000004,0.6010557000000001,0.7107493,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00180813,0.05515244,0.139253065,0.225228474,0.28387102,0.3306292,0.3490937,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.703608,3.255489,3.407335,3.3194231000000003,3.2158620000000004,3.090119,2.902667,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0200816,0.11433984,0.13472742000000001,0.14381214,0.14524884,0.16373037000000001,0.16607273,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.646529,4.661495,5.140579,5.2160912999999995,5.187246,5.136007,4.999763,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,87.859,88.8007,88.5336,87.97666,87.21426,85.93751,84.11549,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0114154,0.11412205,0.33176241,0.6019105499999999,0.816688,1.0465221,1.2678555,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00837116,0.08001095,0.22706756,0.39746059,0.4975151,0.5600031999999999,0.5868121000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,EAF with DRI,26.0359,29.5961,27.7591,25.6622,26.427960000000002,25.765169999999998,24.87781,24.08054,23.58583,22.99172,22.218490000000003,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.190616,0.34374099999999996,0.49040819999999996,0.56178509,0.5433957,0.6061343,0.6410916,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,EAF with scrap,iron and steel,EAF with scrap,33.1483,37.682,35.3595,32.672,34.641909999999996,35.07634,35.384319999999995,35.456010000000006,35.28101,35.47968,35.347899999999996,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,28.1,34.8005,31.93,21.7,21.84406,20.56758,19.181179999999998,17.767252,16.52335,15.24616,14.053199999999999,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0114568,0.11675162,0.33576926,0.57347884,0.7112091,0.8697132000000001,1.0225116,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00783861,0.07358033,0.20049757999999998,0.3236869,0.3677082,0.39022140000000005,0.39103560000000004,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.107,4.673,2.883,2.89,2.5946559999999996,2.325017,2.0686470000000003,1.8320071000000002,1.669573,1.534974,1.3891939999999998,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0436636,0.08065364,0.11584810000000001,0.12406542000000001,0.10806943,0.11927354999999999,0.12201784,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.992,2.205,1.3568,1.359,1.3746580000000002,1.322618,1.292675,1.2553188,1.1951855,1.132305,1.0616621,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.81889,6.1404,10.0829,12.7745,15.944600000000001,17.26373,17.97286,18.35765,18.54845,18.45944,18.15583,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00288875,0.02299758,0.06507019,0.12048099300000001,0.17209670999999999,0.22931535,0.2883449,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00214844,0.01622237,0.044538270000000005,0.07914758899999999,0.10415487000000001,0.12288662,0.13477583999999998,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.8117,10.6655,14.8157,14.2691,17.887809999999998,19.55089,20.795270000000002,21.676569999999998,22.21168,22.46683,22.449350000000003,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0628716,0.0993184,0.1439442,0.17502495,0.18564727,0.20975104,0.23055681,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.73602,5.0161,6.9803,6.7237,8.28586,8.911480000000001,9.38093,9.716681999999999,9.903836,9.950429,9.806996,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.675,0.82,0.814,0.909,0.979978,0.98915,0.976743,0.9803732999999999,1.0311226,1.0884883,1.1471678,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",European Free Trade Association,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0179264,0.0357066,0.05237055,0.06446172,0.07103212,0.0808772,0.09047964,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",European Free Trade Association,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.858,1.044,1.036,1.156,1.336632,1.544622,1.772542,1.9626731,2.110335,2.262101,2.426909,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR,15.7,20.4,23.9,38.2,49.208600000000004,80.8205,102.52311,118.89711999999999,128.76231,132.57449,131.00561000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.200176,3.987911,11.134735,22.1341987,35.616213,52.23252,69.09056000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.141419,2.577489,5.1267945,7.469018,9.0211784,9.721307,9.720352,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,EAF with DRI,iron and steel,EAF with DRI,6.72,19.3,34.2,38.6,51.5866,97.6472,135.08224,171.53446000000002,209.85646,243.99800000000002,273.06431999999995,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.235992,0.921345,1.526312,2.209332,2.822618,3.5274114,4.1466882,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",India,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.12,6.09,10.8,12.2,16.28513,30.70169,44.3107,57.83287,68.92988,78.39103,86.17748,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,2.72,5.63009,10.725449999999999,17.495537,24.471715,31.176209999999998,36.78232,40.91556,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.1419E-4,0.0013470431,0.0044756964000000005,0.0093409793,0.015483415,0.022505295,0.029350059999999997,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Indonesia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,8.01005E-5,9.332189000000001E-4,0.0031365678,0.0065557469,0.010419179,0.014010662,0.016712750999999998,0.0,0.0,0.0,Mt,
