industry total final energy by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Eastern,0.548126771,0.8658563469,0.988598827,1.1501610999999996,1.30468234966,1.726252140492,2.412013195372,3.296290630184003,4.445365528907005,5.893332465485998,7.632162086718002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Northern,1.34692042548,2.01936907004,2.3009549218700007,2.0845521283900004,2.2414796802741983,2.6783123963141997,3.156640664674795,3.6324952112050655,4.100366700543003,4.576060382163803,5.038857588331036,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Southern,0.4788507830999999,0.5730073044999999,0.7025182915999999,0.7970963087999998,0.82759144115,0.9874073021200004,1.24199564396,1.5369480672749984,1.915645726939999,2.4055580843800004,3.0154914071020014,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,0.5963687031999998,1.4441154152999998,1.7440987888999997,2.3347071632400005,2.4220908469680023,2.945432529181001,4.1629513858786,5.716834350099201,7.694062886731,10.154522749429018,13.073607522067011,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,0.6444480380000001,1.1708468569999997,1.2136157500000002,1.2874871200000004,1.1934831820000005,1.307850995828066,1.4271428447229304,1.5371126415790695,1.6391180070414038,1.7302362288057938,1.8128204712889113,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,1.4580022188000001,1.8968357544999996,1.9652839358000005,2.0724321997,2.224787931536202,2.4185310528664017,2.5954204155551808,2.7429528600251207,2.877060046573599,3.0187627008120015,3.156780924733998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,3.1296858700000003,4.75941541,5.9139817699999995,6.073320470000002,6.033878041996799,6.592193789788798,7.156286019638802,7.57575887278919,7.914073366729998,8.241016284629996,8.515882181473994,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,3.0948602180000004,4.1601454360000005,3.9128826849999996,4.63350204,4.830828113426781,5.09827007829842,5.347181923940821,5.5494488205070995,5.731192394326797,5.924868268098399,6.115021106040205,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,0.7903941762234301,1.09485786988,1.22025803928,1.2047894025499999,1.24285765106673,1.4267846577597276,1.6369967653808692,1.8487542814394062,2.0656070530420743,2.292368818236908,2.5203371862842237,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,2.5904326499000003,2.1222762308,2.6690119257999996,2.7590292294000003,3.0612642215100005,3.476294931749999,3.8657414994919996,4.144378288867003,4.353124264215001,4.505702208404001,4.595217567968004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",China,14.534054030000009,35.70267829999999,52.98483750000002,59.036907100000015,69.05453909354,74.11364396563995,76.39666727849996,76.81564126709006,76.35611352204995,74.74678074300006,72.22249722939993,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,0.33331239549999997,0.45252011150000004,0.4403656840000001,0.4007975625000001,0.41580447810599996,0.5161579158883999,0.6080857101741,0.7048562024349004,0.8095881675853002,0.9188755778981004,1.0298678086640005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-12,5.4150321431,3.528745030000002,2.932029033409999,3.0293473926,3.2317657762275998,3.574022730291601,3.737044699457601,3.803908155740179,3.8292821195922997,3.8462390451276,3.853195765023601,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",EU-15,17.050311829999995,18.529997778,16.956309115359996,15.561740857000006,15.720068431301202,16.560005300172,17.106726901358403,17.547684594946787,17.943913595793003,18.37837817001599,18.789271763968,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Eastern,5.322958149999999,2.592525673879999,2.1667068922337007,1.6036164799000008,1.633867103618199,1.673958980461999,1.722326055008801,1.7520747267677996,1.7726978791639978,1.7904674538542011,1.8035427814248974,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Europe_Non_EU,1.3601047421699999,1.7076413878599994,1.9962261192999993,2.047712804300001,2.318370587553799,2.6008469174359985,2.8464924713042006,3.0669470425216425,3.2692660706716,3.4549018354794025,3.620210090158798,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",European Free Trade Association,0.6900314134000002,0.8619586885999999,0.8679234968800001,0.9213990463000001,0.9436467523859998,0.9826925260530002,1.0208560763890007,1.0438782376740006,1.0630515908563998,1.0935210052904984,1.12937017723381,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",India,4.140653371,6.869950314000001,9.572002392999996,11.718726531000002,13.884776448600006,20.320258906000017,25.765295899569963,31.093129781244016,36.104394131748016,40.73329927122999,44.90676965450002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-12-10T11:26:06-07:00",Indonesia,1.4863530830000002,2.5213490748000003,2.5908830402999996,2.7031151247999996,3.2065395868369104,4.035077765797842,4.937634000200087,5.778358158818515,6.565543069311781,7.284132682285135,7.896062437935219,0.0,0.0,0.0,EJ,
