industry final energy by tech and fuel
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,cement,cement,elect_td_ind,cement CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72297E-4,0.0028351319999999998,0.004469443,0.004317035100000001,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical energy use,coal,delivered coal,coal,0.0,0.0,0.0043953,4.19053E-5,4.915342E-5,5.865973E-5,7.400544000000001E-5,6.299108E-5,4.6005870000000004E-5,2.797791909E-5,2.997714E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical energy use,coal,delivered coal,coal CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4825E-5,8.62227E-5,1.0832730000000002E-4,1.0460202E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical energy use,electricity,elect_td_ind,electricity,0.0,0.0,8.37E-5,8.37106E-5,1.0033080000000001E-4,1.303205E-4,1.930586E-4,2.997931E-4,4.626178E-4,6.2281698E-4,9.039051809999999E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,2.093E-4,8.37106E-5,9.57838E-5,1.1182830000000001E-4,1.3744590000000002E-4,1.421389E-4,1.3028944E-4,9.820138E-5,1.1190459E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical energy use,refined liquids,refined liquids industrial,refined liquids CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17501E-5,1.093293E-4,2.0536220000000002E-4,2.398923E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical feedstocks,gas,wholesale gas,gas,0.0,0.0,3.69E-4,0.003103,0.00377991,0.0040534,0.00443965,0.00226252,0.00155002,1.24529E-4,2.80353E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,8.372E-4,0.0012977,0.00111125,0.00134072,0.00145084,0.00385012,0.00485364,0.0066731,0.00706953,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,construction energy use,electricity,elect_td_ind,electricity,4.1898E-5,4.19006E-5,8.37002E-5,8.37E-5,8.53973E-5,1.168179E-4,1.573541E-4,1.8144293E-4,2.49579E-4,5.917648E-4,0.0037839728,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,1.60147E-5,6.79553E-5,1.5366223E-4,2.8641892E-4,4.952888E-4,0.0014611198,0.010478184199999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.00179991,0.00435346,0.00979522,0.0132278,0.01387887,0.01472378,0.015426529999999999,0.014919278000000001,0.0146748,0.012213,7.484355899999999E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,5.98236E-4,0.00133892,0.0022334,0.00307409,0.00406914,0.00478872,0.00628256,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,mining energy use,biomass,delivered biomass,biomass,4.19001E-5,4.18999E-5,8.37E-5,8.37E-5,9.367570000000001E-5,1.006431E-4,1.030232E-4,9.923475E-5,8.488265E-5,4.896812E-5,1.3641712E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,mining energy use,coal,delivered coal,coal,0.0,0.00657199,0.0015907,0.0018,0.001959755,0.00209341,0.002147546,0.0014843879,9.335659999999999E-4,3.9055379E-4,3.773667E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,mining energy use,electricity,elect_td_ind,electricity,0.00544181,0.0109673,0.00983711,0.0123946,0.01430476,0.01780747,0.02214763,0.024139671,0.0288833,0.036896639999999994,0.051096829999999996,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,2.44402E-5,9.67571E-5,2.1055440000000003E-4,3.6954935E-4,5.770065999999999E-4,9.065351E-4,0.0014164687,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.00473021,0.00908358,0.0143636,0.0205088,0.02146341,0.02193405,0.02177445,0.019731831,0.0179453,0.01170123,1.511786E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,biomass,delivered biomass,biomass,0.270515,0.323926,0.429859,0.455764,0.4803125,0.5518155,0.6606069,0.7130439,0.6799852,0.49176158999999997,7.22845017E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,biomass,delivered biomass,biomass cogen,0.0,0.0,0.0,6.62E-4,6.81091E-4,7.103766000000001E-4,6.949506999999999E-4,5.844791E-4,3.785529000000001E-4,2.0693755100000002E-4,8.2650898E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,coal,delivered coal,coal,0.0606416,0.0170277,0.0055958,0.0168567,0.017870869999999997,0.021291360000000002,0.02741478,0.025049118,0.020827296999999998,0.012580978999999999,9.107321299999999E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,electricity,elect_td_ind,electricity,0.0381141,0.0303277,0.0361982,0.054437,0.03445243,0.05764429,0.10121309,0.139749,0.24887854,0.46272864999999996,0.8944223419999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,gas,wholesale gas,gas,0.0128387,0.0242716,0.0330264,0.0356752,0.038054529999999996,0.04568598,0.059696639999999995,0.06694494,0.0721107,0.065282644,9.4981949E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,4.0094E-5,3.838528E-4,0.0017230175999999999,0.003481314,0.0076761316,0.01742085212,0.04097843819,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,hydrogen,H2 enduse,hydrogen cogen,0.0,0.0,0.0,0.0,0.00219668,0.01158843,0.031972150000000005,0.16182821,0.35286638000000004,0.7819584310000001,1.545210568,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial energy use,refined liquids,refined liquids industrial,refined liquids,0.0202648,0.013276,0.0138098,0.0189614,0.01980838,0.023070430000000003,0.028828680000000002,0.032552871,0.036061985,0.031533558,2.91595403E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial feedstocks,gas,wholesale gas,gas,0.0,0.0029873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,other industrial feedstocks,refined liquids,refined liquids industrial,refined liquids,0.00629402,0.0102637,0.0120409,0.0157717,0.0160788,0.023343,0.0411713,0.0686358,0.107396,0.158697,0.230326,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,process heat cement,biomass,delivered biomass,biomass,3.71395E-4,7.02688E-4,8.64997E-4,8.64997E-4,8.819162999999999E-4,0.0011428736,0.0016442706,0.0019412957999999998,0.0025195918,0.0023777915200000003,0.0018369368,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,process heat cement,coal,delivered coal,coal,0.00215387,0.00407583,0.00501718,0.00501718,0.00509076,0.006490475999999999,0.009206096,0.007952221,0.0066375603,0.0049375910999999995,0.0027993614000000003,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,process heat cement,gas,wholesale gas,gas,0.00215387,0.00407583,0.00501718,0.00501718,0.005098811,0.006497213,0.009231153,0.009752482,0.0126825861,0.012933929,0.01024032766,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Southern,process heat cement,refined liquids,refined liquids industrial,refined liquids,0.00274806,0.00520021,0.00640118,0.00640118,0.0053251240000000005,0.007002374,0.009907288,0.012236183,0.0194728802,0.0239716773,0.020156899720000003,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,N fertilizer,gas,wholesale gas,gas,0.0117468,0.00227785,0.00411357,0.0062278,0.013828320000000002,0.02102189,0.02962965,0.02174563,0.01935448,0.010930002440000001,3.79915783E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,N fertilizer,gas,wholesale gas,gas CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320814,0.00684457,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,agricultural energy use,biomass,delivered biomass,biomass,0.0,0.0239936,0.0292539,0.03457,0.031543379999999996,0.026007710000000003,0.0202303,0.016427351,0.015273459999999999,0.00976092,9.068433E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,agricultural energy use,electricity,elect_td_ind,electricity,6.58988E-4,2.87299E-4,0.0013143,0.0010308,0.001584455,0.0029865129999999997,0.0047299560000000004,0.005871384,0.007758978,0.014603869,0.041448038,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,agricultural energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,3.55486E-5,1.6812130000000002E-4,3.958977E-4,7.0745217E-4,0.0012555142000000002,0.0034467099,0.0147525585,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,agricultural energy use,refined liquids,refined liquids industrial,refined liquids,0.00784966,0.00685038,0.00829201,0.0108101,0.01513376,0.02229897,0.03044015,0.03267194,0.033292989999999995,0.02652891,8.374843999999999E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,biomass,delivered biomass,biomass,4.00796E-4,1.9901E-5,9.16736E-5,7.02449E-5,9.71937E-5,1.160185E-4,1.374507E-4,1.508958E-4,1.630751E-4,1.7270147E-4,1.7478907700000003E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,biomass,delivered biomass,biomass CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34254E-6,2.136428E-5,3.650949E-5,6.267255E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,coal,delivered coal,coal,0.00289577,0.0,2.65924E-4,0.00105347,0.0014565899999999998,0.001737949,0.002057293,0.002098183,0.001995789,0.0016453779999999999,3.1774972900000005E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,coal,delivered coal,coal CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06214E-5,2.8312299999999997E-5,5.78333E-5,1.1429375E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,gas,wholesale gas,gas,0.0,0.0,1.27963E-5,9.90634E-6,1.3703939999999999E-5,1.635526E-5,1.936879E-5,2.132324E-5,2.3195170000000002E-5,2.5131403000000003E-5,2.8648005999999997E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,gas,wholesale gas,gas CCS,0.0,0.0,0.0,0.0,1.99318E-10,1.049565E-9,3.186956E-9,1.642936966E-6,4.192685143E-6,7.0736550699999996E-6,1.1374791087E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,refined liquids,refined liquids industrial,refined liquids,0.00269048,4.20821E-4,2.51128E-4,2.59166E-4,3.58346E-4,4.2725810000000006E-4,5.058475E-4,5.439847E-4,5.698793E-4,5.682521E-4,4.9189027E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,alumina,refined liquids,refined liquids industrial,refined liquids CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91541E-6,1.5201420000000001E-5,2.662863E-5,5.187141E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,aluminum,electricity,elect_td_ind,electricity,0.0153017,0.005329,0.00426003,0.00531139,0.00734612,0.008765140000000001,0.010379600000000001,0.01185978,0.013486162999999999,0.01499052,0.0162673181,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,cement,cement,elect_td_ind,cement,0.00355058,0.00523989,0.00687182,0.00687182,0.00679051381,0.00869782155,0.01323334855,0.01187675094,0.009520662199999998,0.005371157424,0.0016788994503000002,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,cement,cement,elect_td_ind,cement CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312677,0.0107871,0.01696609,0.016341190999999998,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical energy use,electricity,elect_td_ind,electricity,1.67407E-4,0.00121391,9.20906E-4,0.0011302,9.742590000000001E-4,0.001316912,0.0018697459999999998,0.002612069,0.0035861145,0.0044017218,0.008234194700000001,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical energy use,gas,wholesale gas,gas,0.0026532,0.00873177,0.00312012,0.0150587,0.01732531,0.019469860000000002,0.022293109999999998,0.02045253,0.01624583,0.008989635300000002,5.3659257999999995E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical energy use,gas,wholesale gas,gas CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00507551,0.01346632,0.02504709,0.03472369,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,8.37E-5,9.52087E-5,1.0600369999999999E-4,1.219212E-4,1.1478630000000002E-4,9.392031999999999E-5,2.0321602E-5,7.191339299999999E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical energy use,refined liquids,refined liquids industrial,refined liquids CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95842E-5,7.90023E-5,1.611494E-4,2.0997079999999997E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical feedstocks,gas,wholesale gas,gas,0.0,0.0602375,0.0280493,0.068585,0.0764523,0.0849097,0.0939571,0.0931624,0.0883881,0.0191559,5.97924E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,3.767E-4,5.80235E-4,8.1888E-4,0.00123579,0.00857145,0.0206641,0.0985049,0.125329,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,construction energy use,electricity,elect_td_ind,electricity,2.51159E-4,3.34905E-4,5.02297E-4,6.27886E-4,7.03097E-4,8.214240000000001E-4,9.653223999999999E-4,0.0010395185,0.0011662678000000002,0.0013838728,0.0017001936,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,6.84489E-7,2.6123650000000003E-6,5.649012E-6,9.53901E-6,1.4253045E-5,2.3586729000000002E-5,4.1538128E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,construction energy use,refined liquids,refined liquids industrial,refined liquids,4.18932E-5,8.37013E-5,1.25599E-4,6.69785E-4,7.05244E-4,6.89005E-4,6.651551E-4,5.877719E-4,5.265732999999999E-4,3.3655230000000005E-4,3.637458E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,6.07435E-5,1.36913E-4,2.34004E-4,3.29578E-4,4.5424E-4,5.91255E-4,7.36238E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,H2 enduse,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.7944E-5,2.645035E-4,4.5703786E-4,7.143251299999999E-4,4.8176167E-4,2.1276876500000003E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,delivered biomass,Biomass-based,0.0,0.0,0.0,0.0,1.28967E-6,5.8910400000000004E-5,3.87599332E-4,9.96388167E-4,0.001128437,7.178204199999999E-4,3.4733659199999997E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,delivered coal,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,7.42905E-5,0.001095078,0.0018922057,0.0029574092,0.001994557,8.8089105E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR,0.0,0.0,0.0,0.0,2.34613E-5,3.0053320000000003E-4,0.0014702724,0.00407256182,0.008959587,0.018525212,0.028998168999999997,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,1.86471E-10,2.80176E-9,3.497242906E-4,0.00217498840084,0.006661523511086001,0.013683694,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.98187E-6,4.39542E-5,7.594911000000001E-5,1.1870421799999999E-4,8.005747E-5,3.5357183999999996E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,elect_td_ind,Biomass-based,0.0,0.0,0.0,0.0,4.21385E-8,1.9248313000000002E-6,1.26643992E-5,3.25559251E-5,3.687055E-5,2.3454046999999998E-5,1.13488484E-7,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,refined liquids industrial,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.43938E-8,8.017918999999999E-7,1.3854275000000001E-6,2.16534889E-6,1.4603708E-6,6.430274E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,refined liquids industrial,Biomass-based,0.0,0.0,0.0,0.0,7.6867E-10,3.5111844E-8,2.31018134E-7,5.93869924E-7,6.7257341E-7,4.2783756000000004E-7,2.015835E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,wholesale gas,BLASTFUR,0.0,0.0,0.0,0.0,2.35094E-7,3.0114959999999998E-6,1.4732885E-5,4.08089959E-5,8.9779513E-5,1.8563271E-4,2.9057642E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,wholesale gas,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50439E-6,2.1794429999999998E-5,6.675192000000001E-5,1.37117418E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,wholesale gas,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.43938E-8,8.017918999999999E-7,1.3854275000000001E-6,2.16534889E-6,1.4603708E-6,6.430274E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,BLASTFUR,wholesale gas,Biomass-based,0.0,0.0,0.0,0.0,7.6867E-10,3.5111844E-8,2.31018134E-7,5.93869924E-7,6.7257341E-7,4.2783756000000004E-7,2.015835E-9,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,H2 enduse,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,8.9611E-4,0.004235493,0.011590844,0.025636706999999998,0.047433292,0.08058952999999999,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,delivered coal,EAF with DRI,0.00297206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI,0.0,1.83113E-4,0.00104852,0.00177832,0.001538991,0.0011946241,0.001044047,5.7908366E-4,3.5969301000000003E-4,1.3503652999999999E-5,1.4474737000000001E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20222E-4,0.001126983,0.0016031686999999999,2.9502039E-4,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,elect_td_ind,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.00116738,0.005517673,0.015099674,0.033397543,0.061792295,0.10498582,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,wholesale gas,EAF with DRI,0.002093,0.00803712,0.00259532,0.0106743,0.009237686,0.007170673000000001,0.006266835,0.0034759213,0.0021590363,8.105535E-5,8.7269747E-8,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with DRI,wholesale gas,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252236,0.0067646600000000005,0.009622965,0.001770845,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,iron and steel,EAF with scrap,elect_td_ind,EAF with scrap,0.0,6.8046E-5,3.89628E-4,6.60825E-4,5.980041999999999E-4,7.421226E-4,0.0016249257,0.0034069512999999997,0.006837572300000001,0.011320439,0.016496996,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,biomass,delivered biomass,biomass,0.0,0.0,3.34897E-4,7.5348E-4,0.001009682,0.0011049360000000002,0.001149344,0.0012203038000000001,0.001319199,8.793860999999999E-4,5.9808853E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,0.00106199,0.002369276,0.003760905,0.003269823,0.002488789,0.001176979,3.7274559E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,electricity,elect_td_ind,electricity,0.0,1.674E-4,0.00209298,0.00290582,0.002833344,0.002291439,0.0016986930000000003,0.001368949,0.0016688109999999999,0.0026503359999999997,0.0046580514,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,gas,wholesale gas,gas,0.0,0.0,0.0,0.0,4.62779E-4,0.0010076310000000002,0.0015899479999999999,0.0018385362,0.0021141379999999998,0.00168329,4.154316E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,6.76855E-5,1.474497E-4,2.331776E-4,3.516271E-4,6.329859000000001E-4,0.0014936421,0.0039619591,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.00110739,0.00108617,0.001175418,0.0010154639999999998,8.1399E-4,6.580843000000001E-4,7.333578E-4,6.008901E-4,1.2074266000000001E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,biomass,delivered biomass,biomass,0.393806,0.963772,1.26508,1.62739,1.6919279,2.0113830000000004,2.7171203999999998,3.3589835,3.7555207,3.1803773,0.01238850814,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,biomass,delivered biomass,biomass cogen,0.0,0.0,0.0,0.0028927,0.002971976,0.003255666,0.0036637680000000004,0.0038415981000000004,0.0033922546999999997,0.0023058078,2.36337688E-6,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,coal,delivered coal,coal,8.6E-6,0.0,7.774E-4,0.0107879,0.011199419,0.013595956,0.019832342,0.019534132000000003,0.018414224,0.013396559000000002,2.9230072E-5,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,electricity,elect_td_ind,electricity,0.0317743,0.0385087,0.049174,0.0624252,0.04662131,0.07577972,0.14755502,0.25124983,0.49794263,1.1651751479999999,3.156567522,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,gas,wholesale gas,gas,0.0216679,0.176273,0.182143,0.260886,0.271024,0.3274057,0.47485330000000003,0.593696,0.75388621,0.77195471,0.0171460741,0.0,0.0,0.0,EJ,
"1p5C_delay,date=2021-12-10T11:26:06-07:00",Africa_Western,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,2.80995E-4,0.003419501,0.017242171,0.049154382,0.130282569,0.39390957140000005,1.3383155406,0.0,0.0,0.0,EJ,
