IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266156,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,4.32,3.53073,2.1592,0.787821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,1.47518,1.20555,0.737306,0.269016,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,2.17222,1.77527,1.08573,0.396139,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.6749,2.18617,1.33702,0.487821,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87903,2.35306,1.43908,0.525048,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75553,2.25216,1.37734,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07727,2.51513,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21756,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2020",0.0,0.0,0.0,0.0,2.5744E-9,2.10437E-9,1.28694E-9,4.69543E-10,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,5.58952E-8,4.56894E-8,2.7942E-8,1.01947E-8,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.49772E-7,1.22425E-7,7.48709E-8,2.73167E-8,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88569E-7,2.3588E-7,1.44255E-7,5.26318E-8,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94557E-7,4.04256E-7,2.47229E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90681E-7,6.4631E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13163E-6,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",0.0010033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,4.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,5.0E-4,4.08787E-4,2.5E-4,9.12128E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,1.57781E-4,1.28998E-4,7.88905E-5,2.87833E-5,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,6.077E-4,4.9684E-4,3.0385E-4,1.1086E-4,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,9.17077E-4,7.49779E-4,4.58539E-4,1.67298E-4,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012556,0.00102655,6.27802E-4,2.29054E-4,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167815,0.00137201,8.39073E-4,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00219119,0.00179146,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273205,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,1.86145E-9,1.52182E-9,9.30691E-10,3.39562E-10,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,3.91029E-8,3.19683E-8,1.95506E-8,7.13299E-9,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.01679E-7,8.31269E-8,5.0837E-8,1.85476E-8,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87135E-7,1.52989E-7,9.35613E-8,3.41353E-8,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83183E-7,2.31508E-7,1.4158E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89512E-7,3.18428E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84355E-7,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",0.9181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,0.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,0.9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,1.0652,0.870766,0.532504,0.194282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.295284,0.241373,0.147613,0.0538554,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,1.04034,0.85039,0.520054,0.189732,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.54153,1.26004,0.77055,0.281125,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00293,1.63709,1.00115,0.365241,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51478,2.05537,1.25689,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15016,2.57448,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63017,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2020",0.0,0.0,0.0,0.0,0.0105374,0.00775185,0.00475173,0.00173962,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0434165,0.0320133,0.0196454,0.00716598,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0708986,0.0524567,0.0320732,0.0117172,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104789,0.0775137,0.0474665,0.0173432,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151719,0.112375,0.0688239,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216249,0.160402,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291111,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.28949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.3366,0.275196,0.1683,0.0614044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.0925451,0.0756625,0.0462725,0.0168826,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.355743,0.290847,0.177872,0.0648967,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.540703,0.442065,0.270351,0.0986379,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729078,0.596076,0.364539,0.133002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98095,0.802,0.490475,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28968,1.05441,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58137,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2020",0.0,0.0,0.0,0.0,0.258772,0.211555,0.129375,0.0472011,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,1.89278,1.54736,0.946281,0.345245,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,3.06331,2.5042,1.53145,0.558742,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834,3.13415,1.91671,0.699302,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53644,3.70831,2.26784,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30531,4.33676,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74582,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",4.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,3.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,3.62,2.95675,1.80141,0.655233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,1.61613,1.31504,0.801767,0.29185,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,1.98574,1.61084,0.982859,0.357929,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.83889,1.48827,0.908478,0.330759,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6188,1.3077,0.798054,0.290339,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43541,1.15711,0.705624,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28619,1.03385,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08014,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,0.1536,0.125578,0.0767981,0.0280196,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,1.05232,0.860328,0.526141,0.19196,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.64201,1.34242,0.820966,0.299524,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96189,1.60391,0.980874,0.357863,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05733,1.6819,1.02856,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09677,1.7141,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99254,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,1.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,0.846,0.403569,0.0893409,0.0207922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.160918,0.027787,0.0108397,0.00298896,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.196942,0.0216926,0.0100263,0.00292915,0.0,0.0,0.0,0.0,0.0,Mt,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.203271,0.0169213,0.00828632,0.00251911,0.0,0.0,0.0,0.0,Mt,
