"","region","scenario","sector","subsector","output","technology","Units","year","share"
"256","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,15.5895410062827
"257","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,3.63107050581279
"258","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0
"259","EU-27","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,39.238652916379
"260","EU-27","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,28.5294145469138
"261","EU-27","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,22.335560759401
"262","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,3.4137638097623
"263","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,1.97501138173508
"264","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,0.344547548986508
"265","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,0.255559007143738
"266","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,0.2207442409924
"267","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,0.345724051593366
"268","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,11.1569168364208
"269","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,32.530266292658
"270","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,60.9376075893721
"271","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,17.840910529173
"272","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,6.55542630748557
"273","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.247467691086365
"274","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.517011749285264
"275","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.530528257108513
"276","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,12.2270229566307
"277","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,16.2550308252254
"278","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,15.2127711952891
"279","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,6.74374799203223
"280","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,2.78662907616288
"281","EU-27","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,46.1924634601682
"282","EU-27","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,37.290352188986
"283","EU-27","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,22.581613298177
"284","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,5.335911527345
"285","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,3.84453931920445
"286","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,0.391755608459916
"287","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.131187908795688
"288","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.179538911448864
"289","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.439012922832025
"290","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,3.32880172715953
"291","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,17.6534310545077
"292","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,60.6571850084647
"293","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,19.9039397514026
"294","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,12.589687438324
"295","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.135539063662567
"296","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.459371858026996
"297","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.722038176434437
"298","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,6.89694664253102
"299","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,13.2682640318432
"300","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,15.0582264524531
"301","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,10.3157008434024
"302","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,6.15079482647358
"303","EU-27","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,52.0131890143519
"304","EU-27","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,44.3678604925299
"305","EU-27","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,22.7366303210948
"306","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,7.27469504869426
"307","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,5.33105138684572
"308","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,0.386907118720915
"309","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.00314274816016001
"310","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.036172531731969
"311","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.50771054960485
"312","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.0350725338727787
"313","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,1.0978427004575
"314","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,60.0928709834434
"315","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,14.0609233835769
"316","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,11.0982621585473
"317","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.00350854871003971
"318","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.0714149118836835
"319","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.939211991787802
"320","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,0.582478322023052
"321","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,3.75141935709344
"322","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,14.8681148511947
"323","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,14.4252113107651
"324","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,13.8876536865021
"325","EU-27","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,60.060745301994
"326","EU-27","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,59.808680155523
"327","EU-27","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,23.1532254714162
"328","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,10.828917850898
"329","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,10.248554498261
"330","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,0.438866152553014
"331","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.00000305255830152818
"332","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.00000281290316444259
"333","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.545487847310651
"334","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000441145803297948
"335","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000518188466189354
"336","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,59.6726784536176
"337","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,6.67699607562978
"338","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,6.37675195645385
"339","EU-27","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.00000742233452644089
"340","EU-27","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.00000668604506484529
"341","EU-27","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,1.15321955802659
"342","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.00613833825524136
"343","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.00349076790407369
"344","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,14.6417362237555
"345","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,14.0777510030697
"346","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,13.4686563485029
"347","EU-27","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,63.543654473863
"348","EU-27","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,63.7406671892906
"349","EU-27","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,23.5164263688564
"350","EU-27","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,15.6954055197091
"351","EU-27","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,16.4103724200537
"352","EU-27","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,0.470451548433234
"353","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"354","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"355","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"356","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,75.0266461992247
"357","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,75.0266461992247
"358","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,75.0266461992247
"359","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"360","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"361","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"362","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"363","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"364","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"365","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,13.0931804498392
"366","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,13.0931804498392
"367","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,13.0931804498392
"368","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"369","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"370","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"371","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,11.8801733509361
"372","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,11.8801733509361
"373","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,11.8801733509361
"374","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"375","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"376","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"377","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.0446345724471707
"378","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.0446345723309994
"379","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.0457526413266045
"380","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,74.5592270236555
"381","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,74.5592270164238
"382","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.3125786750354
"383","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"384","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"385","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0.000294254569561784
"386","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"387","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"388","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0.0619359982578676
"389","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,13.0815277875209
"390","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,13.0815277911284
"391","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,12.007911192649
"392","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.00000133982839741759
"393","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.00000133982839720366
"394","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.00000978020640285724
"395","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,12.3146092765481
"396","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,12.3146092802885
"397","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,11.4552665525941
"398","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"399","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"400","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0.116250905361042
"401","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,1.94341734362637
"402","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.26382482175875
"403","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.367814854881252
"404","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,59.4757335154961
"405","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,69.1645224728991
"406","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,73.0513467376301
"407","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,2.21545674470602
"408","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.000348372996320024
"409","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.00319892272418634
"410","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.64292437535108
"411","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.367094717536956
"412","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.544424190162285
"413","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,15.3122253769811
"414","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,15.0153528992797
"415","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,13.9486130423051
"416","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,1.26615539788549
"417","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.00000592016230284843
"418","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.000257609748566846
"419","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,17.7260619682696
"420","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,14.4167162848419
"421","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,11.7972261377055
"422","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,1.41802527768427
"423","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.772134510524994
"424","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.287118504842928
"425","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,2.60294547478791
"426","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.491006252474085
"427","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.829625947898119
"428","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,33.9043209788433
"429","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,60.0786340170577
"430","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,68.9047292324316
"431","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,12.6713072838282
"432","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.00286096231880198
"433","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.00953471639228385
"434","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,1.70203173608209
"435","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,1.55854665865793
"436","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,1.38295058224558
"437","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,14.8605131539231
"438","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,16.672853181504
"439","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,15.9876732509183
"440","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,3.79035062029426
"441","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.0000160470716235412
"442","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.00150238541419458
"443","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,25.7239198287531
"444","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,18.8808768425784
"445","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,12.4234161544893
"446","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,4.74461092348802
"447","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,2.31520603833746
"448","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,0.460567730210613
"449","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,2.08781624604248
"450","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.00736426946996
"451","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.29193614095121
"452","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,12.6520625969966
"453","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,35.8586459385751
"454","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,64.359166975032
"455","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,22.9837590371996
"456","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,8.56750768119259
"457","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,0.0191314793940954
"458","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,2.09038143069825
"459","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,2.89453526927695
"460","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,2.42488407303524
"461","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,13.1321912837991
"462","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,16.4489983504679
"463","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,18.1834254385828
"464","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,6.9544498541449
"465","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,3.06665732284599
"466","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,0.00532815899491562
"467","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,32.3833187496453
"468","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,26.9733809288716
"469","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,13.1009038788276
"470","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,7.7160208014738
"471","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,5.18291023929992
"472","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,0.615223855182105
"473","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,1.13846229316768
"474","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.818749674738242
"475","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,1.55379690037946
"476","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,3.68348487112309
"477","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,17.3327271858016
"478","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,60.1283124314297
"479","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,21.8343396993309
"480","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,13.0020215145335
"481","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,0.0314129171961089
"482","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,1.45880492760889
"483","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,2.71144412411225
"484","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,3.39552125605326
"485","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,10.3978240149021
"486","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,15.0734997251636
"487","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,20.5282284999866
"488","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,11.3601221229098
"489","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,7.22835372047834
"490","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,0.0149123511800625
"491","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,38.9936472304267
"492","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,35.4340948038487
"493","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,13.597934299622
"494","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,11.1333148405309
"495","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,8.39910925132375
"496","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,0.749881344152826
"497","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.115967002399706
"498","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.329652552190355
"499","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,1.68324394960505
"500","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,1.4758564239854
"501","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,2.31061976511511
"502","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,55.8490300566897
"503","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,15.1978967638411
"504","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,12.6661955347522
"505","Global","Ref","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,0.0476675252431376
"506","Global","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.232732375233296
"507","Global","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,1.01182269066864
