CO2 emissions by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Eastern,7.295411189999999,13.096373571,18.383961688,22.309511555,25.855906845618012,31.259277153919008,38.111790484873005,46.93860583088705,59.83488906217708,75.60870906979095,96.95772917323312,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Northern,62.05633009369999,104.91748194183002,125.84087455402,142.68907421791002,142.59624237554843,159.94669802402285,178.03577657275525,195.39476817286263,213.15541539406564,232.2291931815313,251.19873657521634,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Southern,10.153813249999997,11.119168779999997,14.087992260000004,20.89392057837001,18.161940337250005,21.70597096372,27.731462305489995,34.55033498279402,43.37289827517999,55.25213310119997,71.40698854623992,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,17.057262017000003,31.70015723311001,36.04082599130001,48.87344489983002,45.65500929861001,51.18699096273008,68.41095752671998,90.89013742512996,121.45174920012015,162.27479698231,216.24085039953,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,28.656641619999995,42.393633113,51.81665412000001,55.844709130000005,49.0871741279,52.61734132000001,55.37038429000002,57.53371577099999,59.288925511,60.561566192199976,61.804243166399985,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,81.53021077,115.06061489999998,120.55670784999995,118.982741,123.59123061805002,130.7228647621,133.84623578700004,134.78133288070003,134.89106186720008,137.65511691499995,138.99613179190013,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,59.05885415700001,97.70942509999999,116.47905272999998,138.42545987000003,130.992211866,142.47698539399994,152.32579044800008,160.6757477729998,165.31754255599992,167.646829932,167.98940346799992,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,116.88020164,148.40727697000003,141.46890726999996,149.80747964,151.08478182700003,156.93635322699996,156.71598010739987,155.3576718645,153.59156689149992,154.76168709050006,155.67371579230002,0.0,0.0,0.0,MTC,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,28.813269497923,47.000153996899975,53.504305734499994,56.74473478069002,55.80084031624974,60.40232947270581,64.75534292287827,68.71101257014261,72.28002581365988,76.02070906917547,80.50630547817778,0.0,0.0,0.0,MTC,
