LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Eastern,All LandLeaf,25.817975012669912,28.725265006037706,30.907458715019086,43.062764705487794,37.218791338406,35.547432755183394,47.44507797716602,71.06934129184023,9.332533529457605,13.478145816275417,15.990610427987944,17.999872825196036,19.494470578770354,22.500382549325984,23.28880591817687,-4.581568481581634,-4.016689579285512,-2.8433244805639304,-1.8778574866822046,-1.2070207396575319,-0.7674092920418243,-0.48604634433566485,-0.3076912186528918,-0.19500879325688247,-0.12383891014336036,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Northern,All LandLeaf,-29.853562027829007,-33.030637791953,-33.3633785091962,-0.4301646063949951,8.818295356527301,11.1557439161278,2.529504206068997,2.2701947320439992,-0.013488146405336965,0.2540254293128702,0.6256046433351499,0.4654598059044935,0.2072826680324537,0.2834469811919767,0.3895890136485829,-0.2251158351761295,-0.2240569541960177,-0.18221066581968018,-0.13880134500746547,-0.10285286111578337,-0.07518611533864061,-0.054559942522339644,-0.039429914674769646,-0.028430885798465495,-0.020476939212352257,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Southern,All LandLeaf,5.3887783186558575,9.208798198235522,12.917132302396636,19.270567885975613,20.39909132118857,21.000369685558734,58.556192785733806,121.72807247830201,14.19716174264832,15.24228143487494,17.390974429235357,17.598369066415184,15.734228709256811,17.510573438120687,16.764364032375404,-1.6451506016095636,-1.4881588075854912,-1.0689746112957437,-0.7132235333025319,-0.46228491647617426,-0.2961556835305172,-0.18896899359052483,-0.12054548154844712,-0.07702996709823676,-0.049362476967628716,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Africa_Western,All LandLeaf,58.22517421859592,63.11473045782463,67.3977455943274,148.0191709080117,150.00085478858227,150.2591542600571,115.49884935355045,174.6677763362017,65.65154170640469,74.50447892078962,91.24944257914173,72.53826586671536,59.46614937089153,61.21659621233986,60.35632316886069,-3.127669584054101,-2.831930830251248,-2.03644682130367,-1.355893006130532,-0.8739538878599146,-0.5549368241990598,-0.34989456675005054,-0.21993219562863942,-0.13810819508488995,-0.0867457110309751,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Argentina,All LandLeaf,-9.822774728855373,-7.734966227216005,-7.01132661109599,43.82754369174127,43.07109394463402,41.81656619391121,35.79954410038218,46.948493739445055,7.013086808597322,5.5273736525362605,3.0566896511699597,2.801652324118785,2.528515406322099,2.950243584561526,2.429724919965588,-0.27695389932045045,-0.2302134366895302,-0.16583295734422404,-0.11492514908821201,-0.07819156496980693,-0.052549284418954095,-0.03499505173244972,-0.023146323831022695,-0.015233925784587198,-0.009992559112806788,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Australia_NZ,All LandLeaf,-34.828963306788616,-17.801665489976596,-7.674720762893589,3.0918468478577754,4.7182236009041985,5.415729978606573,21.966856582109287,-0.566221185775798,-22.910025607922375,-8.875090225392448,-2.5377562702039222,1.4401302886447556,2.269871245713825,3.8344768226112866,3.753884502622103,-4.517892431282601,-3.6962675781624714,-2.8239787495548043,-2.0958151228785744,-1.5350224739215812,-1.1177043977294332,-0.812032081972251,-0.5897655345715112,-0.4286192478065528,-0.31186128710475564,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Brazil,All LandLeaf,216.89161832438467,221.40395116871215,224.39014644452558,151.20175216129397,157.27899771715317,160.88196754065484,167.39872342548216,251.64147203263602,35.89012109867205,59.23215163262117,50.29806055578015,51.01873885264596,48.42434484972843,52.34930573915854,44.220353348431466,-1.6916744450849381,-1.7387080022922934,-1.244735731088411,-0.8083569356876068,-0.5074171949738335,-0.31487279768353044,-0.1949412751668697,-0.12089417554096103,-0.07523104465223421,-0.047009802189900446,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Canada,All LandLeaf,84.15083453015005,81.14380412440934,79.2205691814715,73.24987308540906,74.10909602722032,74.60948544906363,23.66094257158358,34.846908628130954,20.150580242316025,15.584944476437338,11.745901956414617,10.4758335616682,8.438881057177534,10.069293348830058,8.265639478963204,-6.156881955503068,-4.6967006272650025,-3.5435635048516976,-2.6564756091816157,-1.9825820899165154,-1.4748266471682643,-1.094544454341223,-0.810974261034151,-0.6001942092263055,-0.4438674337948577,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Central America and Caribbean,All LandLeaf,40.59811702098155,40.59597585544695,40.730718441828216,23.74224912118842,23.788036108507352,24.107121590750154,8.098691158687027,4.615095704281577,-1.9103963039087377,-0.14024583739691748,1.0533745472986946,2.8774509419807606,2.5095580702405873,3.453534191964044,3.2644380113564515,-0.9645349062268653,-0.6556967114733823,-0.44296477949415736,-0.29715868821340347,-0.19832813211172415,-0.13195187523476232,-0.087645654465154,-0.05817922200290678,-0.038620113054390996,-0.025647343385961387,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Central Asia,All LandLeaf,-4.10947624330247,-2.4272268911082353,-0.8327091952099571,0.9605273451308498,-7.081843179845265,-12.27185270441621,13.570573861980812,-1.573856422204906,-21.030856588656317,-10.824154882866065,-6.423562354545411,-3.9159854577532434,-2.656314703189843,-1.5596317512990785,-1.3086264556563787,-2.3899250472636986,-1.7533799898582705,-1.2735562877351563,-0.9234579239613199,-0.6701111948856144,-0.48697933099149315,-0.35445648290268406,-0.2583898905545259,-0.188627038943793,-0.13787559669616822,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",China,All LandLeaf,308.3586541078889,312.81693182758164,313.3434899416241,29.925465579469662,20.997869337443653,17.816060113430066,-21.66619305019019,-37.084631537422005,-10.030765958040407,-1.3252286650957574,-4.95576575015816,-5.292061154238933,-8.972924222172098,-12.496615633992285,-18.73892107618135,-23.023243618172256,-19.040712217763414,-15.115753456282471,-11.70693394508804,-8.923962899421648,-6.7308253156046245,-5.04003277028617,-3.75511040847752,-2.7880252632031666,-2.0649863210515758,MtC/yr,
"current_policies,date=2021-12-10T11:26:06-07:00",Colombia,All LandLeaf,1.1800885564600034,2.8433107387060077,4.210943173610008,-2.6243748370501017,-4.90764908046959,-6.862758276775699,-7.959582927410092,3.87668687491581,-2.9284563713303005,5.806677067678203,5.375827266299778,7.0782013506570225,7.3204378870911135,7.6359347445824355,6.952594260377085,-0.749649330693379,-0.635970332936147,-0.4592351737452339,-0.3140409002208329,-0.21019046593469995,-0.13946412638697356,-0.09224522827221053,-0.060979590533157255,-0.040339698961652404,-0.026721400794376123,MtC/yr,
