IRONSTL production by tech
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00958742,0.05983963,0.22387361,0.5938115900000001,1.05402005,1.487184,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.01235E-5,3.695542E-5,8.331142999999999E-5,9.519651E-5,6.8586450000000005E-6,7.5986133E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,9.29697E-6,8.148231E-5,1.4508829E-4,1.6383996E-4,1.14701E-4,5.9302320000000005E-6,1.9923792E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.9853,4.5832,5.73,4.447,5.20276,5.7695799999999995,5.81711,5.547632,5.2284500000000005,4.4897350000000005,3.2538270000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.193386,0.5467219999999999,0.9625929000000001,1.3235815,1.7774763,2.474718,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0203986,0.0695672,0.10470343,0.11068363,0.10688117999999999,0.11583061,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.6276,1.447,1.81,1.4004,1.590298,1.784021,1.9389090000000002,2.0451175,2.139925,2.212236,2.299485,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00300583,0.04102607,0.19987508999999998,0.573749126,1.27907506,2.6846123,4.4870877,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,3.69792E-4,0.006705128,0.055511652,0.3157307672,0.96233198,2.01095852,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,9.33912E-4,0.008984503999999999,0.04561667900000001,0.122520673,0.10588176,0.04593220199999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.68995E-5,0.0058155311,0.024335579700000002,0.05373674839999999,0.06789566,0.04714415,0.018410071299999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0173,0.095,0.095,0.095,0.08221283,0.0398052,0.01803756,0.01478438,0.013579436399999999,0.00258401419,1.40703839E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.00286371,0.01039964,0.029651109999999998,0.065380062,0.099486567,0.08563304999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0803947,0.3706559,0.9639309,2.0686323,3.7982750000000003,6.436896,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00548,0.03,0.03,0.03,0.02714736,0.03329395,0.07082804000000001,0.15894309,0.33090588,0.57894454,0.8982295,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.03,2.57,2.6,2.82,2.780677,2.0426509999999998,1.640216,1.1951225,0.9200115,0.5215651,0.23032760000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00226062,0.02737023,0.07107871,0.11077799499999999,0.08958687,0.06654064,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.13658E-4,6.934674E-4,0.0011915022999999998,0.0011441809000000002,6.6918816E-4,1.042762613E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,2.80799E-4,9.81314E-4,0.0022824160000000002,0.0023168541,0.00153627,6.870745019999999E-4,8.507381728E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,1.462175,0.7120073,0.30441680000000004,0.08566334,0.03885669,0.005171569,9.075311999999998E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.010838,0.04766518,0.08662655,0.11819083,0.13900426,0.10793280999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.328187,1.9007969999999998,3.190521,3.9499256999999997,4.7391000000000005,5.485163,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.538662,0.4066876,0.40321629999999997,0.41498460000000004,0.4530435,0.436512,0.32966059999999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.86022,3.883257,2.420331,1.0519189999999998,0.45385480000000006,0.091932275,3.058123E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.151244,0.969155,2.0020826,2.3510327999999996,1.6509490000000002,0.8652755,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0192841,0.08841500000000001,0.14352967,0.12726866,0.06859167299999999,0.0031613908000000003,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00155501,0.11260731,0.254510736,0.25471577300000003,0.16413518,0.06772128,0.0025939475,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.1922540000000001,1.33734,1.323029,1.1629076,0.9688774,0.5973206,0.06293474,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0998367,0.3139529,0.5642386,0.8259394,1.4203101999999999,1.9024089000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.11256,0.4411238,0.7212039,0.9382543,1.4320513,2.0647905,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.37932299999999997,0.5420294000000001,0.8016766,1.0012441,1.1681295999999999,1.5516596000000002,2.0211582000000003,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,26.95677,23.57058,17.1754,9.64855,5.192752,1.92245335,0.12767554999999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.633814,4.297558,10.248875,13.220543,9.820189,5.644387999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0389306,0.1719346,0.3053264,0.28813974000000003,0.16590601,0.019027319400000003,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00426985,0.26783285,0.56784976,0.581681671,0.38125240000000005,0.163712081,0.015655434899999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,5.10059,5.856324,5.594936000000001,4.7416,3.84437,2.2813529999999997,0.2602614,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.4651,1.392355,2.461906,3.4834159999999996,5.477133,6.674200000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.19741,4.446235,7.109679,8.962076,13.226811999999999,19.730649999999997,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.7197740000000001,2.806631,4.494839,5.5871958,6.068818,6.5711770000000005,6.018506,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.30349,5.709849999999999,3.337745,1.332646,0.5487784,0.08092438199999999,1.47369316E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.111696,0.5720482,1.3014074,1.5379428,1.0648555,0.5386236,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00367999,0.01285269,0.02106122,0.017908417,0.0039334066,1.4947702999999999E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.26148E-4,0.02523981,0.04569369,0.0439813,0.027182949999999997,0.006376172700000001,1.4139061900000001E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.27993,0.5681590000000001,0.22564659999999997,0.08280075,0.02902242,0.0024107461999999997,4.31843335E-5,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.068193,0.1332681,0.19647130000000002,0.22823310000000002,0.2016462,0.055505479999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.683384,1.7030150000000002,2.473255,2.831438,3.221865,3.4118130000000004,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,4.960570000000001,6.47921,7.901745,8.724874,9.006299,9.547865999999999,10.118692,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,0.11345678699999999,0.8647431,2.0223082128,3.2165068,4.106081,4.59561,4.191343,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00733484,0.05870078,0.26641191999999997,0.8969670599999999,1.91878656,3.6070766,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.54448E-6,2.534473E-5,7.107009E-5,1.0228391799999999E-4,9.2212926E-6,1.8315624999999998E-7,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.33114E-6,3.8932450000000004E-5,8.788170900000001E-5,1.2013063399999999E-4,9.520161999999999E-5,4.601677E-6,3.4586379E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.143699,1.0139209999999999,0.642074,0.3362749,0.1499607,0.014765478,4.8765766000000003E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0841385,0.2044029,0.3464595,0.4960033,0.6124396000000001,0.47566300000000006,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.114505,0.34715189999999996,0.5623944000000001,0.7470016,0.9699563,1.3137754,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.3518873,0.5131018,0.675737,0.8006093999999999,0.9214954,1.0331133000000001,1.2431356,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.550459999999999,0.892626,0.5570494000000001,0.2327255,0.041840959999999996,0.0021108305,6.477845000000001E-6,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0925176,0.2183999,0.43508729999999995,0.6482186000000001,0.5024503,0.300675,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.10908,2.032852,3.1066830000000003,3.2551930000000002,2.0093465999999998,0.8530788099999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.151053,6.373977,7.635132199999999,6.5566251,3.8809820000000004,1.458401,0.426502226,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.897329,0.12611783,0.07702652,0.1191923,0.1615042,0.07108666,0.002659028,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0281404,0.03777907,0.12108603000000001,0.32010635,0.58149893,0.6172577,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.490246,0.932968,2.275138,4.7981387,8.306541,10.841972,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.361304,0.2037468,0.2953962,0.47636429999999996,0.8472061,1.1871483999999999,1.1288757,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,955.1759999999999,753.192,452.25969999999995,176.90040000000002,61.231485,6.1240246,0.0114484113,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,21.0463,119.5143,215.1978,174.72091,110.92699999999999,49.32295,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.57757,11.05964,15.631730000000001,11.243012000000002,4.640966100000001,0.07158856000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.448954,18.149241,37.20014,33.739256100000006,19.888289,6.7456758,0.081497031,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,12.750112,11.596399,10.9327604,6.247805,3.205867,0.28324309999999997,0.0044460985000000005,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,2.90431,9.15318,13.442488,17.919995,18.920897,10.688331,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,11.8349,47.05002999999999,82.51024000000001,112.09062,136.33392,150.79965,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,70.6719,113.23140000000001,198.95667000000003,273.06341,331.61990000000003,369.5008,354.9468,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.26380159999999997,0.02166442,0.0065586690000000005,9.646856E-4,5.065088E-5,1.3709532E-6,5.01809E-8,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0134038,0.0329123,0.058140689999999995,0.07376668,0.060556000000000006,0.01841672,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.117438,0.259645,0.4152692,0.4509151,0.29967839999999996,0.03931229,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00645081,0.78427889,1.06188231,0.95709774,0.5961932,0.24267616999999997,0.026122841,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.867076,0.727897,0.544732,0.4056918,0.3375632,0.11759800000000001,0.0018363860000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0654053,0.1720389,0.3955124,0.744016,1.0959583,1.0876972,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0988603,0.3369469,0.7334277,1.2566688,2.0694733,3.1571833,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.273503,0.3369916,0.42762449999999996,0.6464856999999999,1.0031967,1.4375923,1.8270795999999998,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,16.76406,14.014009999999999,8.863555999999999,4.0202040000000006,1.9600708,0.295552347,6.1584146E-4,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.527069,2.70398,5.026204,5.2716328,3.477304,1.6484279,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0484641,0.1748733,0.2628506,0.22775182,0.10063364000000001,0.0011716334000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00158804,0.28093428,0.536629871,0.509638496,0.3191842,0.11701746299999999,0.00117856954,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.798253,3.3309550000000003,2.971414,2.2524385,1.638523,0.5509715,0.01142122,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.30773,0.769036,1.1807400000000001,1.4975216,2.1114426,2.001298,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.526484,1.563173,2.16018,2.359302,2.999136,3.438014,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.669217,6.19819,8.708743,9.6599701,9.792693,11.130624000000001,11.661734000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T13:28:30-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,85.45660000000001,64.18749,37.53278,15.23779,6.976478999999999,1.52580417,0.006189706299999999,0.0,0.0,0.0,Mt,
