"","year","region","scenario","color","value","total","share"
"35",2020,"Japan","1p5","blue",0,0.000163604165,0
"36",2020,"Japan","1p5","green",0.000021152565,0.000163604165,12.9291115540977
"37",2020,"Japan","1p5","grey",0.0001424516,0.000163604165,87.0708884459023
"38",2020,"Japan","1p5 delay","blue",0,0.000163603824,0
"39",2020,"Japan","1p5 delay","green",0.000021152524,0.000163603824,12.9291134417494
"40",2020,"Japan","1p5 delay","grey",0.0001424513,0.000163603824,87.0708865582506
"41",2020,"ROW","Ref","green",0.004492997432032,0.028078565308032,16.0015206715236
"42",2020,"ROW","Ref","grey",0.023585567876,0.028078565308032,83.9984793284764
"43",2020,"ROW","1p5","blue",0,0.03673147096237,0
"44",2020,"ROW","1p5","green",0.00383921317237,0.03673147096237,10.4521084285003
"45",2020,"ROW","1p5","grey",0.03289225779,0.03673147096237,89.5478915714998
"46",2020,"ROW","1p5 delay","blue",0,0.0367305968992,0
"47",2020,"ROW","1p5 delay","green",0.0038391330692,0.0367305968992,10.4521390701484
"48",2020,"ROW","1p5 delay","grey",0.03289146383,0.0367305968992,89.5478609298516
"49",2020,"South Korea","Ref","green",0.00016212408,0.00083495708,19.4170555449389
"50",2020,"South Korea","Ref","grey",0.000672833,0.00083495708,80.5829444550611
"51",2020,"South Korea","1p5","blue",0,0.0031616098,0
"52",2020,"South Korea","1p5","green",0.0004165898,0.0031616098,13.1765090050012
"53",2020,"South Korea","1p5","grey",0.00274502,0.0031616098,86.8234909949988
"54",2020,"South Korea","1p5 delay","blue",0,0.0031616098,0
"55",2020,"South Korea","1p5 delay","green",0.0004165898,0.0031616098,13.1765090050012
"56",2020,"South Korea","1p5 delay","grey",0.00274502,0.0031616098,86.8234909949988
"57",2020,"US","Ref","green",0.00094424146,0.00535435146,17.6350295092508
"58",2020,"US","Ref","grey",0.00441011,0.00535435146,82.3649704907492
"59",2020,"US","1p5","blue",0,0.0035363651,0
"60",2020,"US","1p5","green",0.0004473951,0.0035363651,12.651270085207
"61",2020,"US","1p5","grey",0.00308897,0.0035363651,87.348729914793
"62",2020,"US","1p5 delay","blue",0,0.0035363651,0
"63",2020,"US","1p5 delay","green",0.0004473951,0.0035363651,12.651270085207
"64",2020,"US","1p5 delay","grey",0.00308897,0.0035363651,87.348729914793
"65",2025,"China","Ref","green",0.0036408479,0.0202267879,18.0001289280341
"66",2025,"China","Ref","grey",0.01658594,0.0202267879,81.9998710719659
"67",2025,"China","1p5","blue",0.0786264,0.167163057,47.0357514459669
"68",2025,"China","1p5","green",0.038265197,0.167163057,22.8909411485577
"69",2025,"China","1p5","grey",0.05027146,0.167163057,30.0733074054754
"70",2025,"China","1p5 delay","blue",0,0.084673446,0
"71",2025,"China","1p5 delay","green",0.012671346,0.084673446,14.9649584357297
"72",2025,"China","1p5 delay","grey",0.0720021,0.084673446,85.0350415642703
"73",2025,"EU-27","Ref","green",0.00275520446,0.01561946446,17.6395577905748
"74",2025,"EU-27","Ref","grey",0.01286426,0.01561946446,82.3604422094251
"75",2025,"EU-27","1p5","blue",0.02152768,0.0483130801,44.5586991254569
"76",2025,"EU-27","1p5","green",0.0106375341,0.0483130801,22.0179174624803
"77",2025,"EU-27","1p5","grey",0.016147866,0.0483130801,33.4233834120628
"78",2025,"EU-27","1p5 delay","blue",0,0.0478074508,0
"79",2025,"EU-27","1p5 delay","green",0.0068150808,0.0478074508,14.2552691807613
"80",2025,"EU-27","1p5 delay","grey",0.04099237,0.0478074508,85.7447308192387
"81",2025,"Global","Ref","green",0.03208973181518,0.19141549920518,16.7644375447271
"82",2025,"Global","Ref","grey",0.15932576739,0.19141549920518,83.2355624552729
"83",2025,"Global","1p5","blue",0.31351034525,0.7285695286501,43.0309439142857
"84",2025,"Global","1p5","green",0.1549486297021,0.7285695286501,21.2675144387647
"85",2025,"Global","1p5","grey",0.260110553698,0.7285695286501,35.7015416469496
"86",2025,"Global","1p5 delay","blue",0,0.5524269745794,0
"87",2025,"Global","1p5 delay","green",0.0711747730794,0.5524269745794,12.8840147846854
"88",2025,"Global","1p5 delay","grey",0.4812522015,0.5524269745794,87.1159852153146
"89",2025,"India","Ref","green",0.0055132884,0.0352574084,15.6372480287008
"90",2025,"India","Ref","grey",0.02974412,0.0352574084,84.3627519712992
"91",2025,"India","1p5","blue",0.0482407,0.119749348,40.2847287318842
"92",2025,"India","1p5","green",0.023422108,0.119749348,19.5592781014557
"93",2025,"India","1p5","grey",0.04808654,0.119749348,40.1559931666601
"94",2025,"India","1p5 delay","blue",0,0.076361709,0
"95",2025,"India","1p5 delay","green",0.008589009,0.076361709,11.2477956720429
"96",2025,"India","1p5 delay","grey",0.0677727,0.076361709,88.7522043279571
"97",2025,"Japan","Ref","green",0.0013288815,0.0071239215,18.6537920160968
"98",2025,"Japan","Ref","grey",0.00579504,0.0071239215,81.3462079839032
"99",2025,"Japan","1p5","blue",0.00714308,0.017598809,40.5884284555847
"100",2025,"Japan","1p5","green",0.003919975,0.017598809,22.2740925252385
"101",2025,"Japan","1p5","grey",0.006535754,0.017598809,37.1374790191768
"102",2025,"Japan","1p5 delay","blue",0,0.0193240012,0
"103",2025,"Japan","1p5 delay","green",0.0026851312,0.0193240012,13.8953168767139
"104",2025,"Japan","1p5 delay","grey",0.01663887,0.0193240012,86.1046831232861
"105",2025,"ROW","Ref","green",0.01530458015518,0.09379064754518,16.3178105234934
"106",2025,"ROW","Ref","grey",0.07848606739,0.09379064754518,83.6821894765066
"107",2025,"ROW","1p5","blue",0.13812864725,0.3161510054501,43.6907189503788
"108",2025,"ROW","1p5","green",0.0649256445021,0.3161510054501,20.5362764574056
"109",2025,"ROW","1p5","grey",0.113096713698,0.3161510054501,35.7730045922156
"110",2025,"ROW","1p5 delay","blue",0,0.2679740805794,0
"111",2025,"ROW","1p5 delay","green",0.0322955190794,0.2679740805794,12.0517323950034
"112",2025,"ROW","1p5 delay","grey",0.2356785615,0.2679740805794,87.9482676049966
"113",2025,"South Korea","Ref","green",0.0013798558,0.0073027558,18.8950012541841
"114",2025,"South Korea","Ref","grey",0.0059229,0.0073027558,81.1049987458159
"115",2025,"South Korea","1p5","blue",0.001947318,0.0203302534,9.57842463488428
"116",2025,"South Korea","1p5","green",0.0048489754,0.0203302534,23.8510327667633
"117",2025,"South Korea","1p5","grey",0.01353396,0.0203302534,66.5705425983525
"118",2025,"South Korea","1p5 delay","blue",0,0.026855109,0
"119",2025,"South Korea","1p5 delay","green",0.003789509,0.026855109,14.1109425398348
"120",2025,"South Korea","1p5 delay","grey",0.0230656,0.026855109,85.8890574601652
"121",2025,"US","Ref","green",0.0021670736,0.0120945136,17.9178234997396
"122",2025,"US","Ref","grey",0.00992744,0.0120945136,82.0821765002604
"123",2025,"US","1p5","blue",0.01789652,0.0392639757,45.5799996840361
"124",2025,"US","1p5","green",0.0089291957,0.0392639757,22.7414456656767
"125",2025,"US","1p5","grey",0.01243826,0.0392639757,31.6785546502872
"126",2025,"US","1p5 delay","blue",0,0.029431178,0
"127",2025,"US","1p5 delay","green",0.004329178,0.029431178,14.7094961676356
"128",2025,"US","1p5 delay","grey",0.025102,0.029431178,85.2905038323644
"129",2030,"China","Ref","green",0.0090863996,0.0523988996,17.340821409158
"130",2030,"China","Ref","grey",0.0433125,0.0523988996,82.659178590842
"131",2030,"China","1p5","blue",0.34885,0.6379602305,54.6820919740702
"132",2030,"China","1p5","green",0.1582143705,0.6379602305,24.8000365753207
"133",2030,"China","1p5","grey",0.13089586,0.6379602305,20.5178714506092
"134",2030,"China","1p5 delay","blue",0,0.26835467,0
"135",2030,"China","1p5 delay","green",0.04272427,0.26835467,15.9208222461715
"136",2030,"China","1p5 delay","grey",0.2256304,0.26835467,84.0791777538285
"137",2030,"EU-27","Ref","green",0.0052105677,0.0306986677,16.9732698204359
"138",2030,"EU-27","Ref","grey",0.0254881,0.0306986677,83.0267301795641
"139",2030,"EU-27","1p5","blue",0.0908095,0.17015674006,53.3681474903545
"140",2030,"EU-27","1p5","green",0.04203606506,0.17015674006,24.7043197026326
"141",2030,"EU-27","1p5","grey",0.037311175,0.17015674006,21.9275328070128
"142",2030,"EU-27","1p5 delay","blue",0,0.122784988,0
"143",2030,"EU-27","1p5 delay","green",0.018615388,0.122784988,15.1609641400136
"144",2030,"EU-27","1p5 delay","grey",0.1041696,0.122784988,84.8390358599864
"145",2030,"Global","Ref","green",0.06953521225592,0.42726110741592,16.2746412086206
"146",2030,"Global","Ref","grey",0.35772589516,0.42726110741592,83.7253587913794
"147",2030,"Global","1p5","blue",1.3873376243,2.6735587774413,51.8910463463884
"148",2030,"Global","1p5","green",0.6442903812513,2.6735587774413,24.0986054500702
"149",2030,"Global","1p5","grey",0.64193077189,2.6735587774413,24.0103482035414
"150",2030,"Global","1p5 delay","blue",0,1.6072470590532,0
"151",2030,"Global","1p5 delay","green",0.2236834099532,1.6072470590532,13.9171764971197
"152",2030,"Global","1p5 delay","grey",1.3835636491,1.6072470590532,86.0828235028803
"153",2030,"India","Ref","green",0.0118670604,0.0797858604,14.8736384373189
"154",2030,"India","Ref","grey",0.0679188,0.0797858604,85.1263615626811
"155",2030,"India","1p5","blue",0.1892655,0.381021384,49.6731962949355
"156",2030,"India","1p5","green",0.085269814,0.381021384,22.3792725502252
"157",2030,"India","1p5","grey",0.10648607,0.381021384,27.9475311548393
"158",2030,"India","1p5 delay","blue",0,0.219788751,0
"159",2030,"India","1p5 delay","green",0.025780751,0.219788751,11.7297863892952
"160",2030,"India","1p5 delay","grey",0.194008,0.219788751,88.2702136107048
"161",2030,"Japan","Ref","green",0.003142669,0.017483729,17.9748210464713
"162",2030,"Japan","Ref","grey",0.01434106,0.017483729,82.0251789535287
"163",2030,"Japan","1p5","blue",0.0513751,0.1029366284,49.9094450620262
"164",2030,"Japan","1p5","green",0.0261871564,0.1029366284,25.4400759059639
"165",2030,"Japan","1p5","grey",0.025374372,0.1029366284,24.65047903201
"166",2030,"Japan","1p5 delay","blue",0,0.062652469,0
"167",2030,"Japan","1p5 delay","green",0.009386569,0.062652469,14.9819618441533
"168",2030,"Japan","1p5 delay","grey",0.0532659,0.062652469,85.0180381558467
"169",2030,"ROW","Ref","green",0.03292848965592,0.20508689481592,16.0558721635898
"170",2030,"ROW","Ref","grey",0.17215840516,0.20508689481592,83.9441278364102
"171",2030,"ROW","1p5","blue",0.6159535243,1.1651168204813,52.8662459825749
"172",2030,"ROW","1p5","green",0.2745583112913,1.1651168204813,23.5648740508168
"173",2030,"ROW","1p5","grey",0.27460498489,1.1651168204813,23.5688799666082
"174",2030,"ROW","1p5 delay","blue",0,0.7760542050532,0
"175",2030,"ROW","1p5 delay","green",0.1031982559532,0.7760542050532,13.2978154465545
"176",2030,"ROW","1p5 delay","grey",0.6728559491,0.7760542050532,86.7021845534455
"177",2030,"South Korea","Ref","green",0.003464717,0.019147157,18.0952033766684
"178",2030,"South Korea","Ref","grey",0.01568244,0.019147157,81.9047966233316
"179",2030,"South Korea","1p5","blue",0.0172323,0.080282869,21.4644795516712
"180",2030,"South Korea","1p5","green",0.024519039,0.080282869,30.5408106429281
"181",2030,"South Korea","1p5","grey",0.03853153,0.080282869,47.9947098054007
"182",2030,"South Korea","1p5 delay","blue",0,0.075386553,0
"183",2030,"South Korea","1p5 delay","green",0.011427153,0.075386553,15.1580786562824
"184",2030,"South Korea","1p5 delay","grey",0.0639594,0.075386553,84.8419213437176
"185",2030,"US","Ref","green",0.0038353089,0.0226598989,16.9255340322811
"186",2030,"US","Ref","grey",0.01882459,0.0226598989,83.0744659677189
"187",2030,"US","1p5","blue",0.0738517,0.136084105,54.2691595025003
"188",2030,"US","1p5","green",0.033505625,0.136084105,24.6212627110271
"189",2030,"US","1p5","grey",0.02872678,0.136084105,21.1095777864726
"190",2030,"US","1p5 delay","blue",0,0.082225423,0
"191",2030,"US","1p5 delay","green",0.012551023,0.082225423,15.2641634935706
"192",2030,"US","1p5 delay","grey",0.0696744,0.082225423,84.7358365064294
"193",2035,"China","Ref","green",0.015918516,0.094076216,16.9208719024158
"194",2035,"China","Ref","grey",0.0781577,0.094076216,83.0791280975842
"195",2035,"China","1p5","blue",0.660197,1.170282458,56.4134748399348
"196",2035,"China","1p5","green",0.349816628,1.170282458,29.891640740974
"197",2035,"China","1p5","grey",0.16026883,1.170282458,13.6948844190912
"198",2035,"China","1p5 delay","blue",0.380551,0.714799461,53.2388482033284
"199",2035,"China","1p5 delay","green",0.176948951,0.714799461,24.7550481854658
"200",2035,"China","1p5 delay","grey",0.15729951,0.714799461,22.0061036112057
"201",2035,"EU-27","Ref","green",0.0097865763,0.0592889063,16.5065893617268
"202",2035,"EU-27","Ref","grey",0.04950233,0.0592889063,83.4934106382731
"203",2035,"EU-27","1p5","blue",0.2127189,0.38786317463,54.8437990285935
"204",2035,"EU-27","1p5","green",0.11739295763,0.38786317463,30.2665902072261
"205",2035,"EU-27","1p5","grey",0.057751317,0.38786317463,14.8896107641803
"206",2035,"EU-27","1p5 delay","blue",0.1415814,0.2796016982,50.6368169118652
"207",2035,"EU-27","1p5 delay","green",0.0687079582,0.2796016982,24.5735124794746
"208",2035,"EU-27","1p5 delay","grey",0.06931234,0.2796016982,24.7896706086601
"209",2035,"Global","Ref","green",0.1253653736869,0.7829637315769,16.0116450648886
"210",2035,"Global","Ref","grey",0.65759835789,0.7829637315769,83.9883549351115
"211",2035,"Global","1p5","blue",3.0556480711,5.70159786860923,53.5928373329028
"212",2035,"Global","1p5","green",1.71164110705034,5.70159786860923,30.0203758050697
"213",2035,"Global","1p5","grey",0.9343086904589,5.70159786860923,16.3867868620275
"214",2035,"Global","1p5 delay","blue",1.9086230283,3.9151454191933,48.7497352957394
"215",2035,"Global","1p5 delay","green",0.9361310625093,3.9151454191933,23.9105055439342
"216",2035,"Global","1p5 delay","grey",1.070391328384,3.9151454191933,27.3397591603264
"217",2035,"India","Ref","green",0.020667577,0.145483177,14.206162819774
"218",2035,"India","Ref","grey",0.1248156,0.145483177,85.793837180226
"219",2035,"India","1p5","blue",0.357775,0.7231308926,49.4758284649724
"220",2035,"India","1p5","green",0.2080062526,0.7231308926,28.7646752100603
"221",2035,"India","1p5","grey",0.15734964,0.7231308926,21.7594963249673
"222",2035,"India","1p5 delay","blue",0.258243,0.544580413,47.4205450352839
"223",2035,"India","1p5 delay","green",0.118854093,0.544580413,21.8248931035278
"224",2035,"India","1p5 delay","grey",0.16748332,0.544580413,30.7545618611883
"225",2035,"Japan","Ref","green",0.0069635138,0.0401014438,17.3647458548612
"226",2035,"Japan","Ref","grey",0.03313793,0.0401014438,82.6352541451388
"227",2035,"Japan","1p5","blue",0.1391037,0.26460438914,52.5704431631334
"228",2035,"Japan","1p5","green",0.08336056314,0.26460438914,31.5038474648637
"229",2035,"Japan","1p5","grey",0.042140126,0.26460438914,15.9257093720029
"230",2035,"Japan","1p5 delay","blue",0.0854625,0.1834953535,46.5747488259968
"231",2035,"Japan","1p5 delay","green",0.0464167035,0.1834953535,25.2958467964694
"232",2035,"Japan","1p5 delay","grey",0.05161615,0.1834953535,28.1294043775337
"233",2035,"ROW","Ref","green",0.0593329396869,0.3680455075769,16.121087872402
"234",2035,"ROW","Ref","grey",0.30871256789,0.3680455075769,83.878912127598
"235",2035,"ROW","1p5","blue",1.4679333711,2.68567736829923,54.6578449231079
"236",2035,"ROW","1p5","green",0.796371302740335,2.68567736829923,29.6525305734938
"237",2035,"ROW","1p5","grey",0.4213726944589,2.68567736829923,15.6896245033983
"238",2035,"ROW","1p5 delay","blue",0.9171849183,1.8497238989933,49.5849633990874
"239",2035,"ROW","1p5 delay","green",0.4361442723093,1.8497238989933,23.578885072884
"240",2035,"ROW","1p5 delay","grey",0.496394708384,1.8497238989933,26.8361515280286
"241",2035,"South Korea","Ref","green",0.0064809099,0.0372167399,17.4139645692072
"242",2035,"South Korea","Ref","grey",0.03073583,0.0372167399,82.5860354307928
"243",2035,"South Korea","1p5","blue",0.0522772,0.175373539,29.8090580244264
"244",2035,"South Korea","1p5","green",0.069393179,0.175373539,39.5687852316192
"245",2035,"South Korea","1p5","grey",0.05370316,0.175373539,30.6221567439544
"246",2035,"South Korea","1p5 delay","blue",0.02131381,0.145458241,14.6528720913104
"247",2035,"South Korea","1p5 delay","green",0.043501531,0.145458241,29.9065427307072
"248",2035,"South Korea","1p5 delay","grey",0.0806429,0.145458241,55.4405851779824
"249",2035,"US","Ref","green",0.006215341,0.038751741,16.0388690665537
"250",2035,"US","Ref","grey",0.0325364,0.038751741,83.9611309334463
"251",2035,"US","1p5","blue",0.1656429,0.29466604694,56.2137720718561
"252",2035,"US","1p5","green",0.08730022394,0.29466604694,29.6268351398409
"253",2035,"US","1p5","grey",0.041722923,0.29466604694,14.159392788303
"254",2035,"US","1p5 delay","blue",0.1042864,0.1974863535,52.8068892618446
"255",2035,"US","1p5 delay","green",0.0455575535,0.1974863535,23.0687096564371
"256",2035,"US","1p5 delay","grey",0.0476424,0.1974863535,24.1244010817183
"257",2040,"China","Ref","green",0.02185038,0.13124948,16.6479745291181
"258",2040,"China","Ref","grey",0.1093991,0.13124948,83.3520254708819
"259",2040,"China","1p5","blue",0.951591,1.8017632992779,52.8144290862941
"260",2040,"China","1p5","green",0.7553531154779,1.8017632992779,41.9229937573168
"261",2040,"China","1p5","grey",0.0948191838,1.8017632992779,5.26257715638903
"262",2040,"China","1p5 delay","blue",0.815411,1.3790135837,59.1300194311494
"263",2040,"China","1p5 delay","green",0.3729258437,1.3790135837,27.0429420063732
"264",2040,"China","1p5 delay","grey",0.19067674,1.3790135837,13.8270385624774
"265",2040,"EU-27","Ref","green",0.0152536973,0.0947116273,16.1054114841505
"266",2040,"EU-27","Ref","grey",0.07945793,0.0947116273,83.8945885158495
"267",2040,"EU-27","1p5","blue",0.318665,0.6322337612387,50.4030343738141
"268",2040,"EU-27","1p5","green",0.2756849759487,0.6322337612387,43.6049121148744
"269",2040,"EU-27","1p5","grey",0.03788378529,0.6322337612387,5.99205351131145
"270",2040,"EU-27","1p5 delay","blue",0.3089407,0.54014634673,57.1957399823771
"271",2040,"EU-27","1p5 delay","green",0.14888695273,0.54014634673,27.5641876745717
"272",2040,"EU-27","1p5 delay","grey",0.082318694,0.54014634673,15.2400723430512
"273",2040,"Global","Ref","green",0.190401015679,1.204771553879,15.8039102986758
"274",2040,"Global","Ref","grey",1.0143705382,1.204771553879,84.1960897013242
"275",2040,"Global","1p5","blue",5.064413494,9.99692000731157,50.6597381022953
"276",2040,"Global","1p5","green",4.30536436366426,9.99692000731157,43.0669082128834
"277",2040,"Global","1p5","grey",0.62714214964732,9.99692000731157,6.27335368482132
"278",2040,"Global","1p5 delay","blue",4.151743149,7.48236959987613,55.4870097444629
"279",2040,"Global","1p5 delay","green",2.07573139932213,7.48236959987613,27.7416314660063
"280",2040,"Global","1p5 delay","grey",1.254895051554,7.48236959987613,16.7713587895307
"281",2040,"India","Ref","green",0.0305903,0.2239984,13.6564814748677
"282",2040,"India","Ref","grey",0.1934081,0.2239984,86.3435185251323
"283",2040,"India","1p5","blue",0.531245,1.135531861412,46.7838039647265
"284",2040,"India","1p5","green",0.499308529112,1.135531861412,43.9713359069577
"285",2040,"India","1p5","grey",0.1049783323,1.135531861412,9.24486012831578
"286",2040,"India","1p5 delay","blue",0.518397,0.9703067652,53.4260935399278
"287",2040,"India","1p5 delay","green",0.2535186352,0.9703067652,26.1276788220419
"288",2040,"India","1p5 delay","grey",0.19839113,0.9703067652,20.4462276380303
"289",2040,"Japan","Ref","green",0.011184602,0.066507602,16.8170279241161
"290",2040,"Japan","Ref","grey",0.055323,0.066507602,83.1829720758839
"291",2040,"Japan","1p5","blue",0.2197945,0.4384502797694,50.1298573958259
"292",2040,"Japan","1p5","green",0.1931458627594,0.4384502797694,44.0519419581586
"293",2040,"Japan","1p5","grey",0.02550991701,0.4384502797694,5.8182006460155
"294",2040,"Japan","1p5 delay","blue",0.1923535,0.35599798784,54.0321874196805
"295",2040,"Japan","1p5 delay","green",0.10432008384,0.35599798784,29.3035599647506
"296",2040,"Japan","1p5 delay","grey",0.059324404,0.35599798784,16.6642526155689
"297",2040,"ROW","Ref","green",0.093214559379,0.574213067579,16.2334444550368
"298",2040,"ROW","Ref","grey",0.4809985082,0.574213067579,83.7665555449632
"299",2040,"ROW","1p5","blue",2.670773094,5.19742873391387,51.3864303049096
"300",2040,"ROW","1p5","green",2.21735869548655,5.19742873391387,42.6626089361844
"301",2040,"ROW","1p5","grey",0.30929694442732,5.19742873391387,5.95096075890601
"302",2040,"ROW","1p5 delay","blue",2.038873149,3.63268705272613,56.1257581346001
"303",2040,"ROW","1p5 delay","green",1.00230746617213,3.63268705272613,27.5913518457351
"304",2040,"ROW","1p5 delay","grey",0.591506437554,3.63268705272613,16.2828900196648
"305",2040,"South Korea","Ref","green",0.009638357,0.057561757,16.7443759578082
"306",2040,"South Korea","Ref","grey",0.0479234,0.057561757,83.2556240421918
"307",2040,"South Korea","1p5","blue",0.0951649,0.27647209963,34.4211586367515
"308",2040,"South Korea","1p5","green",0.15274906033,0.27647209963,55.2493580851097
"309",2040,"South Korea","1p5","grey",0.0285581393,0.27647209963,10.3294832781388
"310",2040,"South Korea","1p5 delay","blue",0.0634254,0.237197028,26.7395424532891
"311",2040,"South Korea","1p5 delay","green",0.095043758,0.237197028,40.069539994405
"312",2040,"South Korea","1p5 delay","grey",0.07872787,0.237197028,33.1909175523059
"313",2040,"US","Ref","green",0.00866912,0.05652962,15.3355356006285
"314",2040,"US","Ref","grey",0.0478605,0.05652962,84.6644643993715
"315",2040,"US","1p5","blue",0.27718,0.5150399720697,53.8171821666862
"316",2040,"US","1p5","green",0.2117641245497,0.5150399720697,41.1160562351541
"317",2040,"US","1p5","grey",0.02609584752,0.5150399720697,5.0667615981597
"318",2040,"US","1p5 delay","blue",0.2143424,0.36702083568,58.4006081297471
"319",2040,"US","1p5 delay","green",0.09872865968,0.36702083568,26.9000149533963
"320",2040,"US","1p5 delay","grey",0.053949776,0.36702083568,14.6993769168566
"321",2045,"China","Ref","green",0.026673249,0.165529849,16.1138605279583
"322",2045,"China","Ref","grey",0.1388566,0.165529849,83.8861394720417
"323",2045,"China","1p5","blue",0.905989,2.4236034937144,37.3818985799318
"324",2045,"China","1p5","green",1.4937823,2.4236034937144,61.6347642621458
"325",2045,"China","1p5","grey",0.0238321937144,2.4236034937144,0.983337157922434
"326",2045,"China","1p5 delay","blue",1.149807,2.24907207346042,51.1236173161364
"327",2045,"China","1p5 delay","green",1.05197299101042,2.24907207346042,46.7736451589946
"328",2045,"China","1p5 delay","grey",0.04729208245,2.24907207346042,2.10273752486893
"329",2045,"EU-27","Ref","green",0.0195554511,0.1263917511,15.4720944443027
"330",2045,"EU-27","Ref","grey",0.1068363,0.1263917511,84.5279055556973
"331",2045,"EU-27","1p5","blue",0.3187141,0.8874093611526,35.9151158362858
"332",2045,"EU-27","1p5","green",0.55821773,0.8874093611526,62.9041966917011
"333",2045,"EU-27","1p5","grey",0.0104775311526,0.8874093611526,1.18068747201307
"334",2045,"EU-27","1p5 delay","blue",0.4225018,0.841537839694795,50.2059182690146
"335",2045,"EU-27","1p5 delay","green",0.399698950771795,0.841537839694795,47.4962541098278
"336",2045,"EU-27","1p5 delay","grey",0.019337088923,0.841537839694795,2.2978276211576
"337",2045,"Global","Ref","green",0.256863767195,1.675178705195,15.3335143527329
"338",2045,"Global","Ref","grey",1.418314938,1.675178705195,84.6664856472671
"339",2045,"Global","1p5","blue",7.084843439,19.3065234896212,36.6966297314412
"340",2045,"Global","1p5","green",12.0097733861893,19.3065234896212,62.2057792675388
"341",2045,"Global","1p5","grey",0.211906664431899,19.3065234896212,1.09759100102002
"342",2045,"Global","1p5 delay","blue",7.069318435,14.1202509268479,50.0651048740117
"343",2045,"Global","1p5 delay","green",6.71284757956477,14.1202509268479,47.5405686084596
"344",2045,"Global","1p5 delay","grey",0.338084912283104,14.1202509268479,2.39432651752865
"345",2045,"India","Ref","green",0.041537657,0.319922957,12.9836437464536
"346",2045,"India","Ref","grey",0.2783853,0.319922957,87.0163562535464
"347",2045,"India","1p5","blue",0.667903,1.92814606148827,34.6396475526584
"348",2045,"India","1p5","green",1.23222418076927,1.92814606148827,63.9072010871499
"349",2045,"India","1p5","grey",0.028018880719,1.92814606148827,1.45315136019173
"350",2045,"India","1p5 delay","blue",0.871934,1.76059717598569,49.5249005219969
"351",2045,"India","1p5 delay","green",0.83461521780569,1.76059717598569,47.4052343823863
"352",2045,"India","1p5 delay","grey",0.05404795818,1.76059717598569,3.06986509561681
"353",2045,"Japan","Ref","green",0.013688853,0.085568053,15.9976212150112
"354",2045,"Japan","Ref","grey",0.0718792,0.085568053,84.0023787849888
"355",2045,"Japan","1p5","blue",0.2138526,0.5934498061477,36.0354991752707
"356",2045,"Japan","1p5","green",0.372859,0.5934498061477,62.8290709909174
"357",2045,"Japan","1p5","grey",0.0067382061477,0.5934498061477,1.13542983381192
"358",2045,"Japan","1p5 delay","blue",0.2652016,0.530326578319083,50.0072240091341
"359",2045,"Japan","1p5 delay","green",0.252846020371083,0.530326578319083,47.6774181623144
"360",2045,"Japan","1p5 delay","grey",0.012278957948,0.530326578319083,2.31535782855146
