"","region","year","scenario","em_intensity","em_intensity_2020","abs_reduction","perc_reduction","Units"
"1","China",2020,"1p5",1.97561762838947,1.97561762838947,0,0,"tCO2/t steel"
"2","China",2025,"1p5",1.75008885758708,1.97561762838947,0.225528770802382,-11.4156083425027,"tCO2/t steel"
"3","China",2030,"1p5",1.12231126334461,1.97561762838947,0.853306365044855,-43.1918784679237,"tCO2/t steel"
"4","China",2035,"1p5",0.49162762487319,1.97561762838947,1.48399000351628,-75.1152440731171,"tCO2/t steel"
"5","China",2040,"1p5",0.169717739788874,1.97561762838947,1.80589988860059,-91.4093832050269,"tCO2/t steel"
"6","China",2045,"1p5",0.0657643234586111,1.97561762838947,1.90985330493086,-96.6712018300716,"tCO2/t steel"
"7","China",2050,"1p5",0.0343749474410201,1.97561762838947,1.94124268094845,-98.2600404578773,"tCO2/t steel"
"8","EU-27",2020,"1p5",1.02640968439764,1.02640968439764,0,0,"tCO2/t steel"
"9","EU-27",2025,"1p5",0.884765100089739,1.02640968439764,0.141644584307902,-13.8000046629556,"tCO2/t steel"
"10","EU-27",2030,"1p5",0.590325154842595,1.02640968439764,0.436084529555047,-42.4864005264104,"tCO2/t steel"
"11","EU-27",2035,"1p5",0.308467803404485,1.02640968439764,0.717941880993156,-69.9469122229188,"tCO2/t steel"
"12","EU-27",2040,"1p5",0.153517566971955,1.02640968439764,0.872892117425686,-85.043246443836,"tCO2/t steel"
"13","EU-27",2045,"1p5",0.0477320177349819,1.02640968439764,0.978677666662659,-95.3496134671611,"tCO2/t steel"
"14","EU-27",2050,"1p5",0.0275333436073843,1.02640968439764,0.998876340790257,-97.3175093701944,"tCO2/t steel"
"15","Global",2020,"1p5",1.75209265881484,1.75209265881484,0,0,"tCO2/t steel"
"16","Global",2025,"1p5",1.4149674593258,1.75209265881484,0.337125199489043,-19.24128828421,"tCO2/t steel"
"17","Global",2030,"1p5",0.859244398889689,1.75209265881484,0.892848259925148,-50.9589635818174,"tCO2/t steel"
"18","Global",2035,"1p5",0.406075599537098,1.75209265881484,1.34601705927774,-76.8233947277778,"tCO2/t steel"
"19","Global",2040,"1p5",0.19135048642621,1.75209265881484,1.56074217238863,-89.0787461802594,"tCO2/t steel"
"20","Global",2045,"1p5",0.0762434592036742,1.75209265881484,1.67584919961116,-95.6484345265594,"tCO2/t steel"
"21","Global",2050,"1p5",0.0314328510953581,1.75209265881484,1.72065980771948,-98.2059823755771,"tCO2/t steel"
"22","India",2020,"1p5",2.86071649925178,2.86071649925178,0,0,"tCO2/t steel"
"23","India",2025,"1p5",1.33466053334025,2.86071649925178,1.52605596591153,-53.3452359333988,"tCO2/t steel"
"24","India",2030,"1p5",0.681311498443009,2.86071649925178,2.17940500080877,-76.1838861480609,"tCO2/t steel"
"25","India",2035,"1p5",0.443046853939678,2.86071649925178,2.4176696453121,-84.512731196693,"tCO2/t steel"
"26","India",2040,"1p5",0.305226756040207,2.86071649925178,2.55548974321157,-89.3304087937397,"tCO2/t steel"
"27","India",2045,"1p5",0.108654476391907,2.86071649925178,2.75206202285987,-96.2018439639047,"tCO2/t steel"
"28","India",2050,"1p5",0.0349646529892008,2.86071649925178,2.82575184626258,-98.7777658849332,"tCO2/t steel"
"29","Japan",2020,"1p5",1.46744817378784,1.46744817378784,0,0,"tCO2/t steel"
"30","Japan",2025,"1p5",1.33935988531993,1.46744817378784,0.128088288467908,-8.72864137595276,"tCO2/t steel"
"31","Japan",2030,"1p5",0.904958294013697,1.46744817378784,0.562489879774139,-38.3311581166248,"tCO2/t steel"
"32","Japan",2035,"1p5",0.452489895763792,1.46744817378784,1.01495827802404,-69.1648465788194,"tCO2/t steel"
"33","Japan",2040,"1p5",0.218691208905512,1.46744817378784,1.24875696488232,-85.0971766627357,"tCO2/t steel"
"34","Japan",2045,"1p5",0.10296598222936,1.46744817378784,1.36448219155848,-92.9833309231235,"tCO2/t steel"
"35","Japan",2050,"1p5",0.0654969542655101,1.46744817378784,1.40195121952233,-95.5366768356495,"tCO2/t steel"
"36","ROW",2020,"1p5",1.45988014605338,1.45988014605338,0,0,"tCO2/t steel"
"37","ROW",2025,"1p5",1.06330797568364,1.45988014605338,0.396572170369741,-27.1647074207994,"tCO2/t steel"
"38","ROW",2030,"1p5",0.60771154523082,1.45988014605338,0.852168600822562,-58.3725042858006,"tCO2/t steel"
"39","ROW",2035,"1p5",0.2990439215134,1.45988014605338,1.16083622453998,-79.515858043427,"tCO2/t steel"
"40","ROW",2040,"1p5",0.165381972348559,1.45988014605338,1.29449817370482,-88.6715376741269,"tCO2/t steel"
"41","ROW",2045,"1p5",0.0754837236607234,1.45988014605338,1.38439642239266,-94.8294574821923,"tCO2/t steel"
"42","ROW",2050,"1p5",0.0266264185832105,1.45988014605338,1.43325372747017,-98.1761229745338,"tCO2/t steel"
"43","South Korea",2020,"1p5",1.27138330829913,1.27138330829913,0,0,"tCO2/t steel"
"44","South Korea",2025,"1p5",1.11423286305718,1.27138330829913,0.157150445241954,-12.3605874181399,"tCO2/t steel"
"45","South Korea",2030,"1p5",0.739653906200381,1.27138330829913,0.531729402098754,-41.8229025525044,"tCO2/t steel"
"46","South Korea",2035,"1p5",0.387730641414994,1.27138330829913,0.88365266688414,-69.5032458831237,"tCO2/t steel"
"47","South Korea",2040,"1p5",0.222928805949517,1.27138330829913,1.04845450234962,-82.4656494627294,"tCO2/t steel"
"48","South Korea",2045,"1p5",0.0764107576528784,1.27138330829913,1.19497255064626,-93.9899511693998,"tCO2/t steel"
"49","South Korea",2050,"1p5",0.0237461267008257,1.27138330829913,1.24763718159831,-98.1322606214963,"tCO2/t steel"
"50","US",2020,"1p5",0.879808775740973,0.879808775740973,0,0,"tCO2/t steel"
"51","US",2025,"1p5",0.662293476537899,0.879808775740973,0.217515299203074,-24.7230199562266,"tCO2/t steel"
"52","US",2030,"1p5",0.359470739884029,0.879808775740973,0.520338035856944,-59.1421738682609,"tCO2/t steel"
"53","US",2035,"1p5",0.132126924312397,0.879808775740973,0.747681851428576,-84.9823134349711,"tCO2/t steel"
"54","US",2040,"1p5",0.0391535553236264,0.879808775740973,0.840655220417347,-95.5497653122803,"tCO2/t steel"
"55","US",2045,"1p5",0.0204582858169843,0.879808775740973,0.859350489923989,-97.674689502869,"tCO2/t steel"
"56","US",2050,"1p5",0.00874902631210477,0.879808775740973,0.871059749428868,-99.0055763759873,"tCO2/t steel"
