"","region","year","scenario","input","value","share"
"402","Global",2015,"1p5 delay","coal",7447.76879382138,79.7421862020136
"403","Global",2015,"1p5 delay","coal with CCS",0,0
"404","Global",2015,"1p5 delay","electricity",1132.80405790919,12.128769651272
"405","Global",2015,"1p5 delay","gas",643.394714629249,6.88873440565446
"406","Global",2015,"1p5 delay","gas with CCS",0,0
"407","Global",2015,"1p5 delay","hydrogen",0,0
"408","Global",2015,"1p5 delay","refined liquids",115.842574979541,1.24030974106
"409","Global",2015,"1p5 delay","refined liquids with CCS",0,0
"410","Global",2020,"Ref","biomass",4.15465509580475,0.0369529780530605
"411","Global",2020,"Ref","coal",9177.52767912083,81.6281908094749
"412","Global",2020,"Ref","electricity",1341.52063999218,11.9319610471195
"413","Global",2020,"Ref","gas",590.126341657737,5.24879328101899
"414","Global",2020,"Ref","gas with CCS",0.000001535678172986,0.0000000136588671055314
"415","Global",2020,"Ref","hydrogen",10.1467798376313,0.0902490637617169
"416","Global",2020,"Ref","refined liquids",119.609885814365,1.06385280691301
"417","Global",2020,"1p5","biomass",3.95638864585838,0.0354993178609774
"418","Global",2020,"1p5","coal",8855.89792851462,79.4609336061583
"419","Global",2020,"1p5","coal with CCS",0,0
"420","Global",2020,"1p5","electricity",1356.39700741213,12.1704849603709
"421","Global",2020,"1p5","gas",790.574161614719,7.09355070190472
"422","Global",2020,"1p5","gas with CCS",0,0
"423","Global",2020,"1p5","hydrogen",0,0
"424","Global",2020,"1p5","refined liquids",138.145415373134,1.2395314137051
"425","Global",2020,"1p5","refined liquids with CCS",0,0
"426","Global",2020,"1p5 delay","biomass",3.95638865419172,0.0354993179286647
"427","Global",2020,"1p5 delay","coal",8855.8979312924,79.4609336152237
"428","Global",2020,"1p5 delay","coal with CCS",0,0
"429","Global",2020,"1p5 delay","electricity",1356.3970065788,12.1704849504648
"430","Global",2020,"1p5 delay","gas",790.574161885893,7.09355070292215
"431","Global",2020,"1p5 delay","gas with CCS",0,0
"432","Global",2020,"1p5 delay","hydrogen",0,0
"433","Global",2020,"1p5 delay","refined liquids",138.145415373474,1.23953141346077
"434","Global",2020,"1p5 delay","refined liquids with CCS",0,0
"435","Global",2025,"Ref","biomass",36.6494185454736,0.297345947643939
"436","Global",2025,"Ref","coal",10057.5508082284,81.5994385378614
"437","Global",2025,"Ref","electricity",1468.27015072647,11.9124449088699
"438","Global",2025,"Ref","gas",584.962817926912,4.74595042257304
"439","Global",2025,"Ref","gas with CCS",0.000017374561677416,0.000000140964187479787
"440","Global",2025,"Ref","hydrogen",35.1678366953671,0.285325501570958
"441","Global",2025,"Ref","refined liquids",142.913670266221,1.15949454051656
"442","Global",2025,"1p5","biomass",161.918402623952,1.65359519323719
"443","Global",2025,"1p5","coal",6826.21877279721,69.7129070430516
"444","Global",2025,"1p5","coal with CCS",345.47610663622,3.52818222051461
"445","Global",2025,"1p5","electricity",1401.25832122605,14.3103809506101
"446","Global",2025,"1p5","gas",686.91599961385,7.01514452163425
"447","Global",2025,"1p5","gas with CCS",84.6588208291328,0.86458004105504
"448","Global",2025,"1p5","hydrogen",120.465404801013,1.23025555528092
"449","Global",2025,"1p5","refined liquids",154.117752780291,1.57393088778105
"450","Global",2025,"1p5","refined liquids with CCS",10.8713195995373,0.111023586835219
"451","Global",2025,"1p5 delay","biomass",24.0549827731653,0.21057289971491
"452","Global",2025,"1p5 delay","coal",8953.75376039617,78.3795153976662
"453","Global",2025,"1p5 delay","coal with CCS",0,0
"454","Global",2025,"1p5 delay","electricity",1458.38260520712,12.7664133858716
"455","Global",2025,"1p5 delay","gas",756.054473675214,6.61836195708367
"456","Global",2025,"1p5 delay","gas with CCS",0.00000136674276006,0.0000000119642150179068
"457","Global",2025,"1p5 delay","hydrogen",73.0413535272028,0.639390589316191
"458","Global",2025,"1p5 delay","refined liquids",158.301901104205,1.38574575838323
"459","Global",2025,"1p5 delay","refined liquids with CCS",0,0
"460","Global",2030,"Ref","biomass",87.3802403500811,0.681006093385392
"461","Global",2030,"Ref","coal",10365.6551934981,80.7857053313492
"462","Global",2030,"Ref","electricity",1546.21211851762,12.0505490733164
"463","Global",2030,"Ref","gas",593.609668705451,4.62635259254606
"464","Global",2030,"Ref","gas with CCS",0.000049492765427514,0.000000385726506354244
"465","Global",2030,"Ref","hydrogen",70.5161110775476,0.549573921212114
"466","Global",2030,"Ref","refined liquids",167.677793789176,1.30681260246433
"467","Global",2030,"1p5","biomass",219.674721386414,2.48365386402466
"468","Global",2030,"1p5","coal",4031.67842507586,45.5823666726351
"469","Global",2030,"1p5","coal with CCS",1620.03334220064,18.3161815106061
"470","Global",2030,"1p5","electricity",1585.07878236386,17.9209834329394
"471","Global",2030,"1p5","gas",514.018044140364,5.81151483179514
"472","Global",2030,"1p5","gas with CCS",263.70961268465,2.98151464306435
"473","Global",2030,"1p5","hydrogen",412.128746082819,4.65954911072228
"474","Global",2030,"1p5","refined liquids",165.543439104928,1.87164276163416
"475","Global",2030,"1p5","refined liquids with CCS",32.9551966005756,0.372593172578727
"476","Global",2030,"1p5 delay","biomass",44.7506753791978,0.412426867492287
"477","Global",2030,"1p5 delay","coal",8075.66973340492,74.4262101706446
"478","Global",2030,"1p5 delay","coal with CCS",0,0
"479","Global",2030,"1p5 delay","electricity",1539.85225167221,14.1914381219222
"480","Global",2030,"1p5 delay","gas",775.679244731287,7.14874040162569
"481","Global",2030,"1p5 delay","gas with CCS",0.000009526170676486,0.0000000877941773617636
"482","Global",2030,"1p5 delay","hydrogen",235.851506915416,2.17363195898663
"483","Global",2030,"1p5 delay","refined liquids",178.768863173444,1.64755239153449
"484","Global",2030,"1p5 delay","refined liquids with CCS",0,0
"485","Global",2035,"Ref","biomass",141.072741597852,1.08285935209699
"486","Global",2035,"Ref","coal",10374.4199992289,79.6329439089743
"487","Global",2035,"Ref","electricity",1604.10203406143,12.3129165112054
"488","Global",2035,"Ref","gas",606.646482835356,4.65655384530367
"489","Global",2035,"Ref","gas with CCS",0.000093321785490702,0.000000716328094488057
"490","Global",2035,"Ref","hydrogen",109.638742176772,0.841575317623767
"491","Global",2035,"Ref","refined liquids",191.919068752308,1.47315034846778
"492","Global",2035,"1p5","biomass",175.732705204152,2.24245609726231
"493","Global",2035,"1p5","coal",1636.37216952605,20.8811031770161
"494","Global",2035,"1p5","coal with CCS",2721.71062150287,34.730681298523
"495","Global",2035,"1p5","electricity",1710.88166066999,21.8318895575338
"496","Global",2035,"1p5","gas",293.959465862937,3.7511014003143
"497","Global",2035,"1p5","gas with CCS",409.710736928405,5.22815795199646
"498","Global",2035,"1p5","hydrogen",672.26084578271,8.57845687190012
"499","Global",2035,"1p5","refined liquids",157.809460796658,2.01374460808552
"500","Global",2035,"1p5","refined liquids with CCS",58.1797559666909,0.742409037368287
"501","Global",2035,"1p5 delay","biomass",82.4075320815479,0.947282593949727
"502","Global",2035,"1p5 delay","coal",4595.19317733291,52.822192374557
"503","Global",2035,"1p5 delay","coal with CCS",1061.62257374182,12.2034547091469
"504","Global",2035,"1p5 delay","electricity",1589.59113814998,18.2725046926065
"505","Global",2035,"1p5 delay","gas",506.761945210336,5.82527783381277
"506","Global",2035,"1p5 delay","gas with CCS",176.534881363095,2.029285626158
"507","Global",2035,"1p5 delay","hydrogen",485.929727452721,5.58580946512494
"508","Global",2035,"1p5 delay","refined liquids",175.946310571934,2.02251994768553
"509","Global",2035,"1p5 delay","refined liquids with CCS",25.3736659259832,0.291672756958597
"510","Global",2040,"Ref","biomass",175.461330196164,1.33201745472397
"511","Global",2040,"Ref","coal",10316.7969402643,78.3201266393643
"512","Global",2040,"Ref","electricity",1681.09859271463,12.7620864728674
"513","Global",2040,"Ref","gas",634.909772769645,4.81992755075148
"514","Global",2040,"Ref","gas with CCS",0.00014204976919528,0.00000107837306257787
"515","Global",2040,"Ref","hydrogen",147.941010378275,1.12309651290715
"516","Global",2040,"Ref","refined liquids",216.392133189401,1.64274429101266
"517","Global",2040,"1p5","biomass",93.9539559331254,1.38428835134223
"518","Global",2040,"1p5","coal",569.871990150191,8.39631657747999
"519","Global",2040,"1p5","coal with CCS",2476.79893190145,36.492384764389
"520","Global",2040,"1p5","electricity",1816.62266629493,26.7655530920515
"521","Global",2040,"1p5","gas",141.304587669522,2.08193782538934
"522","Global",2040,"1p5","gas with CCS",534.273854081666,7.87182471761376
"523","Global",2040,"1p5","hydrogen",927.645999172777,13.6676474989315
"524","Global",2040,"1p5","refined liquids",138.777828102721,2.04470933617644
"525","Global",2040,"1p5","refined liquids with CCS",87.916736352567,1.29533783662617
"526","Global",2040,"1p5 delay","biomass",65.1625636113342,0.898996610810617
"527","Global",2040,"1p5 delay","coal",2237.82272931824,30.8734791536369
"528","Global",2040,"1p5 delay","coal with CCS",1546.63879036838,21.3377582714925
"529","Global",2040,"1p5 delay","electricity",1739.7104301011,24.0014157481786
"530","Global",2040,"1p5 delay","gas",327.285726034974,4.51530360633259
"531","Global",2040,"1p5 delay","gas with CCS",357.294771042088,4.9293147848364
"532","Global",2040,"1p5 delay","hydrogen",743.622915404741,10.259180173717
"533","Global",2040,"1p5 delay","refined liquids",174.087799707373,2.40175237508894
"534","Global",2040,"1p5 delay","refined liquids with CCS",56.740155633251,0.782799275906437
"535","Global",2045,"Ref","biomass",194.337744030726,1.47897375730652
"536","Global",2045,"Ref","coal",10071.3304805924,76.6461170795637
"537","Global",2045,"Ref","electricity",1771.93167596949,13.4849792641654
"538","Global",2045,"Ref","gas",667.643347401217,5.08098411336173
"539","Global",2045,"Ref","gas with CCS",0.00020068207165664,0.00000152725616437716
"540","Global",2045,"Ref","hydrogen",198.536621446326,1.51092858697068
"541","Global",2045,"Ref","refined liquids",236.259979313918,1.7980156713758
"542","Global",2045,"1p5","biomass",9.1954778622389,0.160896291439398
"543","Global",2045,"1p5","coal",105.488437915781,1.84576578886482
"544","Global",2045,"1p5","coal with CCS",1705.6998066082,29.8451888312564
"545","Global",2045,"1p5","electricity",1907.37381603618,33.373945105025
"546","Global",2045,"1p5","gas",43.6460144660381,0.763688627051517
"547","Global",2045,"1p5","gas with CCS",462.455981164008,8.09174394609878
"548","Global",2045,"1p5","hydrogen",1264.68232611089,22.1285613612092
"549","Global",2045,"1p5","refined liquids",103.329838098144,1.80799606003042
"550","Global",2045,"1p5","refined liquids with CCS",113.286668643699,1.98221398902451
"551","Global",2045,"1p5 delay","biomass",26.6580680613652,0.457709308533264
"552","Global",2045,"1p5 delay","coal",357.593394990281,6.13974820607018
"553","Global",2045,"1p5 delay","coal with CCS",1508.28714213153,25.8967402778579
"554","Global",2045,"1p5 delay","electricity",1915.35935704461,32.8860217810064
"555","Global",2045,"1p5 delay","gas",93.1759903465629,1.59979778036636
"556","Global",2045,"1p5 delay","gas with CCS",529.526178636013,9.09177141103522
"557","Global",2045,"1p5 delay","hydrogen",1153.0880486445,19.798101355587
"558","Global",2045,"1p5 delay","refined liquids",137.323333524764,2.35779156570597
"559","Global",2045,"1p5 delay","refined liquids with CCS",103.223992511956,1.77231831383773
"560","Global",2050,"Ref","biomass",199.567413332733,1.54000345029169
"561","Global",2050,"Ref","coal",9676.75703003849,74.6727081592601
"562","Global",2050,"Ref","electricity",1881.13359936281,14.5161586508532
"563","Global",2050,"Ref","gas",696.64371417885,5.37579610590402
"564","Global",2050,"Ref","gas with CCS",0.00026165068432038,0.00000201908192272228
"565","Global",2050,"Ref","hydrogen",253.70048669144,1.95773256926518
"566","Global",2050,"Ref","refined liquids",251.091404686149,1.9375990453439
"567","Global",2050,"1p5","biomass",0.646943710239276,0.0131243414239855
"568","Global",2050,"1p5","coal",5.47879532737526,0.111146579417264
"569","Global",2050,"1p5","coal with CCS",902.821315966611,18.3152490828225
"570","Global",2050,"1p5","electricity",1914.36922932615,38.8362000891173
"571","Global",2050,"1p5","gas",6.11743779233715,0.124102516116789
"572","Global",2050,"1p5","gas with CCS",262.462130553086,5.32448582114097
"573","Global",2050,"1p5","hydrogen",1657.8612991285,33.6325052380943
"574","Global",2050,"1p5","refined liquids",77.0776163109382,1.56364910362536
"575","Global",2050,"1p5","refined liquids with CCS",102.507507733725,2.07953722824148
"576","Global",2050,"1p5 delay","biomass",0.997266288087948,0.0207191067755673
"577","Global",2050,"1p5 delay","coal",6.17386712600919,0.128267659029369
"578","Global",2050,"1p5 delay","coal with CCS",831.05317455268,17.2658793999187
"579","Global",2050,"1p5 delay","electricity",1894.84794096012,39.3671753283554
"580","Global",2050,"1p5 delay","gas",4.65530485217701,0.096718157885395
"581","Global",2050,"1p5 delay","gas with CCS",232.292826400116,4.82609302136348
"582","Global",2050,"1p5 delay","hydrogen",1671.95397316279,34.7363520732377
"583","Global",2050,"1p5 delay","refined liquids",78.7935665783984,1.63700742586581
"584","Global",2050,"1p5 delay","refined liquids with CCS",92.5008126099301,1.92178782756854
"585","India",2015,"Ref","biomass",0,0
"586","India",2015,"Ref","coal",735.818921988,91.3066871664756
"587","India",2015,"Ref","electricity",62.0106329418,7.69480818421304
"588","India",2015,"Ref","gas",0.24446686224,0.0303355331673322
"589","India",2015,"Ref","hydrogen",0,0
"590","India",2015,"Ref","refined liquids",7.80224513068,0.968169116144005
"591","India",2015,"1p5","biomass",0,0
"592","India",2015,"1p5","coal",735.818921988,91.3066871664756
"593","India",2015,"1p5","coal with CCS",0,0
"594","India",2015,"1p5","electricity",62.0106329418,7.69480818421304
"595","India",2015,"1p5","gas",0.24446686224,0.0303355331673322
"596","India",2015,"1p5","gas with CCS",0,0
"597","India",2015,"1p5","hydrogen",0,0
"598","India",2015,"1p5","refined liquids",7.80224513068,0.968169116144005
"599","India",2015,"1p5","refined liquids with CCS",0,0
"600","India",2015,"1p5 delay","biomass",0,0
"601","India",2015,"1p5 delay","coal",735.818921988,91.3066871664756
"602","India",2015,"1p5 delay","coal with CCS",0,0
"603","India",2015,"1p5 delay","electricity",62.0106329418,7.69480818421304
"604","India",2015,"1p5 delay","gas",0.24446686224,0.0303355331673322
"605","India",2015,"1p5 delay","gas with CCS",0,0
"606","India",2015,"1p5 delay","hydrogen",0,0
"607","India",2015,"1p5 delay","refined liquids",7.80224513068,0.968169116144005
"608","India",2015,"1p5 delay","refined liquids with CCS",0,0
"609","India",2020,"Ref","biomass",0.65908663838,0.0628912698478919
"610","India",2020,"Ref","coal",953.01436796644,90.9383991337098
"611","India",2020,"Ref","electricity",82.4254239402864,7.86518687755079
"612","India",2020,"Ref","gas",0.3276646926871,0.0312663728975943
"613","India",2020,"Ref","hydrogen",1.1253897892,0.107386781638611
"614","India",2020,"Ref","refined liquids",10.4260136324709,0.994869564355325
"615","India",2020,"1p5","biomass",0.58664213598,0.0574970349452547
"616","India",2020,"1p5","coal",925.082406732,90.6677038775194
"617","India",2020,"1p5","coal with CCS",0,0
"618","India",2020,"1p5","electricity",83.4941791286232,8.18329854036852
"619","India",2020,"1p5","gas",0.3392493686215,0.0332499689443565
"620","India",2020,"1p5","gas with CCS",0,0
"621","India",2020,"1p5","hydrogen",0,0
"622","India",2020,"1p5","refined liquids",10.7973285961893,1.05825057822246
"623","India",2020,"1p5","refined liquids with CCS",0,0
"624","India",2020,"1p5 delay","biomass",0.58664213598,0.0574970349452547
"625","India",2020,"1p5 delay","coal",925.082406732,90.6677038775194
"626","India",2020,"1p5 delay","coal with CCS",0,0
"627","India",2020,"1p5 delay","electricity",83.4941791286232,8.18329854036852
"628","India",2020,"1p5 delay","gas",0.3392493686215,0.0332499689443565
"629","India",2020,"1p5 delay","gas with CCS",0,0
"630","India",2020,"1p5 delay","hydrogen",0,0
"631","India",2020,"1p5 delay","refined liquids",10.7973285961893,1.05825057822246
"632","India",2020,"1p5 delay","refined liquids with CCS",0,0
"633","India",2025,"Ref","biomass",12.01247627664,0.666672991051454
"634","India",2025,"Ref","coal",1609.54307096676,89.3270353785615
"635","India",2025,"Ref","electricity",152.59304871323,8.46866723034762
"636","India",2025,"Ref","gas",0.63667134267,0.0353342290598285
"637","India",2025,"Ref","hydrogen",7.33188364328,0.406907675481705
"638","India",2025,"Ref","refined liquids",19.7371971230784,1.09538249549786
"639","India",2025,"1p5","biomass",93.16653842206,8.28283541313167
"640","India",2025,"1p5","coal",713.2384317014,63.4094240288318
"641","India",2025,"1p5","coal with CCS",135.6275529464,12.05777007032
"642","India",2025,"1p5","electricity",143.97254181683,12.7996691524246
"643","India",2025,"1p5","gas",0.64100797391708,0.0569878803740445
"644","India",2025,"1p5","gas with CCS",0.06071393746,0.00539768418770914
"645","India",2025,"1p5","hydrogen",17.9865699448,1.59906980577786
"646","India",2025,"1p5","refined liquids",18.3123371943025,1.62803166865608
"647","India",2025,"1p5","refined liquids with CCS",1.8088626137556,0.16081429629629
"648","India",2025,"1p5 delay","biomass",7.29051138796,0.455154151732319
"649","India",2025,"1p5 delay","coal",1410.8729620308,88.082255422535
"650","India",2025,"1p5 delay","coal with CCS",0,0
"651","India",2025,"1p5 delay","electricity",152.054981338332,9.49294944686833
"652","India",2025,"1p5 delay","gas",0.6407975543043,0.0400056527918174
"653","India",2025,"1p5 delay","gas with CCS",0,0
"654","India",2025,"1p5 delay","hydrogen",10.7926614119,0.673796992894077
"655","India",2025,"1p5 delay","refined liquids",20.1156105785867,1.25583833317846
"656","India",2025,"1p5 delay","refined liquids with CCS",0,0
"657","India",2030,"Ref","biomass",23.89369133716,1.00793075847643
"658","India",2030,"Ref","coal",2091.20805629844,88.2154579036863
"659","India",2030,"Ref","electricity",210.876811812426,8.89562110248861
"660","India",2030,"Ref","gas",0.90069124694131,0.0379947325372348
"661","India",2030,"Ref","hydrogen",16.295733592132,0.68741873692421
"662","India",2030,"Ref","refined liquids",27.3937414135867,1.15557676588726
"663","India",2030,"1p5","biomass",105.95135976102,8.8547915139796
"664","India",2030,"1p5","coal",448.5693310774,37.4887865074572
"665","India",2030,"1p5","coal with CCS",364.241680282,30.441177412669
"666","India",2030,"1p5","electricity",196.06069320954,16.3855996409355
"667","India",2030,"1p5","gas",0.759373370831544,0.0634639602091739
"668","India",2030,"1p5","gas with CCS",0.175377640302,0.0146570317227703
"669","India",2030,"1p5","hydrogen",53.9159875772,4.50598114401985
"670","India",2030,"1p5","refined liquids",21.6450338460132,1.808964627276
"671","India",2030,"1p5","refined liquids with CCS",5.223844040183,0.436578161730994
"672","India",2030,"1p5 delay","biomass",11.64815931852,0.607796960777045
"673","India",2030,"1p5 delay","coal",1637.9452547996,85.4674219817308
"674","India",2030,"1p5 delay","coal with CCS",0,0
"675","India",2030,"1p5 delay","electricity",203.591437345242,10.6233314187182
"676","India",2030,"1p5 delay","gas",0.858275224397408,0.0447845070310441
"677","India",2030,"1p5 delay","gas with CCS",0,0
"678","India",2030,"1p5 delay","hydrogen",35.90459539032,1.87348948099199
"679","India",2030,"1p5 delay","refined liquids",26.5079481885638,1.38317565075093
"680","India",2030,"1p5 delay","refined liquids with CCS",0,0
"681","India",2035,"Ref","biomass",34.80980007004,1.216287034227
"682","India",2035,"Ref","coal",2495.21481089247,87.1851437236996
"683","India",2035,"Ref","electricity",266.809810058788,9.3225847872185
"684","India",2035,"Ref","gas",1.16861756461553,0.0408325928029429
"685","India",2035,"Ref","hydrogen",29.101566892346,1.0168360178924
"686","India",2035,"Ref","refined liquids",34.8678640517689,1.21831584415956
"687","India",2035,"1p5","biomass",80.068117665554,6.27641744217006
"688","India",2035,"1p5","coal",329.76383603308,25.8496834023282
"689","India",2035,"1p5","coal with CCS",496.7038418072,38.9358554591421
"690","India",2035,"1p5","electricity",246.796370464716,19.3459905067233
"691","India",2035,"1p5","gas",0.748340272560628,0.0586612508988515
"692","India",2035,"1p5","gas with CCS",0.35553222887,0.0278696283563722
"693","India",2035,"1p5","hydrogen",88.3765707012,6.92770438472315
"694","India",2035,"1p5","refined liquids",22.305922626946,1.74852720310284
"695","India",2035,"1p5","refined liquids with CCS",10.5792432967212,0.829290722555195
"696","India",2035,"1p5 delay","biomass",22.241896126836,1.36488232700809
"697","India",2035,"1p5 delay","coal",975.782169514,59.8792400874648
"698","India",2035,"1p5 delay","coal with CCS",276.529110112,16.9693129193133
"699","India",2035,"1p5 delay","electricity",247.137685515546,15.1656970868983
"700","India",2035,"1p5 delay","gas",0.938199237503234,0.0575729493195321
"701","India",2035,"1p5 delay","gas with CCS",0.158953738274,0.00975425597461928
"702","India",2035,"1p5 delay","hydrogen",73.57397830358,4.51489486964517
"703","India",2035,"1p5 delay","refined liquids",28.4891829921615,1.7482494367908
"704","India",2035,"1p5 delay","refined liquids with CCS",4.7322461746828,0.290396067585403
"705","India",2040,"Ref","biomass",42.043640023774,1.29255499520941
"706","India",2040,"Ref","coal",2803.1525064091,86.1778088777296
"707","India",2040,"Ref","electricity",319.60903902036,9.82579671185099
"708","India",2040,"Ref","gas",1.45308613857909,0.04467248187426
"709","India",2040,"Ref","hydrogen",43.903982900936,1.34974784238721
"710","India",2040,"Ref","refined liquids",42.5921876470562,1.30941909094857
"711","India",2040,"1p5","biomass",42.234319620762,3.29633058022325
"712","India",2040,"1p5","coal",244.923145216137,19.1159147496608
"713","India",2040,"1p5","coal with CCS",531.8890643998,41.5132102046578
"714","India",2040,"1p5","electricity",296.448908520604,23.1374297349848
"715","India",2040,"1p5","gas",0.588409063226874,0.0459245184061584
"716","India",2040,"1p5","gas with CCS",0.6301427818916,0.0491817777700181
"717","India",2040,"1p5","hydrogen",126.26826212564,9.85506425802067
"718","India",2040,"1p5","refined liquids",19.5352323423095,1.52469802615372
"719","India",2040,"1p5","refined liquids with CCS",18.7350660880409,1.46224615012275
"720","India",2040,"1p5 delay","biomass",18.904592068106,1.32799305044885
"721","India",2040,"1p5 delay","coal",478.21644090618,33.5933252537734
"722","India",2040,"1p5 delay","coal with CCS",484.791776722,34.0552236240909
"723","India",2040,"1p5 delay","electricity",295.174056789057,20.7351258718767
"724","India",2040,"1p5 delay","gas",0.900874231532142,0.0632838156196719
"725","India",2040,"1p5 delay","gas with CCS",0.406042824834,0.0285233369554636
"726","India",2040,"1p5 delay","hydrogen",104.88100612696,7.36758808436114
"727","India",2040,"1p5 delay","refined liquids",28.1926576219414,1.9804528582654
"728","India",2040,"1p5 delay","refined liquids with CCS",12.078561607286,0.848484104608405
"729","India",2045,"Ref","biomass",45.3065918008,1.28185732185872
"730","India",2045,"Ref","coal",3010.9484365346,85.1886258865051
"731","India",2045,"Ref","electricity",365.0696948333,10.3289001160871
"732","India",2045,"Ref","gas",1.71741549615352,0.0485907577885642
"733","India",2045,"Ref","hydrogen",61.943522054778,1.75256522575667
"734","India",2045,"Ref","refined liquids",49.4632228038799,1.39946069200383
"735","India",2045,"1p5","biomass",2.5902746277736,0.228270852704991
"736","India",2045,"1p5","coal",67.2963019780707,5.93056198432155
"737","India",2045,"1p5","coal with CCS",468.90484179024,41.3227643606879
"738","India",2045,"1p5","electricity",342.993429123369,30.2266800974293
"739","India",2045,"1p5","gas",0.175685006936782,0.0154824380051978
"740","India",2045,"1p5","gas with CCS",0.9826161194256,0.0865941460638651
"741","India",2045,"1p5","hydrogen",212.412120485116,18.7190560213643
"742","India",2045,"1p5","refined liquids",10.1834774459029,0.897430355512669
"743","India",2045,"1p5","refined liquids with CCS",29.198604722754,2.57315974391021
"744","India",2045,"1p5 delay","biomass",8.441343697514,0.638133414420995
"745","India",2045,"1p5 delay","coal",210.229845588742,15.8925751617306
"746","India",2045,"1p5 delay","coal with CCS",561.5672270312,42.452342287388
"747","India",2045,"1p5 delay","electricity",333.432162046877,25.2062007743401
"748","India",2045,"1p5 delay","gas",0.515728577832532,0.0389871150944464
"749","India",2045,"1p5 delay","gas with CCS",0.791911189084,0.0598654680009284
"750","India",2045,"1p5 delay","hydrogen",165.441222908428,12.5067259720312
"751","India",2045,"1p5 delay","refined liquids",18.8585940688354,1.42563784340041
"752","India",2045,"1p5 delay","refined liquids with CCS",23.5399692069603,1.77953196359326
"753","India",2050,"Ref","biomass",45.3020223527,1.22394740360618
"754","India",2050,"Ref","coal",3116.8661601576,84.2099324929033
"755","India",2050,"Ref","electricity",402.020883283116,10.8615993444828
"756","India",2050,"Ref","gas",1.94832840310592,0.0526389632627856
"757","India",2050,"Ref","hydrogen",79.863372779536,2.15770869997197
"758","India",2050,"Ref","refined liquids",55.3038985041945,1.49417309577294
"759","India",2050,"1p5","biomass",0.004816982742472,0.000443844821745222
"760","India",2050,"1p5","coal",0.530211178518048,0.0488545420646241
"761","India",2050,"1p5","coal with CCS",360.35986884322,33.2041591805184
"762","India",2050,"1p5","electricity",362.439995766037,33.3958255435977
"763","India",2050,"1p5","gas",0.00139131829833153,0.000128198387897258
"764","India",2050,"1p5","gas with CCS",0.9588671004264,0.0883516134516413
"765","India",2050,"1p5","hydrogen",326.449140736882,30.0795681499339
"766","India",2050,"1p5","refined liquids",6.05240071715753,0.557678293872994
"767","India",2050,"1p5","refined liquids with CCS",28.4886382819202,2.62499063335111
"768","India",2050,"1p5 delay","biomass",0.001595323915147,0.000147509289116721
"769","India",2050,"1p5 delay","coal",0.277231537845608,0.0256338080812717
"770","India",2050,"1p5 delay","coal with CCS",321.75976574094,29.751045452381
"771","India",2050,"1p5 delay","electricity",360.015929405006,33.2883455911427
"772","India",2050,"1p5 delay","gas",0.000725000703055654,0.0000670361280875103
"773","India",2050,"1p5 delay","gas with CCS",0.854584017,0.0790178594085493
"774","India",2050,"1p5 delay","hydrogen",367.042797927615,33.9380746967151
"775","India",2050,"1p5 delay","refined liquids",6.16445866168604,0.569987640968157
"776","India",2050,"1p5 delay","refined liquids with CCS",25.3903379174208,2.34768040588607
"777","Japan",2015,"Ref","biomass",0,0
"778","Japan",2015,"Ref","coal",397.5997347462,76.4042182155202
"779","Japan",2015,"Ref","electricity",72.1974744246,13.8737305598751
"780","Japan",2015,"Ref","gas",27.59242207392,5.30226067322765
"781","Japan",2015,"Ref","hydrogen",0,0
"782","Japan",2015,"Ref","refined liquids",23.00013784454,4.41979055137706
"783","Japan",2015,"1p5","biomass",0,0
"784","Japan",2015,"1p5","coal",397.5997347462,76.4042182155202
"785","Japan",2015,"1p5","coal with CCS",0,0
"786","Japan",2015,"1p5","electricity",72.1974744246,13.8737305598751
"787","Japan",2015,"1p5","gas",27.59242207392,5.30226067322765
"788","Japan",2015,"1p5","gas with CCS",0,0
"789","Japan",2015,"1p5","hydrogen",0,0
"790","Japan",2015,"1p5","refined liquids",23.00013784454,4.41979055137706
"791","Japan",2015,"1p5","refined liquids with CCS",0,0
"792","Japan",2015,"1p5 delay","biomass",0,0
"793","Japan",2015,"1p5 delay","coal",397.5997347462,76.4042182155202
"794","Japan",2015,"1p5 delay","coal with CCS",0,0
"795","Japan",2015,"1p5 delay","electricity",72.1974744246,13.8737305598751
"796","Japan",2015,"1p5 delay","gas",27.59242207392,5.30226067322765
"797","Japan",2015,"1p5 delay","gas with CCS",0,0
"798","Japan",2015,"1p5 delay","hydrogen",0,0
"799","Japan",2015,"1p5 delay","refined liquids",23.00013784454,4.41979055137706
"800","Japan",2015,"1p5 delay","refined liquids with CCS",0,0
"801","Japan",2020,"Ref","biomass",0.03513475033,0.00714294658422047
"802","Japan",2020,"Ref","coal",377.25078930039,76.6956421069777
"803","Japan",2020,"Ref","electricity",67.9404712884447,13.8123980606674
"804","Japan",2020,"Ref","gas",25.226589257033,5.12860281836695
"805","Japan",2020,"Ref","hydrogen",0.310016359124,0.063026783246171
"806","Japan",2020,"Ref","refined liquids",21.117344441862,4.29318728415753
"807","Japan",2020,"1p5","biomass",0.033303359976,0.00679583716876498
"808","Japan",2020,"1p5","coal",374.8426470961,76.4898675511927
"809","Japan",2020,"1p5","coal with CCS",0,0
"810","Japan",2020,"1p5","electricity",68.0724592745905,13.8907710585623
"811","Japan",2020,"1p5","gas",25.6442470871313,5.23292927936731
