"","region","scenario","sector","subsector","output","technology","Units","year","share"
"26","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,91.9280871082395
"27","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,91.9280871082395
"28","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,94.2709395034994
"29","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"30","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"31","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"32","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"33","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"34","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,1.22709679323581
"35","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,1.22709679323581
"36","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,0.136360287957768
"37","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"38","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"39","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,6.80160784955317
"40","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,6.80160784955317
"41","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,5.54452008526246
"42","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"43","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"44","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"45","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,1.94093045242632
"46","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.235386132677845
"47","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.285187682465329
"48","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,80.6009909697032
"49","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,88.6520096958252
"50","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,94.0049848705086
"51","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,2.24970100288199
"52","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"53","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.275757408860792
"54","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.210744547123429
"55","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0829493694522345
"56","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,1.24131558851765
"57","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,1.22583332499471
"58","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,0.107148883201123
"59","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.31062927777999
"60","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"61","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,12.1159039656422
"62","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,9.2821484361004
"63","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,5.51233322914803
"64","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,1.26477133418782
"65","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.393877863278384
"66","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.00739596522472196
"67","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,4.19744605955607
"68","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.587286679690575
"69","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.786166139381431
"70","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,51.0429164458983
"71","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,79.7432045474618
"72","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,93.0122507781364
"73","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,13.4854148337237
"74","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0
"75","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,1.24800831993389
"76","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,1.08222342779912
"77","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.488511098198816
"78","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,1.23356598647259
"79","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,1.8619142728618
"80","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,0.120917717292286
"81","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,1.03274761544308
"82","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0
"83","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,22.4508119190089
"84","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,15.2824033912175
"85","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,5.57307779304989
"86","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,5.30908881996348
"87","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,1.44296768096921
"88","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,0.019076473941125
"89","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,4.13068823613664
"90","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.98167451573306
"91","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,1.42639857924477
"92","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,21.6623959471325
"93","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,51.3928780891705
"94","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,91.27802803866
"95","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,26.3475606485625
"96","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,9.42189003233115
"97","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,1.91384998174032
"98","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,2.22492699228616
"99","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,1.50214813818322
"100","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,0.764906860676491
"101","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,1.24555147732688
"102","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,0.111628637447037
"103","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,1.64573295800456
"104","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,0.738508050145021
"105","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,33.4320042996273
"106","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,27.2616672600517
"107","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,5.65008148832068
"108","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,10.1028610681196
"109","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,5.73290358295557
"110","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,0.0317151181442709
"111","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,2.7172362623348
"112","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,1.72600003355695
"113","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,1.91863777602794
"114","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,8.36659951792726
"115","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,26.5927895783427
"116","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,89.7190321015843
"117","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,23.8713025328865
"118","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,11.66784116679
"119","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,1.53604216958177
"120","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,1.9505730549328
"121","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,2.54407332372129
"122","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,0.437980998301802
"123","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,0.879827066125485
"124","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,0.0871335115381578
"125","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,2.44824189827759
"126","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,1.64140480195694
"127","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,45.3070364204462
"128","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,43.0995288620476
"129","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,5.69028005743269
"130","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,15.3155602002441
"131","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,12.4420354362476
"132","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,0.0408432296956476
"133","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,1.03237467863343
"134","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,1.09075248054486
"135","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,2.31886638817634
"136","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.937081234322323
"137","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,7.78673486922227
"138","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,88.1762810256015
"139","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,16.9750864151025
"140","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,11.7254563088235
"141","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.710192992080584
"142","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,1.19084274990347
"143","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,3.64540686101474
"144","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,0.0433461274928487
"145","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,0.200602959449737
"146","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,0.0799077071798971
"147","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,2.89537545039486
"148","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,2.51243952261029
"149","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,56.5429108800006
"150","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,56.3414298117837
"151","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,5.72484991238317
"152","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,20.8636322219729
"153","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,19.1517412976622
"154","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,0.0546881056443239
"155","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.0144012986986957
"156","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.0195441482225047
"157","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,2.6367075462383
"158","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.00202278665824204
"159","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.00283320653493592
"160","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,86.7302016451342
"161","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,8.71553994744922
"162","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,8.1873560715641
"163","China","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.0126497041033499
"164","China","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.0150256303194211
"165","China","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,4.7539140635064
"166","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.000785643508326081
"167","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.000573362120467424
"168","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.0714698255837591
"169","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,1.88860182452602
"170","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,1.80177114019461
"171","China","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,62.7193003839407
"172","China","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,63.2376252446055
"173","China","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,5.73852421818091
"174","China","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,26.6466984111155
"175","China","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,26.7352711964385
"176","China","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,0.0691827013564029
"177","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"178","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"179","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"180","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,60.7071653826579
"181","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,60.7071653826579
"182","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,60.7071653826579
"183","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"184","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"185","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"186","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"187","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"188","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,17.2875550010167
"189","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,17.2875550010167
"190","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,17.2875550010167
"191","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"192","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"193","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,22.0052796163254
"194","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,22.0052796163254
"195","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,22.0052796163254
"196","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"197","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"198","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"199","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00522989323569427
"200","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00522989323569427
"201","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00580363505611579
"202","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,59.726655324948
"203","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,59.726655324948
"204","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,60.628592963389
"205","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"206","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"207","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"208","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"209","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"210","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,17.6525442377173
"211","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,17.6525442377173
"212","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,17.239272961346
"213","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"214","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"215","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,22.6155705440991
"216","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,22.6155705440991
"217","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,22.126330440209
"218","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"219","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"220","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"221","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.328948127408808
"222","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.0600384360927901
"223","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.0757065947029698
"224","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,49.4989279478129
"225","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,57.1908772970226
"226","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,61.0913432913485
"227","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.903591295447659
"228","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"229","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0515852715316811
"230","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0660992361054135
"231","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0271586209959428
"232","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,18.181306653233
"233","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,17.735858200211
"234","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,16.7104714001895
"235","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.959392734801785
"236","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"237","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,29.0358685599054
"238","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,24.3488475790682
"239","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,21.9701229349711
"240","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,1.04037940985882
"241","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.59827925149994
"242","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.125197157791955
"243","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.721205117210902
"244","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.156435644840623
"245","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.205198972546241
"246","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,30.5309044318959
"247","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,51.2398317951401
"248","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,61.1657445476096
"249","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,6.01962484211806
"250","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0
"251","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.221026931149413
"252","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.325070195533684
"253","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.143193823078317
"254","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,16.1392916376992
"255","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,17.7878363586878
