LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"current_policies,date=2021-21-10T09:40:21-07:00",USA,All LandLeaf,40.142380493530744,38.41420140503371,36.347007035673066,-31.173473442128348,-47.47035741082183,-57.058978779588905,-71.22323076266892,-88.79299759288024,-72.93649559736198,-55.16445224457505,-47.25915740057775,-36.53803103593445,-30.256809795012035,-14.15552086111457,-10.373856092239707,-22.703958931588755,-17.499212623772266,-13.323937958534517,-10.068809812970407,-7.568391554245254,-5.666362863843408,-4.229691385275257,-3.150202391269492,-2.3422793493370904,-1.7393915497230448,MtC/yr,
LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"1p5C,date=2021-21-10T09:40:21-07:00",Africa_Eastern,All LandLeaf,25.817975012669912,28.725265006037706,30.907458715019086,43.062764705487794,37.218791338406,35.547432755183394,47.44507797716602,71.06934129184023,9.334804012077415,109.17933988987491,-41.967584538558825,-25.861703015220165,-17.446897368292444,-11.908757484511383,-10.094496142760168,-13.717455641215402,-9.09430893087126,-5.8270223747349155,-3.6709897172654244,-2.294599616291452,-1.4301961433235144,-0.8914393424275058,-0.5565524406358683,-0.34837266713059295,-0.21874119645015483,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Africa_Northern,All LandLeaf,-29.853562027829007,-33.030637791953,-33.3633785091962,-0.4301646063949951,8.818295356527301,11.1557439161278,2.529504206068997,2.2701947320439992,-0.012650873243968797,-10.712802763816148,-2.3056688857649275,-0.07598988094873299,0.07010451675995774,-1.2670640301062703,-1.498294812638858,-0.5798218020179359,-0.3010500073228086,-0.18702747504492606,-0.12594046644155443,-0.08721290749459173,-0.060891402024796606,-0.042602534374961226,-0.029826391122401322,-0.020894744121870455,-0.014650918137339843,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Africa_Southern,All LandLeaf,5.3887783186558575,9.208798198235522,12.917132302396636,19.270567885975613,20.39909132118857,21.000369685558734,58.556192785733806,121.72807247830201,14.203547306004193,-63.57452451598847,-69.83678087268623,-52.32409900084789,-38.8272658048129,-30.868707632531727,-25.246891799282473,-18.461166795420827,-12.696292775404908,-8.511801619935238,-5.62048942756752,-3.6792274729910406,-2.397272828664831,-1.558583259534122,-1.0126342310104708,-0.6580899894260744,-0.4280277523855969,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Africa_Western,All LandLeaf,58.22517421859592,63.11473045782463,67.3977455943274,148.0191709080117,150.00085478858227,150.2591542600571,115.49884935355045,174.6677763362017,65.69169041542446,-157.9664649075593,-167.4780714848323,-132.0314441505909,-110.04182417977917,-98.57620498529208,-89.89975004593995,-70.9044228855206,-52.7009605192056,-37.91307930181633,-26.738047838722167,-18.630188117814377,-12.885975663496847,-8.873714612382344,-6.095024361219923,-4.180485937039376,-2.865311855096742,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Argentina,All LandLeaf,-9.822774728855373,-7.734966227216005,-7.01132661109599,43.82754369174127,43.07109394463402,41.81656619391121,35.79954410038218,46.948493739445055,7.017521027361454,-10.88611204820636,-20.691957424316485,-15.365342223880017,-12.972213995802205,-13.270854699609185,-14.053697003052708,-12.457813070140979,-8.50346953153302,-5.6697080310054835,-3.758471548335571,-2.4876823511347563,-1.6461795420358487,-1.0896456784243693,-0.7216357972371359,-0.4782070669236321,-0.3170934740182965,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Australia_NZ,All LandLeaf,-34.828963306788616,-17.801665489976596,-7.674720762893589,3.0918468478577754,4.7182236009041985,5.415729978606573,21.966856582109287,-0.566221185775798,-22.910828057758376,-12.708114511277614,-25.64251063252596,-15.417660355115146,-12.579945926472307,-13.180029081790863,-11.695691746158984,-12.36844214650417,-8.855164282153737,-6.1484562382872365,-4.249393569181937,-2.950079095208394,-2.0630847603747133,-1.4538768915869569,-1.0318095222353512,-0.7367799236623512,-0.5288534710855235,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Brazil,All LandLeaf,216.89161832438467,221.40395116871215,224.39014644452558,151.20175216129397,157.27899771715317,160.88196754065484,167.39872342548216,251.64147203263602,35.82468193127515,-186.00411058682118,-253.67601730003457,-217.87092943607524,-174.18737205527276,-142.47530525167855,-122.07193432316708,-93.99126022418368,-65.6584787931752,-45.24374512026557,-30.92906407818785,-21.053283189548125,-14.301831356822232,-9.708542622011466,-6.590608040173745,-4.475851918642845,-3.0414743952392893,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Canada,All LandLeaf,84.15083453015005,81.14380412440934,79.2205691814715,73.24987308540906,74.10909602722032,74.60948544906363,23.66094257158358,34.846908628130954,20.144059532152227,-108.96893618322171,-131.83522635898436,-105.05571814975147,-89.63978098282772,-83.0780737158161,-72.36233344424977,-58.16284457638962,-44.86110576115995,-34.07590791960211,-25.623479996122953,-19.13738048733102,-14.228313323514206,-10.546863161481902,-7.802940003516131,-5.766138124833387,-4.258191299043353,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,All LandLeaf,40.59811702098155,40.59597585544695,40.730718441828216,23.74224912118842,23.788036108507352,24.107121590750154,8.098691158687027,4.615095704281577,-1.9105452460801386,-0.7773389958639639,-7.1166664882668025,-2.8842571782019593,-3.311394350303389,-6.265377123113761,-5.3681049902855955,-6.240445725600796,-5.139306498319149,-3.904295162040226,-2.8474860194806535,-2.028941334578137,-1.4253210220295638,-0.9923196863032436,-0.6868560438502193,-0.4736197791361005,-0.32576938434780356,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Central Asia,All LandLeaf,-4.10947624330247,-2.4272268911082353,-0.8327091952099571,0.9605273451308498,-7.081843179845265,-12.27185270441621,13.570573861980812,-1.573856422204906,-21.02734611345205,-24.998071559775646,-24.33996513853113,-15.737175696043561,-11.866661818222846,-11.182160446821516,-9.754490911759143,-7.918003597421928,-5.455482883150303,-3.734215836378756,-2.56463319367215,-1.7720709874313285,-1.2324983654245198,-0.8626765130817547,-0.6073936311202162,-0.42996736539301433,-0.30586253418748,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",China,All LandLeaf,308.3586541078889,312.81693182758164,313.3434899416241,29.925465579469662,20.997869337443653,17.816060113430066,-21.66619305019019,-37.084631537422005,-10.057934462369536,-12.681153771973324,-78.13421321705728,-74.5182311762272,-76.7801130412797,-83.57467196582299,-89.36383692611722,-83.77529168474778,-67.50806328512054,-52.86804034093628,-40.6532668847459,-30.879283057588875,-23.257458282778327,-17.41309342631505,-12.982541983120912,-9.650304101741034,-7.158072212243865,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Colombia,All LandLeaf,1.1800885564600034,2.8433107387060077,4.210943173610008,-2.6243748370501017,-4.90764908046959,-6.862758276775699,-7.959582927410092,3.87668687491581,-2.9282867504668006,3.2830745662656997,-5.861772338551025,-1.7248237661352293,-1.95181036589258,-4.854093321494063,-5.325331527832556,-5.208838697805285,-4.093793170637921,-3.0517989629920734,-2.207670149060286,-1.5680885273266199,-1.1009811872463078,-0.767235513532403,-0.5320254476497438,-0.3677166904427473,-0.25359953396758506,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",EU-12,All LandLeaf,-3.8648029893646916,-6.8916633250149975,-9.018251272118329,-15.82917501759553,-22.830047927668456,-28.291808494575502,-26.756847143654284,-18.927206263495055,-25.124760247033038,-43.80894658557234,-43.912900420538264,-36.42210952241145,-31.949732868523682,-29.01105543993435,-25.221204044408026,-21.1907754174971,-16.750972832979816,-13.017761994373462,-9.989574998426207,-7.594566003819995,-5.734135919612375,-4.3074370964178685,-3.223510917367425,-2.4055791878712522,-1.7914486708527209,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",EU-15,All LandLeaf,-5.164528099146524,-1.894168906203227,0.5021383036493164,-2.775850459617414,-6.217496846870156,-8.44544793451604,-20.282651296681696,1.2695932183283754,-18.204620306071888,-22.928029678865396,-56.09380729367618,-47.60170104972995,-45.91587818281999,-45.41124695433862,-38.24642468678384,-35.21315737121315,-28.076820887814044,-21.92088457207777,-16.869275951889207,-12.848184216233923,-9.712024775172903,-7.300673989997368,-5.465487066677087,-4.079140604420392,-3.037549628883183,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Europe_Eastern,All LandLeaf,3.8045105849806067,1.2901214203988918,-0.1596605844214541,-8.785935932362737,-17.069069171309778,-23.149370506837798,-17.387274420034327,-5.839932065212663,-11.682918720551285,-28.99761370222808,-30.308061391036077,-26.463096998447778,-22.848586338679166,-18.85871670806823,-14.519510193014934,-12.17336874063243,-9.544649521402725,-7.36585329702872,-5.621848641376366,-4.256371879455652,-3.203592621317165,-2.400752565749923,-1.7933246060519568,-1.3364045639875812,-0.9941529951101309,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,All LandLeaf,3.550130298921991,0.8245730201769972,-0.9070113479690031,-1.0349239927138092,-3.1425698414469982,-4.495369675513003,-9.738329464011493,-2.330227328387598,-5.829087205187201,-22.107648351430807,-20.9335057956686,-15.648789015228497,-12.905653716171901,-12.536210240480203,-11.941032977767758,-9.958156704555163,-7.634115791033973,-5.803109688687869,-4.3867395177740685,-3.301429971893207,-2.475797018695295,-1.851334371500398,-1.381223075451494,-1.0286392241453202,-0.7649870708936587,MtC/yr,
"1p5C,date=2021-21-10T09:40:21-07:00",European Free Trade Association,All LandLeaf,1.156440472657999,2.0160801559980004,2.553410881248998,2.7504931292519994,2.999588646341703,3.1243066144914984,4.424946082116699,5.567428671879798,2.2869472269651006,2.5349360040581956,-4.200120937259025,-3.0432057009999385,-2.581713361711559,-2.609121579570889,-2.222087777470589,-2.033823316204861,-1.5858559916913415,-1.22122042832619,-0.9313956786356239,-0.7050830560372298,-0.5307127906050753,-0.39771447953472433,-0.2970462863942688,-0.2212920232196028,-0.16453574273144286,MtC/yr,
