CO2 emissions by subsector
scenario,region,sector,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,agricultural energy use,biomass,0.0048139,0.0269583,0.0558417,0.0558417,0.060059600000000005,0.07210730000000001,0.09289601,0.11309827,0.12446549000000001,0.13491467000000001,0.14290796,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,agricultural energy use,coal,1.13021,1.10507,0.0239994,0.0125716,0.01227392,0.01127831,0.010072569,0.009076532,0.008726338,0.008336106999999999,0.007971086,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,agricultural energy use,gas,0.177135,0.0873783,0.12126,0.124826,0.1223004,0.1124012,0.1009928,0.09120521000000001,0.08692209000000001,0.0823073,0.07758363,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,agricultural energy use,refined liquids,5.83918,1.62778,1.59415,1.59907,1.663374,1.71443,1.764878,1.7803058000000003,1.7669169999999998,1.742439,1.720189,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,alumina,biomass,0.0,1.39948E-4,0.00169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,alumina,coal,0.0,0.0,2.43881E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,alumina,gas,0.0,6.75639E-4,0.00186221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,alumina,refined liquids,0.0,0.0120042,0.00112761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,backup_electricity,gas,0.0,0.0,0.0,0.0,0.00553885,0.00964805,0.0259341,0.0604258,0.104905,0.142406,0.174408,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,cement,cement,4.14308,2.17,1.978,1.978,1.89215,2.007345,2.13794,2.255454,2.3519059999999996,2.4193548,2.4589769,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical energy use,biomass,0.0,0.0,9.637E-4,9.63699E-4,9.5970648E-4,9.6040688E-4,9.475537E-4,8.860125699999999E-4,8.040677E-4,7.5011014E-4,7.089603729999999E-4,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical energy use,coal,0.223986,0.00457003,0.0182855,0.00228501,0.0022749512,0.0022751726,0.0022410171,0.0020951142,0.00192787008,0.0018290411199999997,0.001763687415,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical energy use,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical energy use,refined liquids,0.619444,0.0443039,0.0976335,0.0287159,0.028653457,0.029139922,0.030543760000000003,0.033126255,0.035637312000000004,0.0364024709,0.0362683861,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical feedstocks,coal,0.0,0.0,0.055995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,chemical feedstocks,gas,0.0,2.71589,1.92672,0.950578,0.903734,0.90224,0.912835,0.916954,0.918205,0.915386,0.899254,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm heating,biomass,0.313603,0.252779,0.150086,0.137448,0.140394,0.136875,0.132876,0.128416,0.118271,0.104423,0.0943057,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm heating,gas,0.774402,0.331679,0.242363,0.177185,0.187212,0.218974,0.25987,0.29841,0.334307,0.365209,0.390389,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm others,biomass,0.0686205,0.0553104,0.0328417,0.0300748,0.0273528,0.025229,0.0230366,0.0209044,0.0183124,0.0157837,0.0138821,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm others,coal,2.6261,0.138277,0.294837,0.131419,0.111817,0.106655,0.0980806,0.0909198,0.0856602,0.0795281,0.0747878,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm others,gas,0.179035,0.0766814,0.0560318,0.0409641,0.0390287,0.0431687,0.0482214,0.0520551,0.0550716,0.058022,0.0599046,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,comm others,refined liquids,3.17188,0.0877884,0.113223,0.106659,0.129198,0.127323,0.122349,0.118009,0.113261,0.107448,0.104349,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,construction energy use,biomass,0.0,0.00385022,0.00770267,0.0048139,0.004636813,0.004182352,0.0036435,0.003172548,0.002918205,0.002621482,0.002338754,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,construction energy use,coal,0.305121,0.00914281,0.00799887,0.00342888,0.0032863989999999997,0.0029549280000000003,0.0025708479999999997,0.0022508956,0.0021102779999999997,0.001961495,0.0018244809999999998,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,construction energy use,gas,0.0213994,0.041014,0.0362596,0.02556,0.02457614,0.022103209999999998,0.01934727,0.016980453,0.01578729,0.01454552,0.0133361,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,construction energy use,refined liquids,2.91672,0.356079,0.36182,0.212497,0.2157349,0.2170588,0.2183149,0.21505174999999999,0.2079746,0.19959680000000002,0.1917215,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,district heat,biomass,0.0,0.381266,0.584414,0.605598,0.991771,1.05751,1.09768,1.12899,1.1271,1.08502,1.06705,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,district heat,coal,1.79187,0.571395,1.42506,0.811386,1.27604,1.42426,1.51747,1.62148,1.75308,1.83609,1.95719,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,district heat,gas,24.8458,12.3698,7.19129,4.1776,6.71244,7.02377,7.44949,7.61245,7.64303,7.74225,7.69082,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,district heat,refined liquids,11.4937,0.379054,0.283882,0.19117,0.475589,0.535537,0.585305,0.639903,0.689838,0.717421,0.771093,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_biomass (IGCC),biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.019002844,0.053756978,0.103282555,0.162924188,0.221323223,0.277243022,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_biomass (conv),biomass (conv),0.0,0.0,0.10012657999999999,0.08375969,0.098180028,0.17754009799999998,0.324759166,0.5112975475,0.6955988933,0.8323269312000001,0.9449729836,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_coal (IGCC),coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.36954344,0.8422614500000001,1.35502556,1.86133478,2.2975571,2.66509289,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_coal (conv pul),coal (conv pul),40.78984,15.892180999999999,20.732902,17.268053,18.3029752,18.8608963,19.313330800000003,19.3868807,18.9857828,18.0780749,16.9470646,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_gas (CC),gas (CC),2.3749681000000002,0.0,0.0,0.0,0.25261433,0.602981,1.31582556,2.38355156,3.6592043200000006,4.909499240000001,6.006428910000001,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_gas (steam/CT),gas (steam/CT),8.232493999999999,11.338097,9.305878,7.130365,6.0957134,6.19410557,6.247564229999999,6.02991855,5.606575449999999,5.162179210000001,4.718763419999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_refined liquids (CC),refined liquids (CC),0.0,0.0,0.0,0.0,0.028821111,0.055617910000000007,0.115880589,0.200824258,0.297955662,0.38436333899999997,0.477780319,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,elec_refined liquids (steam/CT),refined liquids (steam/CT),16.281345,0.4413932,0.3166879,0.23054191000000002,0.138783927,0.172706969,0.210105958,0.24002572199999997,0.259208657,0.26579861,0.27474444200000003,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas pipeline,gas pipeline,1.48663,3.11233,2.60706,1.52704,1.63052,1.71099,1.81298,1.87704,1.92549,1.98342,2.01769,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas processing,biomass gasification,0.0,0.0,0.00139685,0.023054,0.0265755,0.0315474,0.0326385,0.0350077,0.0373572,0.0358239,0.0365883,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas processing,coal gasification,0.0,0.0,0.0256955,0.0215289,0.031919,0.0506803,0.0667381,0.0905102,0.126297,0.157679,0.207054,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,BLASTFUR,35.6887,19.695,16.8577,12.9554,12.99680878,12.308573770000002,11.653558850000001,10.952217667,10.277708189999997,9.573960630000002,8.912228000000002,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,EAF with DRI,1.1192,4.04494,2.91488,1.25417,1.171013,1.07173,0.9379120000000001,0.8160544000000001,0.7316851,0.6697116,0.6071857,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,EAF with scrap,0.0689281,0.0296648,0.019211,0.00786573,0.00792126,0.007601140000000001,0.007427984,0.007231552,0.006907408,0.006559097,0.006156839,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,mining energy use,biomass,0.0,0.0,0.0,9.63699E-4,0.046995171,0.10609901399999999,0.161938384,0.19706458,0.20307940000000002,0.2016656,0.1967582,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,mining energy use,coal,0.00685776,0.239984,0.109708,0.00114387,0.25625619800000005,0.592495934,0.913786671,1.1238741,1.1841628,1.2173624,1.237263,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,mining energy use,gas,0.00951115,0.261542,0.251436,0.18189,0.2173698,0.22827580000000003,0.22733959999999998,0.22317769999999998,0.2217198,0.219049,0.2149279,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,mining energy use,refined liquids,0.351155,0.209217,0.250239,0.229727,0.2484169,0.2224497,0.1792695,0.14608490000000002,0.1374303,0.1314622,0.12790479999999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial energy use,biomass,0.0169625,0.0627279,0.5915140000000001,0.9294260000000001,1.00322445,1.1267038700000003,1.2530446499999999,1.33512601,1.3782695700000003,1.4103037959999998,1.425593482,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial energy use,coal,7.66727,2.47992248,3.207206,2.8529500000000003,3.0557364999999996,3.3983437000000003,3.7225127000000002,3.8874475,3.9949075300000003,4.13909935,4.287429134999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial energy use,gas,15.93295,4.05688,2.6905520000000003,1.516402,1.6223939,1.7930591000000002,1.9457297999999998,1.9878822,1.9772769999999997,2.0059133399999998,2.03885165,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial energy use,refined liquids,3.8904468000000003,0.7256784,0.6399811,0.18096689999999999,0.20130698000000002,0.23993577,0.29172716000000004,0.35614555000000003,0.4195043,0.46423035999999995,0.499247878,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial feedstocks,coal,0.0,1.48561,0.524534,0.434256,0.406039,0.467205,0.546849,0.645176,0.75523,0.847248,0.926994,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,other industrial feedstocks,gas,0.0,0.0065391,0.101645,0.0529021,0.0498115,0.0558585,0.0653109,0.0755631,0.0855902,0.0949117,0.101118,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,process heat cement,biomass,0.0282902,0.0131929,0.0121715,0.0121715,0.0118082,0.012530727,0.013345889,0.013883195000000001,0.013989276,0.013873093,0.013481592,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,process heat cement,coal,0.235047,0.10961,0.101135,0.101135,0.0981433,0.10408036,0.11101130000000001,0.11688669000000002,0.12208325,0.12533434,0.12667267,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,process heat cement,gas,1.18766,0.553844,0.511025,0.511025,0.49568,0.5249708,0.5594693,0.5839171000000001,0.5957399,0.602814,0.59870645,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,process heat cement,refined liquids,0.578579,0.269809,0.24895,0.24895,0.227567,0.2554568,0.3074366,0.3927308,0.47624350000000004,0.5179512,0.54033562,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refining,biomass liquids,0.0,0.0,0.00196772,0.007618669999999999,0.05486449,0.059324986999999996,0.057033948,0.06737083099999999,0.130949165,0.21973187599999996,0.28937002300000003,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refining,coal to liquids,0.0,0.0,0.0,0.0,0.0,4.76468E-4,4.64056E-4,0.00379822,0.038711733000000005,0.11839029100000001,0.22537047799999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refining,gas to liquids,0.0,0.0,0.0,0.0,0.0,5.3371E-5,5.17558E-5,3.969587E-4,0.0036619341,0.0107901251,0.0195059146,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refining,oil refining,2.06519,1.87987,1.28862,1.68095,1.664275,1.65086717,1.56902277,1.51598757,1.3907221199999997,1.20260494,1.00999489,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,regional biomass,regional biomass,-0.624846,-1.53468,-3.47899,-3.94482,-4.424,-4.64255,-4.93422,-5.22908,-5.40567,-5.4793,-5.56873,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,regional biomassOil,regional biomassOil,0.0,0.0,-0.0279098,-0.0169149,-0.0732405,-0.0761189,-0.072886,-0.0797521,-0.122066,-0.176886,-0.223887,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,regional corn for ethanol,regional corn for ethanol,0.0,0.0,0.0,-0.0278926,-0.203572,-0.210818,-0.203069,-0.221102,-0.320246,-0.449899,-0.541158,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid heating,biomass,0.163815,0.628233,1.64962,1.73645,1.70577,1.56779,1.42299,1.28501,1.11114,0.92675,0.791953,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid heating,gas,2.08955,3.40059,3.40296,2.32348,2.36347,2.60821,2.89818,3.1129,3.27737,3.38751,3.42978,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid others,biomass,0.0287408,0.110218,0.289416,0.304649,0.275325,0.236646,0.197728,0.164967,0.133698,0.106771,0.0879242,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid others,coal,7.45206,0.803374,0.841086,0.515394,0.435747,0.387316,0.325923,0.277779,0.242126,0.208281,0.183387,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid others,gas,3.67149,5.97507,5.97923,4.0825,3.86763,3.98777,4.07871,4.05,3.96524,3.87257,3.74452,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,resid others,refined liquids,2.93067,0.717899,0.219883,0.132094,0.158997,0.146014,0.128391,0.113858,0.1011,0.0888652,0.0808033,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_aviation_intl,International Aviation,0.604091,0.117313,0.0831079,0.080564,0.0874429,0.0988215,0.112972,0.126747,0.139232,0.15009,0.15965,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_freight,Domestic Ship,0.0262521,0.108291,0.0664524,0.0410195,0.0507549,0.0574332,0.0667529,0.0760948,0.0851657,0.0942363,0.104057,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_freight,Freight Rail,0.8423927,0.409103,0.4547829,0.3517546,0.374363,0.417769,0.480826,0.54072,0.598606,0.657165,0.713374,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_freight_road,Heavy truck,2.2564565,1.0428866,1.2466397999999999,1.02312,1.13768758,1.2433953,1.28063224,1.278468183,1.2896044779999998,1.2696440919999998,1.239681347,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_freight_road,Light truck,1.4561663999999999,0.6730077,0.8044965599999999,0.66024806,0.7021099599999999,0.66848126,0.514268521,0.313735732,0.232807742,0.181264858,0.158568757,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_freight_road,Medium truck,0.7791792999999999,0.36011918000000004,0.43047805,0.35329291,0.389157196,0.41590207,0.41475148599999995,0.392123029,0.38213771500000004,0.36418289,0.3420170109999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass,Domestic Aviation,1.14915,0.223163,0.158096,0.153257,0.193813,0.24065,0.299297,0.36219,0.415532,0.466202,0.514845,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass,Passenger Rail,0.249962,0.113522,0.13751,0.113069,0.124531,0.143759,0.164921,0.184473,0.202109,0.217787,0.231334,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass_road,Bus,1.7379479999999998,0.8020679,0.9598322199999999,0.78785516,1.1855645799999999,1.1712910499999998,0.84570307,0.65290186,0.6267253720000001,0.66254631,0.7020979900000001,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass_road_LDV,2W and 3W,0.722159,0.327973,0.39728,0.326667,0.229685,0.101786,0.0631835,0.0592809,0.0534054,0.0478427,0.0426736,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass_road_LDV_4W,Car,9.20992701,4.18493411,5.06729398,4.16636154,3.792113258,3.2937392376,2.4770352665999997,1.8763190869000002,1.3721791803999994,1.2661331353000003,1.2210577062,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_pass_road_LDV_4W,Large Car and Truck,1.4569067439999999,0.662012321,0.801590088,0.6590743179999999,0.5901820874999999,0.48369558728000006,0.33825646572,0.24479708281000004,0.18226123564,0.17763551022000001,0.17999056068,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,trn_shipping_intl,International Ship,0.0,0.286282,0.239223,0.224081,0.243292,0.258954,0.27789,0.296392,0.313119,0.328044,0.342405,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,biomass,0.0,0.0,0.0,0.0,2.59935E-4,0.00222126,0.00602755,0.0103042,0.0142773,0.0176108,0.0211159,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,coal,0.0,0.0,0.0,0.0,0.00129795,0.0112997,0.0305798,0.0532677,0.0790763,0.105167,0.13534,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,gas,0.0,0.0,0.0,0.0,7.38553E-4,0.00615293,0.0169151,0.0284558,0.039436,0.0513688,0.0623551,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 forecourt production,gas,0.0,0.0,0.0,0.0,9.20113E-4,0.00796556,0.0222337,0.0387579,0.0561052,0.0752796,0.0956489,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,N fertilizer,gas,0.81673,0.71331,0.761768,0.758977,0.8181219000000001,0.8700655,0.8936414,0.8617781,0.8197901999999999,0.8171029999999999,0.8282298000000001,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,N fertilizer,refined liquids,0.0983224,0.0849518,0.0888731,0.0906976,0.08838211,0.08909202999999999,0.08228079999999999,0.05521185,0.02615959,0.01095216,0.004268203,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,agricultural energy use,biomass,0.0,0.0,0.0105915,0.0173305,0.02286377,0.037847229999999996,0.06040189,0.08274364000000001,0.09712903,0.11127862999999999,0.12387649,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,agricultural energy use,coal,0.0628527,0.00457002,0.00228501,0.00114387,0.001179593,0.0011755160000000001,0.0011255100000000001,0.0010664606,0.0010421879,0.0010117652,9.853905E-4,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,agricultural energy use,gas,0.0118882,0.0112933,0.0309091,0.0564692,0.0592064,0.060374800000000006,0.059986050000000006,0.05840249,0.05707382,0.05553166,0.05394422,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,agricultural energy use,refined liquids,1.92561,2.65746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,alumina,biomass,0.00210651,5.72869E-4,0.0,7.84028E-4,0.00114421,0.0011668681,0.0011779327,0.0011763884,0.0011630785999999999,0.0011392549,0.00110527397,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,alumina,coal,0.0180592,0.012051,0.00450692,0.0203969,0.02975567,0.03034327,0.030625819999999998,0.030573819999999998,0.03021588,0.029590672,0.028705794,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,alumina,gas,0.0,0.00149144,0.0167932,0.017467,0.02549875,0.02600354,0.02625312,0.026224700000000004,0.02592639,0.025394887999999997,0.024633645,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,alumina,refined liquids,0.0120464,0.0313085,0.0131448,0.00227673,0.00332195,0.0033876030000000003,0.0034195140000000002,0.0034147689999999994,0.0033760329999999996,0.0033069393000000006,0.0032084995000000002,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,backup_electricity,gas,0.0,0.0,0.0,0.0,0.0208543,0.0397365,0.0906999,0.1815,0.299187,0.384089,0.49835,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,cement,cement,4.35043,6.991,8.477,8.477,8.32623,8.572455,8.801995999999999,8.973643,9.091843,9.191522,9.263290300000001,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,chemical energy use,coal,0.346262,0.0719956,0.509679,0.759948,0.8022722,0.8225119,0.8228317,0.7858179,0.7402091999999999,0.71583957,0.7012353100000001,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,chemical energy use,gas,0.0,0.152761,0.144451,0.824576,0.8749077000000001,0.9009007,0.9143559,0.9013043,0.8735235,0.8580017999999999,0.8434938099999999,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,chemical energy use,refined liquids,1.3229,1.41235,0.14691,0.13487,0.14118003999999998,0.14444363999999998,0.14516525,0.14155646000000002,0.13669373999999998,0.1341162,0.13313748,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,chemical feedstocks,gas,0.0,0.282334,0.0709957,0.0689154,0.0813942,0.0860403,0.0913783,0.0967097,0.103263,0.112537,0.11176,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,comm heating,biomass,0.0,0.0564765,0.0382053,0.110462,0.12624,0.127766,0.128046,0.126011,0.117389,0.105765,0.096261,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,comm heating,coal,1.53755,0.480434,3.54167,3.26678,3.03021,3.15213,3.11507,3.12847,3.18525,3.13019,3.07746,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,comm heating,gas,0.349432,0.437153,0.377768,0.612597,0.739045,0.8783,1.00678,1.10949,1.20159,1.30534,1.38104,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,comm heating,refined liquids,0.117173,0.193654,0.166235,0.280235,0.307689,0.357495,0.413461,0.471898,0.522892,0.559653,0.612038,0.0,0.0,0.0,MTC,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,comm others,biomass,0.0,0.008993,0.0060835,0.0175881,0.0199205,0.0203192,0.0203963,0.0202978,0.0194033,0.0179399,0.0168204,0.0,0.0,0.0,MTC,
