IRONSTL inputs by tech (energy and feedstocks)
"0_1p5C,date=2021-20-10T09:40:15-07:00",Canada,iron and steel,refined liquids industrial,0.011888605,0.006698273,0.0,0.0,7.26118E-9,2.7644777999999996E-7,5.3205908E-7,5.5607823E-7,3.5602306E-7,1.5896447000000002E-8,0.0,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Canada,iron and steel,scrap,0.0,0.0,0.0,0.0,1.57255,4.765829999999999,7.830646,9.559151,9.892014,10.750315,11.320761000000001,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Canada,iron and steel,wholesale gas,0.050734217,0.068525003,0.06283182500000001,0.0726272,0.06459943116118,0.03105616778778,0.016582563759080002,0.01239595327823,0.01115902066306,0.006762378016157,0.001456931021908,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0016539970952,0.0049387127149,0.00790480690739,0.010203734811163,0.012251982948824,0.01698146218147,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,2.23375E-8,6.08324E-7,1.2644719E-6,1.54515999E-6,9.139138E-7,7.870025E-9,1.36039E-10,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,delivered coal,0.0,2.5119476E-4,2.0929364E-4,4.18962E-5,7.6690687E-5,2.827989364000001E-4,5.943459324E-4,9.445294300999999E-4,0.00130840334501,0.001651647121268,0.0019139671755410003,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,elect_td_ind,0.0,0.0,0.0,0.0,7.29854E-10,2.2717189E-8,5.3398808999999996E-8,8.005048499999999E-8,6.0073913E-8,8.40075E-10,0.0,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,refined liquids industrial,0.0,0.0,0.0,0.0,0.0,3.51702E-10,9.29275E-10,1.4396959999999999E-9,1.027072E-9,0.0,0.0,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0843568,0.3813259,0.6807224000000001,0.8877358,1.0247331000000002,1.1826885999999999,1.4220772,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central America and Caribbean,iron and steel,wholesale gas,0.009334787123430001,0.03235780732,0.03767401164,0.02859040935,0.03069964155432,0.029009328814702,0.021459618030955002,0.016340258332696003,0.015028259251772001,0.014103963111000001,0.00877212495859,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0106849,0.02014112,0.04272184,0.077702051,0.1176227076,0.14337421216000001,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.0025342,0.10385072999999999,0.12094173,0.10015618899999999,0.05619336999999999,0.019300570599999997,0.00469045061,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,delivered coal,0.03909747,0.13127338,0.2262949,0.23144389,0.28950363,0.0755521234,0.0763582651,0.08248815149999998,0.08334102269999999,0.05644157943800001,0.028861494258277998,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,elect_td_ind,4.184909E-4,0.002009394,0.0974081,0.0437855,0.0528976524,0.0251206978,0.03379309579999999,0.0604025869,0.10885614584,0.160853145308,0.18877860904643998,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,refined liquids industrial,0.005065062,0.016995333,0.032609034,0.020218557999999998,0.021889943439999997,0.00446673004,0.004090809336,0.007414487349000001,0.013146003441,0.016005368398074003,0.01456314864548,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.165472,0.1878766,0.3033206,0.5478645,0.9615742,1.2366719000000002,1.1209931,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Central Asia,iron and steel,wholesale gas,0.008581416,3.34844E-4,0.0143579328,0.015446474,0.01639308244,0.00282153243,0.002137724465,0.004217667822999999,0.0076240581453,0.009164848089546,0.00842714235548,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.17981354,0.68382488,1.15211461,1.50531221,1.7999752561000002,1.969396052998,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.00753018,0.29260926000000004,0.55632824,0.48209164,0.27558521,0.055185956999999994,3.5559971E-4,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,delivered coal,1.99571156,7.801786,13.4328657,15.89034481,20.105718624,16.244678020000002,12.051126315,8.258337031000003,4.941122073000001,2.3145968292599997,0.9247975228583001,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,elect_td_ind,0.20201297000000001,0.9180029,1.6598576,1.9193978,2.5592939710000002,2.489603649,2.7386049470000002,2.8915985752999998,2.9754150331,2.9814665481500002,2.7014115394733,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,refined liquids industrial,0.1645962,0.0974969,0.0723038,0.04020569,0.08427051516,0.11012684797,0.16672470467,0.19964457822799997,0.22924494174000004,0.23603347198309999,0.198042572388739,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,scrap,0.0,0.0,0.0,0.0,37.3173,100.07010000000001,209.2194,297.33414,360.908,406.26919999999996,383.38239999999996,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",China,iron and steel,wholesale gas,0.0241567,0.034196500000000005,0.074372,0.15030359999999998,0.6962100881600001,0.7609029929700001,1.00135078067,0.952821971228,1.0231113351899999,0.8443559767562001,0.403678768830967,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.00181723,0.005645827,0.011613508,0.018635193799999998,0.028657101499999997,0.04035962837,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.08184E-4,0.0127102462,0.0164626101,0.014104534199999998,0.008243153,0.0028252182999999997,1.1617955E-4,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,delivered coal,0.02992989,0.02859037,0.04139951,0.0362926,0.04061567,0.016713208,0.0180891116,0.022899099290000002,0.027333834196,0.023032128864987005,0.01410751455542,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,elect_td_ind,0.004981350000000001,0.0082883,0.009585920000000001,0.008455735,0.0098837528,0.01032576392,0.012515071728000001,0.017862241939800003,0.02606542642718,0.03494942707781999,0.042586295853,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,refined liquids industrial,0.0027209065,0.001967399,0.0020093059999999998,3.7670490000000004E-4,4.431585941E-4,4.1897339527000006E-4,3.93011958246E-4,4.4450041830800007E-4,5.8359594416E-4,6.2946807904E-4,5.9232342183E-4,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0913786,0.2457244,0.43567120000000004,0.7415707,1.151827,1.6621625999999998,2.0490769,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Colombia,iron and steel,wholesale gas,0.001004633,0.0019674345000000003,0.002260466,0.009544109,0.0112286087451,0.0101778028999,0.009125502776920001,0.009924994521093,0.012857812749390001,0.0131123121581,0.01141234454595,0.0,0.0,0.0,EJ,
