costs of industry techs
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,gas,gas,3.0,3.0,3.0,3.002,3.00204,3.00222,3.00237,3.00264,3.00279,3.00283,3.00286,3.00289,3.00284,3.00283,3.00283,3.0028,3.00278,3.00278,3.00277,3.00275,3.0027,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,gas,gas CCS,3.5,3.5,3.5,3.502,9.27962,9.2798,9.27994,9.28022,9.28036,9.2804,9.28043,9.28046,9.28042,9.28041,9.2804,9.28038,9.28035,9.28036,9.28034,9.28033,9.28027,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,gas,gas cogen,4.0,4.0,4.0,4.002,4.00204,4.00222,4.00237,4.00264,4.00279,4.00283,4.00286,4.00289,4.00284,4.00283,4.00283,4.0028,4.00278,4.00278,4.00277,4.00275,4.0027,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,refined liquids,refined liquids,3.0,3.0,3.0,3.01616,3.0131,3.01528,3.01822,3.02045,3.02139,3.02243,3.02263,3.02229,3.02178,3.02128,3.02079,3.02035,3.01974,3.01915,3.0186,3.01807,3.01759,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,refined liquids,refined liquids CCS,3.5,3.5,3.5,3.51616,27.4371,27.4393,27.4423,27.4445,27.4454,27.4465,27.4467,27.4463,27.4458,27.4453,27.4448,27.4444,27.4438,27.4432,27.4426,27.4421,27.4416,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,alumina,refined liquids,refined liquids cogen,4.0,4.0,4.0,4.02155,4.01746,4.02038,4.02429,4.02727,4.02852,4.02991,4.03017,4.02972,4.02904,4.02837,4.02772,4.02713,4.02633,4.02553,4.0248,4.0241,4.02345,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,aluminum,electricity,electricity,3.0,3.0,3.0,4.02327,3.67129,3.61917,3.62879,3.64993,3.65493,3.65043,3.64098,3.62826,3.61565,3.60509,3.5946,3.5845,3.57451,3.56455,3.55484,3.54535,3.53502,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,cement,cement,cement,0.021366,0.0194302,0.0250682,0.0264069,0.0282302,0.0280669,0.0281434,0.0283183,0.0282411,0.027934,0.0276678,0.0274637,0.0271887,0.0269694,0.0267161,0.0264049,0.0260832,0.025768,0.0254327,0.0250953,0.0246973,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,cement,cement,cement CCS,0.0297045,0.0284697,0.0356551,0.0371337,48.8583,48.8582,48.8582,48.8584,48.8583,48.858,48.8578,48.8576,48.8573,48.8571,48.8568,48.8565,48.8562,48.8559,48.8555,48.8552,48.8548,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical,chemical,chemical,25.0,25.0,25.0,25.0,25.1501,25.3039,25.4598,25.6161,25.7723,25.9298,26.0874,26.2727,26.4375,26.604,26.7694,26.9315,27.0896,27.2462,27.4027,27.5593,27.7151,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,biomass,biomass,5.66996,5.67497,5.74204,5.78071,5.68491,5.70589,5.68997,5.69514,5.77927,5.88736,5.98628,6.0928,6.16941,6.22995,6.25659,6.25754,6.24633,6.22835,6.2078,6.18134,6.16108,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,biomass,biomass CCS,6.16996,6.17497,6.24204,6.28071,11747.8,11718.4,11674.6,11645.6,11616.8,11588.1,11559.6,11531.3,11503.0,11474.9,11446.9,11405.1,11377.4,11349.8,11336.1,11308.7,11308.7,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,biomass,biomass cogen,4.51391,4.89427,3.38371,3.25731,4.94929,5.23671,5.15604,5.03246,5.10601,5.2633,5.43349,5.63125,5.78617,5.9074,5.98099,6.02246,6.0412,6.05077,6.05047,6.04669,6.06731,1975$/GJ,
