IRONSTL inputs by tech (energy and feedstocks)
"0_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,elect_td_ind,0.3529691,0.410855,0.3596601,0.3453841,0.36531453622,0.35318731835000006,0.36843371161,0.367940120648,0.35121651436,0.3351520382362,0.311318417364703,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,refined liquids industrial,0.18858416,0.13324082,0.11004909,0.054877785,0.0586538536267,0.0583276148889,0.0586719902721,0.05543913126239999,0.050937822304899995,0.044662502790269,0.040037039661170996,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,scrap,0.0,0.0,0.0,0.0,9.16939,25.81626,49.36922,62.93873000000001,63.95532,68.75648000000001,66.69977999999999,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,wholesale gas,0.358618638,0.360794895,0.29122099599999995,0.285314713,0.3047640926267,0.2925783997589,0.2715773628421,0.2383497720424,0.20899128100490003,0.161382361134679,0.138270764928915,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.005051278,0.02201566,0.033788075,0.0373359381,0.052754525110000006,0.066607695023,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.20158E-4,0.007286286699999999,0.0165743431,0.0155506985,0.009517581,0.0032718020599999996,6.323831880000001E-5,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,delivered coal,1.3196382,0.7339718,0.62425863,0.48310716000000004,0.47836198,0.3597102669999999,0.262530685,0.19858476799999994,0.1611090785,0.08970973861,0.04119934631560001,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,elect_td_ind,0.16153720000000002,0.10879599999999999,0.10234742,0.0820463,0.08121502604,0.07085082438000002,0.07067616962,0.068732299136,0.06415061968,0.0642441765828,0.06406345660327,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,refined liquids industrial,0.03888784,0.016367376,0.010756875999999999,0.004352363000000001,0.0042297618169,0.0041147250742,0.003996394626899999,0.0036173906949000002,0.0032143815489999996,0.0029014449953020005,0.0025004093769190002,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,scrap,0.0,0.0,0.0,0.0,0.32251,1.102045,2.533934,3.3570273,3.399178,4.090476,4.416678,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,wholesale gas,0.00623603,0.24023489999999997,0.1787836,0.06643153,0.0641293721169,0.061135356814199994,0.0552496901669,0.046800856926899996,0.04015442719,0.032684323762870005,0.025144369942543997,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0035457519999999997,0.0144520943,0.0229567008,0.02568810037,0.03158799593,0.0425454337155,0.0,0.0,0.0,EJ,
