IRONSTL production by tech
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.45855E-4,7.43774E-4,0.001148818,9.877275E-4,5.13986352E-4,3.3206167400000004E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,2.80805E-4,0.001183119,0.00241369,0.0022614504,0.0014004521,5.56029619E-4,2.7938146170000002E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,1.462176,0.741982,0.4607141,0.2051567,0.08841155,0.003717835,6.6611469E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0341604,0.1891286,0.3074578,0.36178277000000003,0.34369109999999997,0.2041032,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.176455,1.32263,2.5285032000000003,3.3973728999999997,4.368683000000001,5.345852,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.538663,0.42615749999999997,0.45506519999999995,0.47662290000000007,0.49950340000000004,0.4359372,0.30101749999999994,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.86027,3.8505089999999997,2.3394060000000003,0.9539468,0.3747516,0.0197340602,6.409360400000001E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.158053,1.049899,2.1541457999999998,2.4566277000000003,1.67328,0.8316979,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0187977,0.0825278,0.12423515999999998,0.10191628,0.038450262,7.252860699999999E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00155498,0.10830928999999999,0.229024993,0.216670879,0.13337131,0.041494579999999996,5.565145399999999E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.192227,1.434894,1.596068,1.4729205,1.1999710000000001,0.5181397,0.0267794,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.121479,0.4394753,0.8082046,1.214485,2.1991905000000003,2.6839454999999997,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0229983,0.1043138,0.2196356,0.36564059,0.7885532000000001,1.3461772,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.37932,0.5380034,0.7817121,0.9686864,1.1404399,1.5728133999999998,2.0091418,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,26.9606,23.47044,16.93607,9.209057000000001,4.776952,1.49047454,0.0449538762,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.67528,4.908739000000001,11.803037,14.851107,10.750843999999999,5.889735000000001,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0384498,0.1676813,0.2790034,0.24199312,0.11717503200000001,0.0063517024,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00427142,0.26181612,0.53331747,0.519865715,0.32576869999999997,0.12164160880000001,0.005173473489999999,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,5.0981499999999995,6.610695,7.520628,6.7279800000000005,5.240758,2.256962,0.1473941,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.62641,2.241438,3.954418,5.586774,9.137412999999999,10.324665,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.283703,1.3285969999999998,2.732901,4.3316357,8.90492,16.110523,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.719878,2.8259749999999997,4.549854,5.6048936000000005,6.039624,6.3307199999999995,5.560452,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.303610000000001,5.759243000000001,3.37655,1.326956,0.5113705,0.012668111300000002,2.96086631E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.1288,0.682013,1.5222181,1.7267128,1.1584434,0.5559726,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00396295,0.01334792,0.019982560000000003,0.014950941,5.693334999999999E-4,3.2258355E-6,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.26187E-4,0.026814814,0.046182385,0.041941265,0.024330602,0.0010053425100000001,2.5770835700000006E-6,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.279809,0.672445,0.3549368,0.1464569,0.04147495,0.0012460345999999998,2.82440438E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.13672,0.3442204,0.4982656,0.5403871,0.33247709999999997,0.06442241,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.23218,0.764591,1.384272,1.8559933,2.4380420000000003,2.909533,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,4.9606,6.78701,8.445866,9.307525,9.551027,10.226119,10.617591,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,0.11345978699999999,0.8557414,2.0132476128,3.2222153000000002,4.0856580000000005,4.35879,3.786898,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00728488,0.05923473,0.27373983999999996,0.93056235,2.14132142,4.1040874,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,5.18942E-6,2.2474179999999998E-5,5.5600389999999996E-5,5.6911973999999995E-5,1.60250085E-6,6.215180900000001E-8,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,1.33131E-6,3.62473E-5,7.6211169E-5,9.3470206E-5,5.417185E-5,4.742034E-7,1.004946E-8,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.9181,0.9217,0.9016,1.0652,1.143694,1.086095,0.778033,0.4282486,0.1565104,0.0065872038,3.01950728E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.10971,0.3232296,0.5784879,0.8359775,0.9521031,0.5882480999999999,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0253574,0.09720309999999999,0.21396294,0.3622612,0.58182968,1.0410716,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central America and Caribbean,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.28949,0.2912,0.2849,0.3366,0.3518891,0.5104753,0.6752210000000001,0.8081217999999999,0.9366561,1.077692,1.3152583,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.454,4.625,3.376,3.62,4.55048,0.751229,0.48891950000000006,0.22244729,0.03665693,4.080536E-4,2.00857438E-6,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.103865,0.2553895,0.535875,0.803306,0.60643,0.3434485,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.16962,2.124836,3.180071,3.104322,1.8342022,0.6554098300000001,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.15106,6.67319,7.8435741,6.5666661,3.7264720000000002,1.30591165,0.32105380600000005,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.203,0.57,1.2742,0.846,0.897309,0.23539682,0.1753571,0.2707849,0.33523000000000003,0.06134379,0.001912062,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0571948,0.1081734,0.3348196,0.80784542,1.2649147,1.1466117,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.16978,0.4543139,1.5119961,3.9342129000000003,7.6042693,10.498173999999999,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.36129900000000004,0.20521879999999998,0.31500759999999994,0.5386679999999999,0.9631426000000001,1.2367146,1.1019816,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,955.212,750.1591000000001,443.72159999999997,165.90050000000002,52.964598,1.0889416099999998,0.00293622522,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,22.2307,132.4725,236.4795,190.00042,115.6354,47.55435000000001,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.57009,10.623740000000002,14.051639999999999,9.764148,1.9956945999999998,0.019422473000000003,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.448877,17.794176999999998,34.070784,29.5447938,16.902116,3.2934429,0.019721116500000004,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,12.733357999999999,11.418959000000001,10.1304321,5.230066,2.2123724,0.07352721,0.00153473119,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,2.97383,9.46948,14.000529,19.163852,17.968942,8.687207,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,12.2972,47.68972,82.50774999999999,111.68099000000001,139.47141,157.75375,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,70.673,113.55189999999999,198.12598,269.65539,327.57050000000004,368.68309999999997,347.84,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.2638078,0.02027347,0.00606047,7.029899999999999E-4,2.444669E-5,3.82236153E-7,2.39735E-8,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0142576,0.037648,0.06734551,0.08106782,0.057177160000000005,0.01031583,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.115319,0.2517763,0.3813877,0.3784097,0.2073338,0.01120304,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00644972,0.76822999,1.0017027399999998,0.8616015100000001,0.5060131999999999,0.17420557,0.006899078000000001,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.867077,0.7919799999999999,0.691725,0.5908921,0.46746909999999997,0.056287149999999994,8.667071E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0893346,0.2969807,0.7183383,1.3242005,1.8619085,1.693578,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.022897,0.09877730000000001,0.2927981,0.63765089,1.3882442,2.4899853,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2735055,0.3383334,0.43920400000000004,0.6781585,1.0512659,1.542053,1.9138765999999998,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,16.764120000000002,13.920749999999998,8.643241,3.7411369999999997,1.705298,0.05328891,1.2415007800000002E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.559856,2.9930149999999998,5.521565,5.668651,3.650747,1.6522426000000001,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0481972,0.1692904,0.23830289999999998,0.1904017,0.034319449999999994,2.4548437E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00158806,0.27640929,0.504904825,0.45819514199999994,0.27431469999999997,0.05040889009999999,2.21063771E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.7982240000000003,3.31302,2.8843620000000003,2.0828160000000002,1.387528,0.1658529,0.003306259,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.313889,0.782648,1.2043970000000002,1.5576889,2.12176,1.829717,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.541049,1.599977,2.208174,2.4294862000000004,3.216021,3.5691800000000002,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.669225,6.236440999999999,8.729292000000001,9.645588,9.832374,11.452565,11.705462,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,85.4569,63.95711,36.90282,14.30902,6.144631,0.361107498,0.00150619603,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.950406,7.12434,16.457825,18.176342,12.182656,5.8340000000000005,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0327151,0.1563264,0.2581262,0.20497999,0.015540112999999998,1.36788294E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00736267,0.23533189,0.52890352,0.52907903,0.331409,0.031770546499999996,1.48156591E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,EAF with DRI,26.0359,29.5961,27.7591,25.6622,27.413510000000002,25.312,21.11832,15.69323,11.28096,2.856146,0.0976101,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,1.22663,3.999377,6.92322,9.001317,13.365227,14.191858,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.15489,5.017282000000001,8.277206,9.467907,11.515450999999999,13.65129,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",EU-15,iron and steel,EAF with scrap,iron and steel,EAF with scrap,33.1483,37.682,35.3595,32.672,35.03681,39.805670000000006,50.84351,57.21667,58.14707,62.51049999999999,60.63549999999999,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,28.1,34.8005,31.93,21.7,21.4969,15.75364,8.85428,3.164769,1.3219545,0.104696339,3.53262852E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.3375,2.907982,5.941499,6.2531740000000005,4.1670370000000005,1.977986,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0662035,0.34419140000000004,0.5155377,0.41165660000000004,0.17682068799999998,0.004747414,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00716169,0.44486712,1.04129049,0.9890047799999999,0.6101525999999999,0.21280142400000002,0.0043368404900000004,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.107,4.673,2.883,2.89,2.7894620000000003,2.763315,2.659903,2.0408907000000003,1.359812,0.2792684,0.006211209,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.198933,0.857011,1.4795482,1.8178285,2.5028639999999998,2.190082,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0772173,0.43121960000000004,0.8619006,1.2171053,2.5976955999999998,4.1567905,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.992,2.205,1.3568,1.359,1.399301,1.6779169999999999,2.564216,3.0900054,3.1522580000000002,3.87214,4.18163,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR,4.81889,6.1404,10.0829,12.7745,15.49482,12.0403,7.336239999999999,3.146804,1.2974773,0.09922248,5.5077857E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.224926,1.770863,4.761672,6.556306,6.023467999999999,4.177194,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00830147,0.04112889,0.07794127,0.07332573,0.012286836999999998,1.8190849000000001E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0019679,0.057372400000000004,0.128089414,0.135121387,0.0891188,0.014971491000000002,1.0993409999999999E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI,5.8117,10.6655,14.8157,14.2691,18.25796,19.625690000000002,20.29741,18.70617,15.829669999999998,10.40862,3.9376,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.876485,3.000198,5.428716,7.426398,11.715926,16.606432,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0439654,0.192889,0.398366,0.56864209,0.9748783,1.7553606,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",Europe_Non_EU,iron and steel,EAF with scrap,iron and steel,EAF with scrap,2.73602,5.0161,6.9803,6.7237,8.3232,8.928180000000001,9.96422,10.477958000000001,10.627915999999999,11.234157,12.138911,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00182243,1.142461E-4,1.3949952999999998E-5,2.0612919E-6,1.72721435E-7,6.82672E-9,4.8386E-10,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,8.1652E-5,2.717142E-4,5.2846E-4,6.672224E-4,2.663178E-4,5.6449458E-5,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00540173,0.01623094,0.029445899999999997,0.033703217,0.01725152,6.468401E-4,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-21-10T04:35:21-07:00",European Free Trade Association,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00159533,0.042338,0.07051235,0.070349609,0.047241490000000004,0.018048277,3.907763E-4,0.0,0.0,0.0,Mt,
