IRONSTL production by tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,1.68313E-4,1.2711947E-4,3.5967037E-4,0.0014541952200000001,0.0168699774,0.222823565,0.707787853,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,1.21479E-6,1.3877794E-5,1.69047882E-4,0.005281919138,0.09055877405,0.3340489809,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0213116,0.1504815,0.5407051,1.1488745599999999,0.9899577,0.55987409,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0436626,0.1024603,0.23097450000000003,0.37497179,0.4056336,0.27563469999999995,0.128667746,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0139,0.0152,0.0152,0.0152,0.0016348452999999999,0.002695273883,0.008419912978,0.027182828348,0.14520762010000002,0.6979351599999999,1.5334005,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,2.58028E-5,2.5585566858999997E-4,0.00146674762652,0.006883190736759999,0.047647009719999994,0.275539045,0.70254672,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.43327E-4,9.159613817E-4,0.0043639692001000005,0.02961296352,0.172573685,0.43288573500000005,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00438,0.0048,0.0048,0.0048,5.49338436E-4,0.0010229865095999998,0.0035755516698,0.0129144554812,0.07462279749999999,0.393425359,0.92040857,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,1.92556,2.1154,1.2631,1.2263,1.54189,2.185358,2.944836,3.5985191,3.931026,4.274293,4.500285,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00952899,0.05905726,0.22298279,0.61150263,1.11433824,1.5741513,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,7.49625E-6,2.250971E-5,3.140344E-5,5.7196206999999995E-6,1.0839092999999999E-7,6.86029E-10,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,9.29706E-6,3.226558E-5,4.416563E-5,3.496099E-5,3.3471560000000004E-6,2.2441131E-8,0.0,0.0,0.0,0.0,Mt,
"1_1p5C,date=2021-19-10T14:08:40-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.9853,4.5832,5.73,4.447,5.20276,5.79517,5.89931,5.611172,5.0535890000000006,3.8172989999999998,2.001523,0.0,0.0,0.0,Mt,
